col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41
398973,,Alleluia alleluia alleluia alleluia alleluia ,031r,122,123628,001331,http://gallica.bnf.fr/ark:/12148/btv1b6000531z/f65.image,4154,5,1684,1,Alleluia alleluia alleluia alleluia alleluia alleluia,Alleluia alleluia alleluia allelu alleluia alleluia,1---d--f--Gh--h---ij--h--g--f7---dC--fg--hG--f---f--g--h---g--f--fE--dc---df--fe--df--dcf-ghg---4,"'12044':27A 'allelu':9A 'alleluia':1A,2A,3A,4A,5A,6A,7A,8A,10A,11A,12A,13A,14A,15A,16A,17A 'annum':31B 'bibliothèqu':19A 'de':21A 'des':24A 'dom':29B 'département':23A 'franc':22A 'l':32B 'latin':26A 'manuscrit':25A 'national':20A 'pari':18A 'per':30B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123628,112,Latin 12044,112,Bibliothèque nationale,F-Pn,Paris,4154,2020-06-18 19:20:24.018+00,2020-06-18 19:20:24.02+00,,,L,Lauds,1684,Dom. per annum,"Sundays, Ferial Office"
473199,,Alleluia alleluia alleluia alleluia alleluia ,212,122,123750,001331,http://www.e-codices.unifr.ch/en/csg/0388/212/medium,4154,2,1963,6,Alleluia alleluia alleluia alleluia alleluia alleluia,Alleluia alleluia alleluia alleluia alleluia alleluia,,"'388':21A 'alleluia':1A,2A,3A,4A,5A,6A,7A,8A,9A,10A,11A,12A,13A,14A,15A,16A,17A 'gallen':19A 'l':25B 'octava':23B 'pascha':24B 'sankt':18A 'stiftsbibliothek':20A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123750,49,388,49,Stiftsbibliothek,CH-SGs,Sankt-Gallen,4154,2020-06-18 19:20:24.018+00,2020-06-18 19:20:24.02+00,,,L,Lauds,1963,Octava Paschae,"Octave of Easter (also ""Dominica in Albis"")"
576410,,Alleluia alleluia alleluia alleluia alleluia ,010v,122,123763,001331,,4154,p,1847,8,Alleluia alleluia alleluia alleluia alleluia alleluia,,,"'6':18B 'alleluia':1A,2A,3A,4A,5A,6A,7A,8A,9A,10A,11A 'biblioteca':13A 'capitolar':14A 'fer':17B 'l':21B 'lxiv':15A 'p':19B 'pascha':20B 'vercelli':12A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123763,172,LXIV,172,Biblioteca Capitolare,I-VCd,Vercelli,4154,2020-06-18 19:20:24.018+00,2020-06-18 19:20:24.02+00,,,L,Lauds,1847,Fer. 6 p. Pascha,Easter Friday
582315,,Alleluia alleluia alleluia alleluia alleluia ,063r,122,123765,001331,,4154,2,1689,6,Alleluia alleluia alleluia alleluia alleluia alleluia,,,"'alleluia':1A,2A,3A,4A,5A,6A,7A,8A,9A,10A,11A 'biblioteca':13A 'capitolar':14A 'dom':17B 'l':19B 'lxxix':15A 'septuagesima':18B 'vercelli':12A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123765,172,LXXIX,172,Biblioteca Capitolare,I-VCd,Vercelli,4154,2020-06-18 19:20:24.018+00,2020-06-18 19:20:24.02+00,,,L,Lauds,1689,Dom. Septuagesimae,Septuagesima Sunday
218547,,Alleluia alleluia alleluia alleluia alleluia,109v,122,123661,001331,http://digi.vatlib.it/view/MSS_Arch.Cap.S.Pietro.B.79/226,4154,3,1930,Gd,Alleluia alleluia alleluia alleluia alleluia alleluia,Alleluia alleluia alleluia alleluia alleluia alleluia | ~Deus deus meus,1---k--k--kl--ml---l--l--l--k---m--l--kj--g---k--k--l--k7---k--k--j--h---jk--h--gf--g---4---l--k---3---l--m--l--l--k--l---3,"'alleluia':1A,2A,3A,4A,5A,6A,7A,8A,9A,10A,11A,15A,16A,17A,18A,19A,20A 'apostolica':26A 'b.79':30A 'biblioteca':25A 'città':21A 'del':22A 'deus':12A,13A 'l':35B 'meus':14A 'pascha':34B 'pietro':29A 'roma':24A 'san':28A 'tempor':33B 'vaticana':27A 'vaticano':23A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123661,258,San Pietro B.79,258,Biblioteca Apostolica Vaticana,V-CVbav,Città del Vaticano,4154,2020-06-18 19:20:24.018+00,2020-06-18 19:20:24.02+00,,,L,Lauds,1930,In tempore Paschae,"General, Eastertide"
242191,,Alleluia alleluia alleluia alleluia alleluia,035v,122,123609,001331,,4154,5,1684,6,Alleluia alleluia alleluia alleluia alleluia alleluia,Alleluia alleluia alleluia alleluia alleluia alleluia V. In domino,,"'alleluia':1A,2A,3A,4A,5A,6A,7A,8A,9A,10A,11A,15A,16A,17A,18A,19A,20A 'annum':27B 'antiphon':22A 'dom':25B 'domino':14A 'fragment':23A 'gottschalk':21A 'l':28B 'per':26B 'v':12A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123609,,GOTTSCHALK,,,,,4154,2020-06-18 19:20:24.018+00,2020-06-18 19:20:24.02+00,,,L,Lauds,1684,Dom. per annum,"Sundays, Ferial Office"
388682,,Alleluia alleluia alleluia alleluia alleluia,158v,122,123724,001331,http://daten.digitale-sammlungen.de/bsb00090351/image_322,4154,,1786,1,Alleluia alleluia alleluia alleluia alleluia alleluia,Alleluia alleluia alleluia alleluia alleluia alleluia,,"'1537':20A '4':23B 'alleluia':1A,2A,3A,4A,5A,6A,7A,8A,9A,10A,11A,12A,13A,14A,15A,16A,17A 'antiphon':19A 'fer':22B 'l':26B 'letanii':25B 'münster':18A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123724,1,MA Impr. 1537,1,Print (Multiple Copies),XX-NN,,4154,2020-06-18 19:20:24.018+00,2020-06-18 19:20:24.02+00,,,L,Lauds,1786,Fer. 4 in Letaniis,Rogation Wednesday
493465,,Alleluia alleluia alleluia alleluia alleluia,063v,122,123641,001331,http://objects.library.uu.nl/reader/index.php?obj=1874-327915,4154,5,1689,8,Alleluia alleluia alleluia alleluia alleluia alleluia,Alleluia alleluia alleluia alleluia alleluia alleluia,1---hG--gkjhg--fG--g---g--g--hG--ghgf---hG--gkjhg--fG--g---k--k--lK--j---kJ--h--kJ--ghgf---hG--gkjhg--fG--g---4,"'3':23A '406':21A '7':25A 'alleluia':1A,2A,3A,4A,5A,6A,7A,8A,9A,10A,11A,12A,13A,14A,15A,16A,17A 'dom':27B 'j':24A 'l':29B 'ms':20A 'septuagesima':28B 'shelfmark':22A 'universiteitsbibliotheek':19A 'utrecht':18A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123641,191,Ms. 406 (shelfmark 3 J 7),191,Universiteitsbibliotheek,NL-Uu,Utrecht,4154,2020-06-18 19:20:24.018+00,2020-06-18 19:20:24.02+00,,,L,Lauds,1689,Dom. Septuagesimae,Septuagesima Sunday
549637,,Alleluia alleluia alleluia alleluia alleluia,065r,122,123713,001331,https://digital.onb.ac.at/RepViewer/viewer.faces?doc=DTL_2976033&order=1&view=SINGLE,4154,5,1684,6,Alleluia alleluia alleluia alleluia alleluia alleluia,Aeuia aeuia aeuia aeuia aeuia aeuia,,"'1890':22A 'aeuia':6A,7A,8A,9A,10A,11A 'alleluia':1A,2A,3A,4A,5A,12A,13A,14A,15A,16A,17A 'annum':26B 'dom':24B 'l':27B 'musiksammlung':21A 'nationalbibliothek':20A 'per':25B 'wien':18A 'österreichisch':19A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123713,10,Cod. 1890,10,Österreichische Nationalbibliothek,A-Wn,Wien,4154,2020-06-18 19:20:24.018+00,2020-06-18 19:20:24.02+00,,,L,Lauds,1684,Dom. per annum,"Sundays, Ferial Office"
551515,,Alleluia alleluia alleluia alleluia alleluia,190r,122,123713,001331,https://digital.onb.ac.at/RepViewer/viewer.faces?doc=DTL_2976033&order=1&view=SINGLE,4154,,1842,4,Alleluia alleluia alleluia alleluia alleluia alleluia,Aeuia aeuia aeuia aeuia aeuia aeuia | Sic veniet,,"'1890':25A '6':28B 'aeuia':6A,7A,8A,9A,10A,11A 'alleluia':1A,2A,3A,4A,5A,14A,15A,16A,17A,18A,19A 'ascensio':30B 'cod':24A 'fer':27B 'l':31B 'musiksammlung':23A 'nationalbibliothek':22A 'p':29B 'sic':12A 'veniet':13A 'wien':20A 'österreichisch':21A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123713,10,Cod. 1890,10,Österreichische Nationalbibliothek,A-Wn,Wien,4154,2020-06-18 19:20:24.018+00,2020-06-18 19:20:24.02+00,,,L,Lauds,1842,Fer. 6 p. Ascensio.,Friday after Ascension
551933,,Alleluia alleluia alleluia alleluia alleluia,209v,122,123713,001331,https://digital.onb.ac.at/RepViewer/viewer.faces?doc=DTL_2976033&order=1&view=SINGLE,4154,,1734,3,Alleluia alleluia alleluia alleluia alleluia alleluia,Aeuia aeuia aeuia aeuia aeuia aeuia | Dum complerentur,,"'1890':24A '2':27B 'aeuia':6A,7A,8A,9A,10A,11A 'alleluia':1A,2A,3A,4A,5A,14A,15A,16A,17A,18A,19A 'complerentur':13A 'dum':12A 'fer':26B 'l':29B 'musiksammlung':23A 'nationalbibliothek':22A 'pent':28B 'wien':20A 'österreichisch':21A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123713,10,Cod. 1890,10,Österreichische Nationalbibliothek,A-Wn,Wien,4154,2020-06-18 19:20:24.018+00,2020-06-18 19:20:24.02+00,,,L,Lauds,1734,Fer. 2 Pent.,Pentecost Monday
576399,,Alleluia alleluia alleluia alleluia alleluia,009v,122,123763,001331,,4154,p,1820,8T,Alleluia alleluia alleluia alleluia alleluia alleluia,,,"'5':18B 'alleluia':1A,2A,3A,4A,5A,6A,7A,8A,9A,10A,11A 'biblioteca':13A 'capitolar':14A 'fer':17B 'l':21B 'lxiv':15A 'p':19B 'pascha':20B 'vercelli':12A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123763,172,LXIV,172,Biblioteca Capitolare,I-VCd,Vercelli,4154,2020-06-18 19:20:24.018+00,2020-06-18 19:20:24.02+00,,,L,Lauds,1820,Fer. 5 p. Pascha,Easter Thursday
576443,,Alleluia alleluia alleluia alleluia alleluia,012v,122,123763,001331,,4154,p,1963,8,Alleluia alleluia alleluia alleluia alleluia alleluia,,,"'alleluia':1A,2A,3A,4A,5A,6A,7A,8A,9A,10A,11A 'biblioteca':13A 'capitolar':14A 'l':19B 'lxiv':15A 'octava':17B 'pascha':18B 'vercelli':12A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123763,172,LXIV,172,Biblioteca Capitolare,I-VCd,Vercelli,4154,2020-06-18 19:20:24.018+00,2020-06-18 19:20:24.02+00,,,L,Lauds,1963,Octava Paschae,"Octave of Easter (also ""Dominica in Albis"")"
576463,,Alleluia alleluia alleluia alleluia alleluia,014v,122,123763,001331,,4154,p,1792,8,Alleluia alleluia alleluia alleluia alleluia alleluia,,,"'4':18B 'alleluia':1A,2A,3A,4A,5A,6A,7A,8A,9A,10A,11A 'biblioteca':13A 'capitolar':14A 'fer':17B 'l':21B 'lxiv':15A 'oct.pasch':20B 'p':19B 'vercelli':12A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123763,172,LXIV,172,Biblioteca Capitolare,I-VCd,Vercelli,4154,2020-06-18 19:20:24.018+00,2020-06-18 19:20:24.02+00,,,L,Lauds,1792,Fer. 4 p. Oct.Pasch.,"Wednesday, 2nd week after Easter"
579894,,Alleluia alleluia alleluia alleluia alleluia,101r,122,123764,001331,,4154,p,1820,8,Alleluia alleluia alleluia alleluia alleluia alleluia,,,"'5':18B 'alleluia':1A,2A,3A,4A,5A,6A,7A,8A,9A,10A,11A 'biblioteca':13A 'capitolar':14A 'fer':17B 'l':21B 'p':19B 'pascha':20B 'vercelli':12A 'xxxvii':15A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123764,172,XXXVII,172,Biblioteca Capitolare,I-VCd,Vercelli,4154,2020-06-18 19:20:24.018+00,2020-06-18 19:20:24.02+00,,,L,Lauds,1820,Fer. 5 p. Pascha,Easter Thursday
617377,,Alleluia alleluia alleluia alleluia alleluia,115r,122,123612,001331,http://digital.blb-karlsruhe.de/blbhs/content/pageview/1253479,4154,,1734,3,Alleluia alleluia alleluia alleluia alleluia alleluia,Alleluia alleluia alleluia alleluia alleluia alleluia,1---e--g--hk--k---kl--kjhk--hG--g---g--hk--h--gf---e--fg--g--g---g--g--h--gf---g--gf--e--e---4--k--k--k--hk--h--g7---3,"'2':26B 'alleluia':1A,2A,3A,4A,5A,6A,7A,8A,9A,10A,11A,12A,13A,14A,15A,16A,17A 'aug':22A 'badisch':19A 'fer':25B 'karlsruh':18A 'l':28B 'landesbibliothek':20A 'lx':23A 'musikabteilung':21A 'pent':27B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123612,69,Aug. LX,69,Badische Landesbibliothek - Musiksammlung,D-KA,Karlsruhe,4154,2020-06-18 19:20:24.018+00,2020-06-18 19:20:24.02+00,,,L,Lauds,1734,Fer. 2 Pent.,Pentecost Monday
619680,,Alleluia alleluia alleluia alleluia alleluia,228r,122,123612,001331,http://digital.blb-karlsruhe.de/blbhs/content/pageview/1253707,4154,5,1684,6,Alleluia alleluia alleluia alleluia alleluia alleluia,{In domino laudabitur} | Alleluia alleluia alleluia alleluia alleluia alleluia | ~Laudate dominum,1---6------6---4---dC--f--g--h---k--h--gF--f---d--fg--gF--f---f--g--hG--g---f--fe--dd--c---df--fe--d--f---3---h--h--f--gh--g--f7---3,"'alleluia':1A,2A,3A,4A,5A,9A,10A,11A,12A,13A,14A,17A,18A,19A,20A,21A,22A 'annum':32B 'aug':27A 'badisch':24A 'dom':30B 'domino':7A 'dominum':16A 'karlsruh':23A 'l':33B 'landesbibliothek':25A 'laudabitur':8A 'laudat':15A 'lx':28A 'musikabteilung':26A 'per':31B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123612,69,Aug. LX,69,Badische Landesbibliothek - Musiksammlung,D-KA,Karlsruhe,4154,2020-06-18 19:20:24.018+00,2020-06-18 19:20:24.02+00,,,L,Lauds,1684,Dom. per annum,"Sundays, Ferial Office"
643771,,Alleluia alleluia alleluia alleluia alleluia,073r,122,641834,001331,,4154,3,1689,1,Alleluia alleluia alleluia alleluia alleluia alleluia,,,"'93':16A 'alleluia':1A,2A,3A,4A,5A,6A,7A,8A,9A,10A,11A 'dom':18B 'l':20B 'leipzig':12A 'rep':14A 'septuagesima':19B 'universitätsbibliothek':13A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,641834,73,Rep. I 93,73,Universitätsbibliothek,D-LEu,Leipzig,4154,2020-06-18 19:20:24.018+00,2020-06-18 19:20:24.02+00,,,L,Lauds,1689,Dom. Septuagesimae,Septuagesima Sunday
