col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41
493318,,Beata Agatha ingressa carcerem expandit,058v,122,123641,001558,http://objects.library.uu.nl/reader/index.php?obj=1874-327915,4159,M,2183,7,Beata Agatha ingressa carcerem expandit manus suas ad deum et dixit domine qui me fecisti vincere tormenta carnificum jube me domine ad tuam misericordiam pervenire,Beata agathes ingressa carcerem expandit manus suas ad deum et dixit domine qui me fecisti vincere tormenta carnificum iube me domine ad tuam misericordiam pervenire,1---g--gk--k---l--kj--h---lK--kkj--hg---hG--gf--f---f--g--h---k--kj---h--hk---hG---gf--h---hkJ---g--g---l--ml--k---l7---l---mo--o--ml---mL--lk--j---lK--kjjH--hg---hK--kj--hg--g---g--hj---j---k--hg--h---gF---fg--gf---f--g--h--k--kj--hk---kH--kh--g--g---4,"'3':61A '406':59A '7':63A 'ad':13A,27A,38A,52A 'agath':7A 'agatha':2A,32A,65B 'beata':1A,6A,31A 'carcerem':4A,9A,34A 'carnificum':23A,48A 'deum':14A,39A 'dixit':16A,41A 'domin':17A,26A,42A,51A 'et':15A,40A 'expandit':5A,10A,35A 'fecisti':20A,45A 'ingressa':3A,8A,33A 'iub':24A 'j':62A 'jube':49A 'manus':11A,36A 'misericordiam':29A,54A 'ms':58A 'pervenir':30A,55A 'qui':18A,43A 'shelfmark':60A 'sua':12A,37A 'tormenta':22A,47A 'tuam':28A,53A 'universiteitsbibliotheek':57A 'utrecht':56A 'v2':66B 'vincer':21A,46A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123641,191,Ms. 406 (shelfmark 3 J 7),191,Universiteitsbibliotheek,NL-Uu,Utrecht,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2183,Agathae,"Agatha, Virgin Martyr"
505118,,Beata Agatha ingressa,043r,122,123643,001558,https://iiif-mufo.oeaw.ac.at/mahss/A-VOR287/A-VOR287-043r/full/full/0/default.jpg,4159,M,2183,7,,,,"'287':6A 'agatha':2A,10B 'beata':1A 'ingressa':3A 'olim':7A 'stiftsbibliothek':5A 'v2':11B 'vorau':4A 'xxix':8A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123643,8,287 (olim XXIX),8,Stiftsbibliothek,A-VOR,Vorau,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2183,Agathae,"Agatha, Virgin Martyr"
535398,,Beata Agatha ingressa,169v,122,123649,001558,https://iiif-mufo.oeaw.ac.at/mahss/A-WdaD4/A-WdaD4-169v/full/full/0/default.jpg,4159,M,2183,7,,,,"'-4':7A 'agatha':2A,9B 'beata':1A 'd':6A 'diözesanarchiv':5A 'ingressa':3A 'v2':10B 'wien':4A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123649,9,D-4,9,Diözesanarchiv,A-Wda,Wien,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2183,Agathae,"Agatha, Virgin Martyr"
557520,,Beata Agatha ingressa,096v,122,123716,001558,,4159,M,2183,7,,,,"'28':10A '31':15A 'agatha':2A,17B 'august':6A 'beata':1A 'bibliothek':7A 'cod':8A 'guelf':9A 'heinemann':13A 'heinemann-nr':12A 'helmst':11A 'herzog':5A 'ingressa':3A 'nr':14A 'v2':18B 'wolfenbüttel':4A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123716,85,Cod. Guelf. 28 Helmst. (Heinemann-Nr. 31),85,Herzog August Bibliothek,D-W,Wolfenbüttel,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2183,Agathae,"Agatha, Virgin Martyr"
615948,,Beata Agatha ingressa carcerem expandit,051r,122,123612,001558,http://digital.blb-karlsruhe.de/blbhs/content/pageview/1253275,4159,M,2183,7,Beata Agatha ingressa carcerem expandit manus suas ad deum et dixit domine qui me fecisti vincere tormenta carnificum jube me domine ad tuam misericordiam pervenire,Beatha agathes ingressa carcerem expandit manus suas ad deum et dixit domine qui me fecisti vincere tormenta carnificum iube me domine ad tuam misericordiam pervenire,1---g--gkj--k---l--kj--h---k--jh--hg---h--gf--f---f--g--h---k--kj---h--j---k---hf--gh---h---g--g---l--ml--k---l---m7---o--o--ml---m--lk--k---l--kj--hg---gh--kj--hg--g---g--hk---jh---k--hg--h---gF---ef--ed---g--g--h--k--j--hl---kJ--k--g--g7---3,"'ad':13A,27A,38A,52A 'agath':7A 'agatha':2A,32A,63B 'aug':60A 'badisch':57A 'beata':1A,31A 'beatha':6A 'carcerem':4A,9A,34A 'carnificum':23A,48A 'deum':14A,39A 'dixit':16A,41A 'domin':17A,26A,42A,51A 'et':15A,40A 'expandit':5A,10A,35A 'fecisti':20A,45A 'ingressa':3A,8A,33A 'iub':24A 'jube':49A 'karlsruh':56A 'landesbibliothek':58A 'lx':61A 'manus':11A,36A 'misericordiam':29A,54A 'musikabteilung':59A 'pervenir':30A,55A 'qui':18A,43A 'sua':12A,37A 'tormenta':22A,47A 'tuam':28A,53A 'v2':64B 'vincer':21A,46A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123612,69,Aug. LX,69,Badische Landesbibliothek - Musiksammlung,D-KA,Karlsruhe,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2183,Agathae,"Agatha, Virgin Martyr"
154534,,Beata es Maria quae,022r,122,123593,001565,https://bvmm.irht.cnrs.fr/iiif/24878/canvas/canvas-2562823/view,4159,M,1606,8,,,,'2':18B '465':13A '893':15A 'abbay':9A 'adventus':19B 'arra':5A 'beata':1A 'cgm':14A 'de':7A 'dom':17B 'es':2A 'l':8A 'maria':3A 'mediathèqu':6A 'quae':4A 'saint':11A 'saint-vaast':10A 'v2':20B 'vaast':12A,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123593,97,465 (CGM 893),97,Bibliothèque municipale,F-AS,Arras,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1606,Dom. 2 Adventus,2nd Sunday of Advent
165637,,Beata es Maria quae,002r,122,123668,001565,,4159,M,1606,8,,,,"'1495':13A,17A '2':20B 'aa':15A 'adventus':21B 'antiphon':12A 'augsburg':11A 'beata':1A 'book':9A 'british':6A 'dom':19B 'es':2A 'ib.6753':10A 'impr':16A 'librari':7A 'london':5A 'maria':3A 'olim':14A 'print':8A 'quae':4A 'v2':22B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123668,129,"printed book IB.6753 (Augsburg Antiphoner 1495, olim AA Impr. 1495)",129,British Library,GB-Lbl,London,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1606,Dom. 2 Adventus,2nd Sunday of Advent
166491,,Beata es Maria quae,015r,122,123669,001565,,4159,M,1628,8,,,,'3':11B '694':8A 'adventus':12B 'assisi':5A 'beata':1A 'biblioteca':6A 'comunal':7A 'dom':10B 'es':2A 'maria':3A 'quae':4A 'v2':13B,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123669,142,694,142,Biblioteca Comunale,I-Ac,Assisi,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1628,Dom. 3 Adventus,3rd Sunday of Advent
166493,,Beatam me dicent omnes,015r,122,123669,001574,,4159,M,1717,8,,,,'2':11B '3':13B '694':8A 'adv':14B 'assisi':5A 'beatam':1A 'biblioteca':6A 'comunal':7A 'dicent':3A 'fer':10B 'hebd':12B 'omn':4A 'v2':15B,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123669,142,694,142,Biblioteca Comunale,I-Ac,Assisi,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1717,Fer. 2 Hebd. 3 Adv.,"Monday, 3rd week, Advent"
170311,,Beata es Maria quae credidisti,005r,122,123670,001565,,4159,M,1628,8,Beata es Maria quae credidisti perficientur in te quae dicta sunt tibi a domino alleluia,Beata es maria que credidisti perficientur in te que dicta sunt tibi a domino alleluia | ~Magnificat,1---g--gk--hg---h---f--gh--gh---gf---g--h--hl--klk---h--j--k--hG--h---g---g---g777---gh--fe---d---ef--gh---h---g--fg--gd---f--fg--g--g---4---k--k--j--k--h--g7---3,"'3':43B '693':40A 'adventus':44B 'alleluia':20A,36A 'assisi':37A 'beata':1A,6A,22A 'biblioteca':38A 'comunal':39A 'credidisti':5A,10A,26A 'dicta':15A,31A 'dom':42B 'domino':19A,35A 'es':2A,7A,23A 'magnificat':21A 'maria':3A,8A,24A 'perficientur':11A,27A 'quae':4A,25A,30A 'que':9A,14A 'sunt':16A,32A 'te':13A,29A 'tibi':17A,33A 'v2':45B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123670,142,693,142,Biblioteca Comunale,I-Ac,Assisi,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1628,Dom. 3 Adventus,3rd Sunday of Advent
170313,,Beatam me dicent omnes generationes,005r,122,123670,001574,,4159,M,1717,8,Beatam me dicent omnes generationes quia ancillam humilem respexit deus,Beatam me dicent omnes generationes quia ancillam humilem respexit deus | ~Magnificat,1---g--gjk--h---g---h--f---gh--g---h--gf--g--hg--f--f---g--g---fE7--gF--h---kl--k--kjklk---h--k--j---g--g--4---k--k--j--k--h--g7---3,"'2':33B '3':35B '693':30A 'adv':36B 'ancillam':12A,23A 'assisi':27A 'beatam':1A,6A,17A 'biblioteca':28A 'comunal':29A 'deus':15A,26A 'dicent':3A,8A,19A 'fer':32B 'generation':5A,10A,21A 'hebd':34B 'humilem':13A,24A 'magnificat':16A 'omn':4A,9A,20A 'quia':11A,22A 'respexit':14A,25A 'v2':37B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123670,142,693,142,Biblioteca Comunale,I-Ac,Assisi,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1717,Fer. 2 Hebd. 3 Adv.,"Monday, 3rd week, Advent"
172974,,Beata es Maria quae,022,122,123675,001565,,4159,M,1628,8,,,,'3':15B '5':12A 'adventus':16B 'archivio':9A 'assisi':5A 'beata':1A 'biblioteca':11A 'cattedral':6A 'dom':14B 'e':10A 'es':2A 'maria':3A 'quae':4A 'rufino':8A 'san':7A 'v2':17B,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123675,143,5,143,Cattedrale San Rufino - Archivio e Biblioteca,I-Ad,Assisi,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1628,Dom. 3 Adventus,3rd Sunday of Advent
172976,,Beatam me dicent omnes,023,122,123675,001574,,4159,M,1717,8,,,,'2':15B '3':17B '5':12A 'adv':18B 'archivio':9A 'assisi':5A 'beatam':1A 'biblioteca':11A 'cattedral':6A 'dicent':3A 'e':10A 'fer':14B 'hebd':16B 'omn':4A 'rufino':8A 'san':7A 'v2':19B,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123675,143,5,143,Cattedrale San Rufino - Archivio e Biblioteca,I-Ad,Assisi,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1717,Fer. 2 Hebd. 3 Adv.,"Monday, 3rd week, Advent"
182571,,Beata Agnes in medio,231v,122,123714,001559,,4159,M,2116,8,,,,'20':12A 'aachen':5A 'agn':2A 'agneti':14B 'aix':7A 'aix-la-chapell':6A 'beata':1A 'chapell':9A 'domarchiv':10A 'g':11A 'la':8A 'medio':4A 'v2':15B,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123714,60,G 20,60,Domarchiv,D-AAm,Aachen (Aix-la-Chapelle),4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2116,Agnetis,"Agnes, Virgin Martyr"
185236,,Beata es Maria quae,006v,122,123594,001565,http://digital.bib-bvb.de/webclient/DeliveryManager?pid=18742443,4159,M,1606,8,,,,'11':11A '2':14B '25':8A 'adventus':15B 'bamberg':5A 'beata':1A 'dom':13B 'ed.iv':10A 'es':2A 'maria':3A 'msc.lit':7A 'olim':9A 'quae':4A 'staatsbibliothek':6A 'v2':16B,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123594,62,Msc.Lit.25 (olim Ed.IV.11),62,Staatsbibliothek,D-BAs,Bamberg,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1606,Dom. 2 Adventus,2nd Sunday of Advent
188214,,Beata es Maria quae,118r,122,123595,001565,,4159,M,1606,8,,,,'19':9A '2':12B 'adventus':13B 'archivio':6A 'beata':1A 'benevento':5A 'capitolar':7A 'dom':11B 'es':2A 'maria':3A 'quae':4A 'v':8A 'v2':14B,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123595,145,V 19,145,Biblioteca capitolare,I-BV,Benevento,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1606,Dom. 2 Adventus,2nd Sunday of Advent
188263,,Beatam me dicent omnes,120v,122,123595,001574,,4159,M,1717,8,,,,'19':9A '2':12B '3':14B 'adv':15B 'archivio':6A 'beatam':1A 'benevento':5A 'capitolar':7A 'dicent':3A 'fer':11B 'hebd':13B 'omn':4A 'v':8A 'v2':16B,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123595,145,V 19,145,Biblioteca capitolare,I-BV,Benevento,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1717,Fer. 2 Hebd. 3 Adv.,"Monday, 3rd week, Advent"
191032,,Beata es Maria quae,029v,122,123597,001565,,4159,M,1628,8,,,,'118':11A '3':14B 'adventus':15B 'beata':1A 'budapest':5A 'dom':13B 'egyetemi':6A 'es':2A 'könyvtár':7A 'lat':10A 'librari':9A 'maria':3A 'quae':4A 'univers':8A 'v2':16B,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123597,136,lat. 118,136,Egyetemi Könyvtár (University Library),H-Bu,Budapest,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1628,Dom. 3 Adventus,3rd Sunday of Advent
191034,,Beatam me dicent omnes,029v,122,123597,001574,,4159,M,1717,8,,,,'118':11A '2':14B '3':16B 'adv':17B 'beatam':1A 'budapest':5A 'dicent':3A 'egyetemi':6A 'fer':13B 'hebd':15B 'könyvtár':7A 'lat':10A 'librari':9A 'omn':4A 'univers':8A 'v2':18B,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123597,136,lat. 118,136,Egyetemi Könyvtár (University Library),H-Bu,Budapest,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1717,Fer. 2 Hebd. 3 Adv.,"Monday, 3rd week, Advent"
194825,,Beatam me dicent omnes,142r,122,123600,001574,,4159,M,2483,8,,,,'122':11A 'ad':14B 'beatam':1A 'budapest':5A 'dicent':3A 'egyetemi':6A 'könyvtár':7A 'lat':10A 'librari':9A 'maria':13B 'nive':15B 'omn':4A 'univers':8A 'v2':16B,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123600,136,lat. 122,136,Egyetemi Könyvtár (University Library),H-Bu,Budapest,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2483,Mariae ad Nives,Mary of the Snows
200029,,Beata es Maria quae credidisti,017v,122,123601,001565,,4159,M,1606,8,Beata es Maria quae credidisti perficientur in te quae dicta sunt tibi a domino alleluia,Beata es maria que credidisti perficientur in te que dicta sunt tibi a domino alleluya | euouae,,"'2':45B '38':40A '40':42A 'adventus':46B 'alleluia':36A 'alleluya':20A 'beata':1A,6A,22A 'bibliothèqu':38A 'cambrai':37A 'credidisti':5A,10A,26A 'dicta':15A,31A 'dom':44B 'domino':19A,35A 'es':2A,7A,23A 'euouae':21A 'maria':3A,8A,24A 'municipal':39A 'olim':41A 'perficientur':11A,27A 'quae':4A,25A,30A 'que':9A,14A 'sunt':16A,32A 'te':13A,29A 'tibi':17A,33A 'v2':47B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123601,99,38 (olim 40),99,Bibliothèque municipale,F-CA,Cambrai,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1606,Dom. 2 Adventus,2nd Sunday of Advent
200079,,Beatam me dicent omnes generationes,021r,122,123601,001574,,4159,M,1717,8,Beatam me dicent omnes generationes quia ancillam humilem respexit dominus,Beatam me dicent omnes generationes quia ancillam humilem respexit dominus | euouae | ~Magnus,,"'2':36B '3':38B '38':31A '40':33A 'adv':39B 'ancillam':12A,24A 'beatam':1A,6A,18A 'bibliothèqu':29A 'cambrai':28A 'dicent':3A,8A,20A 'dominus':15A,27A 'euouae':16A 'fer':35B 'generation':5A,10A,22A 'hebd':37B 'humilem':13A,25A 'magnus':17A 'municipal':30A 'olim':32A 'omn':4A,9A,21A 'quia':11A,23A 'respexit':14A,26A 'v2':40B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123601,99,38 (olim 40),99,Bibliothèque municipale,F-CA,Cambrai,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1717,Fer. 2 Hebd. 3 Adv.,"Monday, 3rd week, Advent"
203777,,Beata es Maria quae credidisti,267v,122,123601,001565,,4159,M,2211,8,Beata es Maria quae credidisti perficientur in te quae dicta sunt tibi a domino,Beata es maria que credidisti perficientur in te que dicta sunt tibi a domino,,"'38':37A '40':39A 'annuntiatio':41B 'beata':1A,6A,20A 'bibliothèqu':35A 'cambrai':34A 'credidisti':5A,10A,24A 'dicta':15A,29A 'domino':19A,33A 'es':2A,7A,21A 'maria':3A,8A,22A,42B 'municipal':36A 'olim':38A 'perficientur':11A,25A 'quae':4A,23A,28A 'que':9A,14A 'sunt':16A,30A 'te':13A,27A 'tibi':17A,31A 'v2':43B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123601,99,38 (olim 40),99,Bibliothèque municipale,F-CA,Cambrai,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2211,Annuntiatio Mariae,Annunciation of Mary (Lady Day)
206202,,Beata es Maria quae,002v,122,123602,001565,,4159,M,1606,8,,,,'2':14B '4':11A 'adventus':15B 'beata':1A 'bibliothèqu':6A 'c':10A 'cambrai':5A 'dom':13B 'es':2A 'impr':8A 'maria':3A 'municipal':7A 'quae':4A 'v2':16B 'xvi':9A,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123602,99,Impr. XVI C 4,99,Bibliothèque municipale,F-CA,Cambrai,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1606,Dom. 2 Adventus,2nd Sunday of Advent
207882,,Beata es Maria quae,126v,122,123602,001565,,4159,M,2211,8,,,,"'4':11A 'annuntiatio':13B 'beata':1A 'bibliothèqu':6A 'c':10A 'cambrai':5A 'es':2A 'impr':8A 'maria':3A,14B 'municipal':7A 'quae':4A 'v2':15B 'xvi':9A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123602,99,Impr. XVI C 4,99,Bibliothèque municipale,F-CA,Cambrai,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2211,Annuntiatio Mariae,Annunciation of Mary (Lady Day)
209516,,Beatam me dicent omnes,235v,122,123602,001574,,4159,M,1717,8,,,,'2':14B '3':16B '4':11A 'adv':17B 'beatam':1A 'bibliothèqu':6A 'c':10A 'cambrai':5A 'dicent':3A 'fer':13B 'hebd':15B 'impr':8A 'municipal':7A 'omn':4A 'v2':18B 'xvi':9A,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123602,99,Impr. XVI C 4,99,Bibliothèque municipale,F-CA,Cambrai,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1717,Fer. 2 Hebd. 3 Adv.,"Monday, 3rd week, Advent"
216586,,Beata es Maria quae,031r,122,123605,001565,,4159,M,1628,8,,,,'27':14A '3':17B 'adventus':18B 'apostolica':10A 'beata':1A 'biblioteca':9A 'cappella':12A 'città':5A 'del':6A 'dom':16B 'es':2A 'maria':3A 'quae':4A 'roma':8A 'sistina':13A 'v2':19B 'vaticana':11A 'vaticano':7A,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123605,258,Cappella Sistina 27,258,Biblioteca Apostolica Vaticana,V-CVbav,Città del Vaticano,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1628,Dom. 3 Adventus,3rd Sunday of Advent
216588,,Beatam me dicent omnes,032r,122,123605,001574,,4159,M,1717,8,,,,'2':17B '27':14A '3':19B 'adv':20B 'apostolica':10A 'beatam':1A 'biblioteca':9A 'cappella':12A 'città':5A 'del':6A 'dicent':3A 'fer':16B 'hebd':18B 'omn':4A 'roma':8A 'sistina':13A 'v2':21B 'vaticana':11A 'vaticano':7A,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123605,258,Cappella Sistina 27,258,Biblioteca Apostolica Vaticana,V-CVbav,Città del Vaticano,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1717,Fer. 2 Hebd. 3 Adv.,"Monday, 3rd week, Advent"
220238,,Beata es Maria quae,043v,122,123671,001565,,4159,M,1628,8,,,,'24':8A '3':11B 'adventus':12B 'beata':1A 'chicago':5A 'dom':10B 'es':2A 'librari':7A 'maria':3A 'newberri':6A 'quae':4A 'v2':13B,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123671,227,24,227,The Newberry Library,US-Cn,Chicago,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1628,Dom. 3 Adventus,3rd Sunday of Advent
220240,,Beatam me dicent omnes,043v,122,123671,001574,,4159,M,1717,8,,,,'2':11B '24':8A '3':13B 'adv':14B 'beatam':1A 'chicago':5A 'dicent':3A 'fer':10B 'hebd':12B 'librari':7A 'newberri':6A 'omn':4A 'v2':15B,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123671,227,24,227,The Newberry Library,US-Cn,Chicago,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1717,Fer. 2 Hebd. 3 Adv.,"Monday, 3rd week, Advent"
228424,,Beata es Maria quae credidisti,006v,122,123606,001565,http://www.e-codices.unifr.ch/en/sbe/0611/6v/small,4159,M,1606,8,Beata es Maria quae credidisti perficientur in te quae dicta sunt tibi a domino alleluia,Beata es maria que credidisti perfitientur in te que dicta sunt tibi a domino alleluia | euouae,1---g--gk--hg---h---f--gh--gh---gf---g--h--kl--klk---h--k--k--hG--h---g---g---g---gh--fe---d---ef--gh7---h---g--fg--gfd---e--fg--g--g---4---k--k--j--k--h--g7---3,"'2':44B '611':41A 'adventus':45B 'alleluia':20A,36A 'beata':1A,6A,22A 'credidisti':5A,10A,26A 'dicta':15A,31A 'dom':43B 'domino':19A,35A 'einsiedeln':37A,39A 'es':2A,7A,23A 'euouae':21A 'kloster':38A 'maria':3A,8A,24A 'musikbibliothek':40A 'perficientur':27A 'perfitientur':11A 'quae':4A,25A,30A 'que':9A,14A 'sunt':16A,32A 'te':13A,29A 'tibi':17A,33A 'v2':46B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123606,43,611,43,Stiftsbibliothek,CH-E,Einsiedeln,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1606,Dom. 2 Adventus,2nd Sunday of Advent
228477,,Beatam me dicent omnes generationes,009r,122,123606,001574,http://www.e-codices.unifr.ch/en/sbe/0611/9r/small,4159,M,1717,8,Beatam me dicent omnes generationes quia ancillam humilem respexit deus,Beatam me dicent omnes generationes quia ancillam humilem respexit deus | euouae,1---g--gk--h---g---h--gF---ghG--g7---h--gf--g--ghG--f--f---g--g---f--g--h---kl--k--kjklk---h--k--k---g--g---4---k--k--j--k--h--g7---3,"'2':34B '3':36B '611':31A 'adv':37B 'ancillam':12A,23A 'beatam':1A,6A,17A 'deus':15A,26A 'dicent':3A,8A,19A 'einsiedeln':27A,29A 'euouae':16A 'fer':33B 'generation':5A,10A,21A 'hebd':35B 'humilem':13A,24A 'kloster':28A 'musikbibliothek':30A 'omn':4A,9A,20A 'quia':11A,22A 'respexit':14A,25A 'v2':38B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123606,43,611,43,Stiftsbibliothek,CH-E,Einsiedeln,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1717,Fer. 2 Hebd. 3 Adv.,"Monday, 3rd week, Advent"
233706,,Beatam me dicent omnes,009r,122,123607,001574,,4159,M,1717,8,,,,'2':12B '3':14B 'adv':15B 'arcivescovado':7A 'beatam':1A 'biblioteca':8A 'dicent':3A 'fer':11B 'firenz':5A 'florenc':6A 'hebd':13B 'omn':4A 's.c':9A 'v2':16B,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123607,150,s.c.,150,Arcivescovado - Biblioteca,I-Far,Firenze (Florence),4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1717,Fer. 2 Hebd. 3 Adv.,"Monday, 3rd week, Advent"
238303,,Beata es Maria quae,010r,122,123608,001565,,4159,M,1628,8,,,,'3':16B '560':13A 'adventus':17B 'beata':1A 'biblioteca':7A 'conv':11A 'dom':15B 'es':2A 'firenz':5A 'florenc':6A 'laurenziana':10A 'maria':3A 'medicea':9A 'medicea-laurenziana':8A 'quae':4A 'sopp':12A 'v2':18B,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123608,151,Conv. sopp. 560,151,Biblioteca Medicea-Laurenziana,I-Fl,Firenze (Florence),4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1628,Dom. 3 Adventus,3rd Sunday of Advent
