id,name,month,day,feast_code,description
2468,Helenae,8,18,14081830,"Helen, Finder of the True Cross, Mother of Constantine the Great"
2375,Helenae Schedviensis,7,31,14073110,"Helen of Skoefde (Sweden), Martyr"
2142,Henrici,1,19,14011940,"Henry of Uppsala, Bishop and Martyr, Patron Saint of Finland"
4196,Henrici Imperatoris,7,13,14071300,"Henry II, Confessor; German King and Roman Emperor; died Jul.13, 1024"
2607,Herblandi,10,18,14101820,"Hermeland, Abbot of Aindre (Nantes)"
4234,Herculani Perusini,3,1,14030120,"Herculanus, Martyr, Bishop of Perugia"
2884,Hermenegildi Martyris,4,13,,
2470,Hilariae et Soc.,8,12,14081230,"Hilaria, Martyr, Mother of Afra, Matron at Augsburg"
2143,Hilarii,1,14,14011400,"Hilary, Bishop of Poitiers, Doctor"
4318,Hilarii Arelatensis,5,5,14050500,"Hilary (Hilarius or Hilarus), Archbishop of Arles, Confessor"
2608,Hilarionis,10,21,14102120,"Hilarion, Abbot"
4540,Hildegardis Bingensis,9,17,14091701,"Hildegard of Bingen, Abbess"
2471,Hippolyti,8,13,14081300,"Hippolytus, Martyr"
2686,Huberti,11,3,14110330,"Hubert, First Bishop of Liege, Confessor"
4564,Hugonis Episc. Lincolniensis,11,17,14111740,"Hugh, Bishop of Lincoln"
4563,Humbelinae,2,12,14021200,"Humbelina (Humbleline), matron, sister of Bernard of Clairvaux"
4319,Ildefonsi,1,23,14012301,"Ildephonsus, Archbishop of Toledo"
4464,Imerii,11,12,14111240,"Imerius (Himerius) of Immertal, monk, hermit, and missionary in the Swiss Jura"
1922,In Dedic. Altaris,,,16011000,Commemoration of an Altar's Dedication
2091,In Dedicat. Eccl. TP,,,12008080,"Dedication of a Church, in Eastertide"
1923,"In Dedicat. Eccl.,8",,,12008008,In week after Dedication of Church
1924,In Dedicatione Eccl.,,,12008000,Dedication of a Church
1926,In Letaniis,,,08068010,"General, Rogation Days"
2238,In Letaniis maj.,4,25,08042500,The greater litany; The Major Rogation
2105,In Temp Pestilentiae,,,16018000,Chants in time of the plague
1932,In Triduum,,,07069000,"General, during the Triduum"
1925,In estate,,,10000000,"General, in summer"
1927,In tempore Adventus,,,01000000,"General, in Advent"
1928,In tempore Epiph.,,,05000000,"General, after Epiphany"
1929,In tempore Nat.,,,03000000,"General, in Christmastide"
1930,In tempore Paschae,,,08000000,"General, Eastertide"
1931,In tempore Quad.,,,07000000,"General, in Lent"
4197,In tempore belli contra Sarracenos,,,16021000,Chants in time of war against the Saracens
4321,Ingenuini et Albuini,2,5,14020510,"Ingenuinus (Genuinus), Bishop of Seben in Tyrol, and Albuinus, Bishop of Brixen"
1933,Inventio Afrae,,,17004000,The finding of Afra's relics
2687,Inventio Antonini,11,13,14111310,Finding of Antoninus's relics
4247,Inventio Catharinae,,,,Finding of Catherine of Alexandria's relics
2239,Inventio Dionysii,4,22,14042200,Finding of Denis's relics
2144,Inventio Firmini,1,15,14011520,Finding of Firminus's relics
4323,Inventio Francisci,12,12,14121220,The finding of Francis's relics
2473,Inventio Stephani,8,3,14080300,Finding of Stephen's relics (First Martyr)
1935,Inventio Udalrici,,,17005000,The finding of Ulric's relics
1936,Invitatoria,,,16004000,Invitatory Antiphons or Psalms
4565,Irenes,10,20,14102010,Irene of Santarém (Portugal)
4324,Isabelle,9,1,14090160,"Isabel, Virgin, Sister of King Louis IX of France (daughter of King Louis VIII), founder of a convent at Longchamp"
2240,Ivonis,4,24,14042410,"Ivo, Bishop of unknown origin (Persia?), came to England in the 7th century"
4538,Ivonis de Kermartin,5,19,14051930,"Ivo of Kermartin (Yves Hélory, Yvo, Ives)"
4325,Iwigii,10,8,14100860,"Iwigius (Ywi, Iwig, Ivi, Ywy, Ivy, Iwie), Deacon, Hermit, of Lindisfarne"
4503,"Iwigii, transl.",,,17009000,Moving of relics of Iwigius
2378,Jacobi,7,25,14072500,"James the Greater, Apostle"
4599,"Jacobi, miracula",10,4,14100420,Miracles of James (in wars under Alfonso VI and Sancho)
2609,Januarii et Soc.,10,19,14101910,"Januarius, Faustus, and Martialis, Martyrs (the ""Three Crowns of Cordova"")"
2740,Joannis Evang.,12,27,02122700,John the Evangelist
1939,"Joannis Evang.,8",,,02122708,In week after John the Evangelist
4326,Joannis Francisci Regis,6,16,14061610,"Jean-François Régis (also ""John Francis Regis"" and ""St Regis""), priest of the Society of Jesus, canonized in 1737"
2277,Joannis Port. Lat.,5,6,14050600,John before the Latin Gate
4507,Joannis de Husinec,7,6,14070640,"Jan Hus (d. 1415, Council of Constance), venerated as a saint in 15th- and 16th-century Bohemia"
2328,"Joannis, Pauli",6,26,14062600,"John and Paul, Martyrs"
4327,Josephi Prophetae,3,8,14030800,"Joseph, son of Jacob and Rachel"
2194,Julianae,2,16,14021600,"Juliana, Virgin Martyr"
2474,Juliani,8,28,14082810,"Julian of Brioude, Martyr"
2146,"Juliani, Epi.",1,27,14012710,"Julian, Bishop of Le Mans"
2475,"Juliani, Hermetis",8,28,14082860,"Julian of Brioude and Hermes, Martyrs"
4501,Justae et Rufinae,7,17,14071730,"Justa and Rufina, Virgin Martyrs, patronesses of Seville"
2542,"Justi, Epi.",9,1,14090150,"Justus, Bishop of Lyons"
4568,"Justi, Pastoris",8,6,14080630,"Justus and Pastor, Martyrs at Alcalá de Henares (Complutum)"
2476,Justini,8,8,14080810,"Justin, child martyred near Paris"
2279,Juvenalis,5,3,14050320,"Juvenal, Bishop of Narni"
2147,Karoli Magni,1,28,14012810,"Charlemagne, Emperor and Confessor"
2380,Kenelmi,7,17,14071710,"Kenelm, Prince of Mercian Royal Family"
2381,Kiliani et Soc.,7,8,14070810,"Kilian and Companions, Martyrs"
1941,LACUNA,,,00000000,Indicates missing page(s) in MS
1944,LITURA,,,00000001,Indicates that the liturgical occasion is unknown or missing due to an erasure in the manuscript or other removal (e.g. fragmentation) of information that was previously present.
2546,LOCAL:Adriani,9,8,14090830,"Adrian, Martyr, as witnessed at Augsburg"
2478,LOCAL:Afrae,8,7,14080710,"Afra, Martyr, as witnessed at Augsburg and Muenster"
2479,LOCAL:Annae,8,16,14081650,"Anne, as witnessed in Muenster (after 1510)"
2383,"LOCAL:Annae,Zutfania",7,19,14071900,"Anne, as witnessed at Zutphen"
2547,LOCAL:Hieronimi,9,28,14092810,"Jerome, as witnessed in Muenster"
2334,LOCAL:Sept.Dorm.Eph.,6,27,14062710,"Seven Sleepers of Ephesus, as witnessed at Muenster"
2613,"LOCAL:Sulpit.,Sever.",10,3,14100310,"Sulpitius (Sulpitianus, Simplicius) and Servilianus, Martyrs, as witnessed at Augsburg"
2384,LOCAL:Tr.Trium Regum,7,26,14072620,"Moving of relics of the Three Kings (the Magi) to Cologne in the 12th Century, as witnessed in Muenster"
2335,LOCAL:Transl. Serva.,6,7,14060710,Moving of Servatius's relics
2329,Ladislai,6,27,14062700,"Ladislaus, King of Hungary"
2544,Lamberti,9,17,14091700,"Lambert, Bishop of Maestricht"
1942,"Lamberti,8",,,14091708,In week after Lambert
2330,Landelini,6,15,14061520,"Landelinus, Abbot"
2331,Landerici,6,10,14061000,"Landericus (Landry), Bishop of Paris"
2148,Launomari,1,19,14011930,"Launomarus, Abbot of Corbie"
2477,Laurentii,8,10,14081000,"Laurence, Martyr"
1943,"Laurentii,8",,,14081008,In week after Laurence
4569,Lauteni,11,2,14110200,"Lautein (Lothenus, Lautenus), Abbot, founder of Silèze and Maximiac abbeys in the Jura mountains"
2742,Lazari,12,17,14121700,"Lazarus of Bethany, ""Bp."" Marseilles"
2688,Lebuini,11,12,14111200,"Lebwin (Lebuin, Liafwin, Leafwine), Confessor"
4591,Leocadiae,12,9,14120920,"Leocadia of Toledo, Virgin Martyr"
2611,Leodegarii,10,2,14100200,"Leodegarius (Leger), Bishop Martyr"
2689,Leonardi,11,6,14110610,"Leonard, Hermit"
4329,Leonardi a Portu Mauritio,11,26,14112630,"Leonardo of Porto Maurizio (Leonard of Port Maurice), confessor, missionary and ascetic writer (canonized 1867)"
2332,Leonis,6,28,14062800,"Leo the Great, Pope"
2934,"Leonis I Papae, Confessoris et Ecclesiae Doctoris",4,11,,
2241,"Leonis, Pont.",4,19,14041900,"Leo IX, Pope"
2242,"Leonis, Pont., Quad.",4,19,14041910,"Leo IX, Pope, when the feast occurs during Lent"
2545,Leopardi,9,30,14093010,"Leopardus, Martyr"
2690,Leopoldi,11,15,14111520,"Leopold, Margrave of Austria (Leopoldi Marchionis)"
4604,"Leopoldi, transl.",2,15,14021520,"Moving of Leopold, Margrave of Austria's relics (Leopoldi Marchionis)"
2333,Leutfredi,6,21,14062110,"Leufred (Leufroy), Abbot"
2382,Liborii,7,23,14072300,"Liborius, Confessor and Bishop of Lemans"
4330,Licinii,11,1,14110150,"Licinius, Confessor, Bishop of Angers"
2691,Lini,11,26,14112600,"Linus, Bishop of Rome"
2614,Lucae,10,18,14101800,"Luke, Evangelist"
1945,"Lucae,8",,,14101808,In week after Luke
2615,Lucani,10,30,14103000,"Lucanus of Gascony, Martyr"
2743,Luciae,12,13,14121300,"Lucy (Lucia), Virgin Martyr"
2548,"Luciae, Germiniani",9,16,14091620,"Lucy and Germinianus, Martyrs"
1946,"Luciae,8",,,14121308,In week after Lucy
2616,Luciani et Soc.,10,16,14101620,"Lucianus and Companions, Martyrs"
2224,Ludgeri,3,26,14032600,"Ludger (Liudger), First Bishop of Muenster"
2549,Ludmillae,9,16,14091630,"Ludmilla, Matron and Martyr"
2480,Ludovici,8,25,14082500,"Louis IX, King of France"
2481,Ludovici Toul.,8,19,14081900,"Louis, Bishop of Toulouse"
2550,Lupi,9,1,14090110,"Lupus (Leu), Bishop of Sens"
2617,Lupi Bajocensis,10,25,14102520,"Lupus, Bishop of Bayeux"
4570,Lutgardae,6,16,14061620,"Lutgard, Virgin, Mystic, Cistercian Order"
2149,Macarii,1,15,14011530,"Macarius the Elder, Hermit"
2482,Machabaeorum,8,1,14080120,"Holy Maccabees, Martyrs"
2692,Maclovii,11,15,14111510,"Maclovius (Malo, Maclou, Machut, Maclow, Maloù, Mac'h Low, Maglovius, Machutus), Bishop of Aleth"
2385,Madelgari,7,14,14071400,"Vincent (ne Madelgar), Abbot"
4331,Mafaldae Reginae,5,2,14050230,Portuguese princess and queen; nun (Cistercian order) in the Convent of Arouca
2618,Maglorii,10,24,14102400,"Magloire (Maelor), Bishop of Dol"
2551,Magni,9,6,14090610,"Magnus, ""Apostle"" of Bavaria"
4332,Malachiae,11,2,14110220,"Malachy, Bishop at Armagh, Ireland"
2552,Marcelli,9,4,14090420,"Marcellus, Martyr"
1947,"Marcelli Parisien.,8",,,14110318,In week after Marcellus of Paris
2693,Marcelli Parisiensis,11,3,14110310,"Marcellus, Bishop of Paris"
2619,"Marcelli, Apuleii",10,7,14100710,"Marcellus and Apulejus, Martyrs"
2150,"Marcelli, Pont.",1,16,14011600,"Marcellus I, Pope and Martyr"
2336,"Marcellini, Petri",6,2,14060200,"Marcellinus and Peter, Martyrs"
2243,Marci,4,25,14042500,"Mark, Evangelist"
2337,"Marci, Marcellini",6,18,14061800,"Mark and Marcellian, Martyrs"
4479,"Marci,8",,,14042508,"In week after Mark, Evangelist"
1948,"Mariae Mag.,8",,,14072208,In week after Mary Magdalene
2387,Mariae Magdalenae,7,22,14072200,Mary Magdalene
4571,Mariae Salome,10,22,14102210,Mary Salome
2151,"Marii, Marthae",1,19,14011900,"Marius, Martha, et al., Martyrs"
2390,"Martialis, Apost.",7,8,14070800,"Martial, ""Apostle"" of Limoges"
2338,"Martialis, Epi.",6,30,14063010,"Martial, Bishop of Limoges"
2940,Martinae,1,30,14013020,"Martina, Virgin Martyr (said to have been beheaded in Rome under Emperor Alexander Severus, 1 January 228)"
2553,Materni,9,19,14091910,"Maternus, Bishop of Cologne"
2554,Matris dolorosae,9,15,14091550,The Seven Sorrows of Mary
2555,Matthaei,9,21,14092100,"Matthew, Apostle and Evangelist"
2195,Matthiae,2,24,14022400,"Matthias, Apostle"
2695,Maturini,11,9,14110930,"Maturin, Priest of Larchant (Sens)"
2556,Maurilii,9,13,14091300,"Maurilius, Bishop of Angers"
2696,Maxellendis,11,13,14111320,"Maxellendis, Virgin Martyr"
2621,Maximiliani,10,12,14101220,"Maximilian, Bishop of Lorch"
2153,Meginrati,1,21,14012110,"Meinrad, Hermit of Einsiedeln"
2622,Melori,10,1,14100120,"Melorus (Melar, Mylor), Martyr"
2558,Michaelis,9,29,14092900,Michael the Archangel (Michaelmas)
2196,Milburgae,2,23,14022300,"Milburga, Abbess of Wenlock"
2391,Mildrithae,7,13,14071310,"Mildred, Abbess of Minster-in-Thanet"
2698,Mirac. Genovefae,11,26,14112610,Commemoration of Genevieve's Miracle
4457,Miraculi sanctae crucis,,,17008000,The miracle of the Holy Cross (celebrated at Wilton Abbey)
4334,Missa in gratiarum actione pro expulsa tribulatione vel egritudine et reddit prosperitate atque salute,,,15009080,Thanksgiving mass for the grace of the expelling of distress or disease and the recovering of prosperity and health
4335,Missa pro solo Episcopo dicenda,,,15009070,Mass said by the Bishop alone
2969,Missa pro vitanda mortalitate,,,,
4336,Missa quam Sacerdos pro se dicere debeat,,,15009050,Mass which the priest must say for himself
4337,Missa quam Sacerdos pro se dicere debeat digeritur hoc modo,,,15009040,Mass which the priest must say for himself in this way
4338,Missa quam Sacerdos pro se in tribulatione dicere debeat,,,15009060,Mass which the priest in distress must say for himself
4339,Missa votiva de omnibus Apostolis,,,15009021,Votive Mass for all the Apostles
4342,Missa votiva pluralis,,,15009012,Votive Mass on behalf of several people
4344,Missa votiva singularis,,,15009011,Votive Mass on behalf of one person
4345,Multorum in tribulatione,,,16026020,Chants for many in tribulation
2392,"Mustiolae, Irenaei",7,3,14070310,"Mustiola and Irenaeus, Martyrs"
2744,Nat. Innocentium,12,28,02122800,Holy Innocents
1953,"Nat. Innocentium,8",,,02122808,In week after Holy Innocents
2393,"Nazarii, Celsi",7,28,14072800,"Nazarius and Celsus, Martyrs"
4346,"Nerei, Achillei",5,12,14051240,"Nereus and Achilleus, Roman Martyrs"
2625,Nicasii et Soc.,10,11,14101130,"Nicasius of Rouen, alleged Bishop of Rouen"
2747,Nicolai,12,6,14120600,"Nicholas of Bari, Bishop of Myra"
4347,Nicolai Pici et sociorum,7,9,14070920,"Nicholas Pieck (Nicolaus Picus) and 18 companions, Martyrs"
1956,"Nicolai,8",,,14120608,In week after Nicholas
2561,"Nicomedis, Valeriani",9,15,14091540,"Nicomedes and Valerianus, Martyrs"
4546,Nominis BMV,,,14090811,"The Holy Name of Mary, celebrated on the Sunday after the Nativity of Mary"
2154,Nominis Jesu,1,14,14011430,The Holy Name of Jesus
2245,Oct. Adalberti,4,30,14043020,Octave of Adalbert
2394,"Oct. Apost, Die 3",7,8,14070820,The third day after the Octave of Peter and Paul
1957,"Oct. Apostolorum,8",,,14070608,In week after Octave of Peter and Paul
1959,Oct. Dedicat. Eccl.,,,12008100,Octave of Dedication of Church
2155,Oct. Joannis Evang.,1,3,02010300,Octave of John the Evangelist
4480,"Oct. Joannis, Pauli",7,3,14070320,Octave of John and Paul
2699,Oct. Marcel. Paris.,11,10,14111000,"Octave of Marcellus, Bishop of Paris"
2156,Oct. Nat. Innocent.,1,4,02010400,Octave of Holy Innocents
2700,Oct. Om. Sanctorum,11,8,14110810,Octave of All Saints' Day
2284,"Oct. Philippi,Jacobi",5,8,14050830,"Octave of Philip and James, Apostles"
4348,Oct. Wenceslai,10,5,14100520,Octave of Wenceslas
2396,Octava Apostolorum,7,6,14070600,Octave of Peter and Paul
2488,Octava Bartholomaei,8,31,14083130,Octave of Bartholomew
2199,Octava Blasii,2,10,14021010,Octave of Blaise
2309,Octava Floriani,5,11,14051120,Octave of Florian
2628,Octava Galli,10,23,14102320,"Octave of Gall, Hermit"
2563,Octava Lamberti,9,24,14092410,Octave of Lambert
2491,Octava Laurentii,8,17,14081700,Octave of Laurence
2247,Octava Ludgeri,4,2,14040210,The Octave of Ludger
2398,Octava Mariae Mag.,7,29,14072910,Octave of Mary Magdalene
2399,Octava Martialis,7,6,14070630,Octave of Martial
2750,Octava Nicolai,12,13,14121320,Octave of Nicholas
1963,Octava Paschae,,,08021000,"Octave of Easter (also ""Dominica in Albis"")"
2400,Octava Rel. Vedasti,7,22,14072210,Octave of Return of Vaast's relics
2401,Octava Tr. Benedicti,7,18,14071800,Octave of Benedict's Translation
2629,Octava Tr. Vedasti,10,12,14101210,Octave of Vaast's Translation
2402,Octava Udalrici,7,11,14071110,Octave of Ulric
2752,Odiliae,12,13,14121340,"Odilia (Ottilia), Abbess"
2403,Olavi,7,29,14072940,"Olaf of Norway, King and Martyr"
2702,Omnium Sanctorum,11,1,14110100,All Saints' Day
1967,"Omnium Sanctorum,8",,,14110108,In week after All Saints' Day
2630,Opilii,10,12,14101200,"Opilius, Deacon"
2342,Ordinatio Oswaldi,6,1,14060100,Ordination of Oswald
4350,Ordo ad consecrandum novum sepulcrum,,,13005000,Rite for the consecration of a new sepulchre
4351,Ordo ad corpus parvuli commendandum,,,13006000,Rite for the commendation of the corpse of a child
4352,Ordo ad reconciliandum paenitentes,,,16038020,Rite for reconciling with the penitents
4353,Ordo ad visitandum vel perunguendum infirmum,,,16013010,Rite for the visiting or anointing of the sick
4354,Ordo celebrandus super eum qui ab spiritu inmundo vexatur,,,16036000,Rite for someone possessed by an evil spirit
4356,Ordo de parvulo defuncto,,,13010000,Rite for a dead child
4357,Ordo de patribus et fratribus defunctis,,,13012000,Rite for dead parents and siblings
4359,Ordo in finem hominis diei,,,13004000,Last rites (including extreme unction)
4360,Ordo quando rex cum exercitu ad prelium egreditur,,,16040000,Rite when the king goes out to battle with his army
4361,Ordo quando sal ante altare ponitur antequam exorcizetur,,,16035000,Rite when the salt is placed before the altar for its exorcism
4363,Ordo super sepulcrum quando clamore proclamatur,,,13008000,Rite over the sepulchre when the clamor is proclaimed
4606,Ordo virtutum Hildegardiensis,,,17010000,Hildegard of Bingen's Ordo virtutum.
2201,"Oswaldi, Epi.",2,28,14022800,"Oswald, Bishop of Worcester"
2492,"Oswaldi, Reg.",8,5,14080510,"Oswald, King of Northumbria"
2404,Pantaleonis,7,27,14072700,"Pantaleon (Panteleimon), Martyr"
1969,Pascha Annotinum,,,08020100,Memorial of past year's Easter
4541,Paschalis Baylon,5,17,14051720,"Pascual Baylón, Confessor"
2493,Passio Laurentiae,8,16,14081630,Passion of Laurentia
4605,Passio Ragnulfi,11,9,14110950,"Passion of Ragnulf (Rainulf, Renon), Martyr, father of Hadulf (Bishop of Arras)"
2162,Paulae,1,26,14012610,"Paula, Widow"
2343,Pauli,6,30,14063000,"Paul, Apostle"
2163,Pauli Heremitae,1,10,14011010,Paul the Hermit
1970,"Pauli,8",,,14063008,In week after Paul (Apostle)
2494,Paulini,8,31,14083110,"Paulinus, Bishop of Trier"
2633,Paulini Ebor.,10,10,14101010,"Paulinus, Archbishop of York"
1971,"Paulini Ebor.,8",,,14101018,In week after Paulinus of York
2344,Paulini Nolansis,6,22,14062200,"Paulinus, Bishop of Nola"
2495,Pelagii,8,28,14082840,"Pelagius, Martyr"
2345,Petri,6,29,14062910,"Peter, Apostle"
2634,Petri Alcantarae,10,19,14101920,"Peter of Alcantara, Founder"
4574,Petri Gundisalvi,4,14,14041410,"Peter González, Dominican friar"
4573,Petri Regalati,5,13,14051330,"Peter Regalado, Franciscan friar"
2346,"Petri, Pauli",6,29,14062900,"Peter and Paul, Apostles"
1972,"Petri, Pauli,8",,,14062908,In week after Peter and Paul
1973,"Petri,8",,,14062918,In week after Peter (Apostle)
2288,Petronillae,5,31,14053110,"Petronilla, Virgin"
2496,Philiberti,8,20,14082000,"Philibert, Abbot"
4365,Philippi Benitii,8,23,14082310,"Philip Benitius (Filippo Benizzi), Confessor"
4366,Philippi Nerii,5,26,14052620,"Philip Neri, Confessor, Apostle of Rome and founder of the ""Oratory"""
2289,"Philippi, Jacobi",5,1,14050100,"Philip and James, Apostles"
1974,"Philippi, Jacobi,8",,,14050108,In week after Philip and James
4525,Photini Episc. et soc.,6,2,14060210,"Photinus (Pothinus), First Bishop of Lyons"
4494,Piati,10,1,14100130,"Piatus of Tournai (Piat de Seclin, Piaton, Platon, Piato), Martyr"
4200,Placidi et Soc.,10,5,14100510,"Placidus and Companions, Martyrs (Placidus, Eutychius, Victorinus, Flavia, and 30 companions)"
2164,Polycarpi,1,26,14012600,"Polycarp, Bishop of Smyrna, Martyr"
2165,Pontiani,1,14,14011420,"Pontianus, Martyr at Spoleto"
4367,Potentianae virginis,4,17,14041700,"Potentiana, Virgin (sepulchre found at Villanueva, Spain)"
4202,Pretiosissimi Sanguinis,7,1,14070110,Feast of the Most Precious Blood (of Jesus Christ)
2347,"Primi, Feliciani",6,9,14060900,"Primus and Felician, Martyrs"
4600,Pro adversitate ecclesiae,,,16052000,Chants for the adversity of the church (Votive Mass)
4543,Pro familiaribus,,,16044000,Chants for family members
4376,Pro iter agentibus,,,16030000,"Chants for travellers, pilgrims"
4377,Pro omni populo christiano,,,16043000,Chants for all the Christian people
4453,Pro ordinatione Episcoporum,,,16033020,Chants for the ordination of several bishops
4378,Pro ordinatione clerici,,,16033000,Chants for the ordination of a cleric
2106,Pro pace regni,,,16019000,Chants for the peace of the realm and the church
4380,Pro paenitente,,,16038000,Rite for repenting (not specifically for one or several penitents)
4381,Pro paenitentibus,,,16038030,Chants for several pentitents
2107,Pro pluvia,,,16020000,Chants for rain
2967,Pro quacumque necessitate,,,16050000,For all needs
4444,Pro reconciliatione ecclesiae,,,16047000,Chants for the restoration of churches and sacred places
4384,Pro salute vivorum,,,16027000,Chants for the health of the living
4469,Pro stabilitate loci,,,16049000,For stability of place
4468,Pro stabilitate loci,,,16049000,For stability of place
4387,Pro tribulatione,,,16026000,Chants for distress
4610,Procopii megalomartyris,7,8,14070840,"Procopius Megalomartyr, Procopius of Scythopolis, martyr of Caesarea of Palestine, the ascete and Roman general"
2771,Prosperi,6,25,14062520,"Prosper, Confessor, Bishop of Reggio in Emilia"
2202,Purificatio Mariae,2,2,14020200,Purification of Mary (Candlemas)
4487,"Purificatio Mariae, Vigilia",2,1,14020130,Eve of Purification of Mary
4391,Q.T. Quadragesimae,,,07010009,"Ember Days, Lent"
2568,Quattuor Virginum,9,19,14091920,"Euphemia, Dorothea, Thecla, and Erasma, Virgin Martyrs"
4392,Quinque fratrum,11,12,14111230,"Five Brothers (Christian, Benedict, John, Matthew, Isaac; Camaldolese order)"
2292,Ragnulfi,5,27,14052700,"Ragnulf (Rainulf, Renon), Martyr, father of Hadulf (Bishop of Arras)"
2638,"Raphaelis, Archang.",10,24,14102410,Raphael the Archangel
1978,Recollectio Mariae,,,15081520,Recollection of Feasts of Mary
4496,Reguli Silvanecti,4,30,14043040,"Regulus of Senlis (Rieule), Confessor, Bishop of Senlis"
4495,"Reguli Silvanecti, transl.",3,30,14033000,Moving of Regulus of Senlis's relics 
2754,Relatio Martini,12,14,14121410,Return of Martin's relics
2407,Relatio Vedasti,7,15,14071500,Return of Vaast's relics
1979,"Relatio Vedasti,8",,,14071508,In week after Return of Vaast
2569,Reliquiarum,9,15,14091500,Feast of Relics
1980,"Reliquiarum,8",,,14091508,In week after Feast of Relics
2570,Remacli,9,3,14090300,"Remaclus, Bishop"
2168,"Remigii, Hilarii",1,14,14011440,"Remigius, Bishop of Reims, Confessor & Hilary, Bishop of Poitiers, Doctor"
2250,Roberti,4,29,14042910,"Robert of Molesmes, Abbot"
4395,Ruperti Salisburgii,3,27,14032700,"Rupert (Rubert) of Salzburg, Bishop"
3009,Rustici et Eleutherii Martyrum,10,9,,
1984,Sabb. Hebd. 1 Quad.,,,07017000,"Saturday, 1st week, Lent"
1986,Sabb. Hebd. 2 Quad.,,,07027000,"Saturday, 2nd week, Lent"
1988,Sabb. Hebd. 3 Quad.,,,07037000,"Saturday, 3rd week, Lent"
1990,Sabb. Hebd. 4 Quad.,,,07047000,"Saturday, 4th week, Lent"
1997,Sabb. Quadragesimae,,,07007000,Saturdays in Lent
1983,Sabb. de Passione,,,07057000,"Saturday, 5th week, Lent"
2014,Sabbato Sancto,,,07067000,Holy Saturday
2008,Sabbato in Albis,,,08017000,Easter Saturday
2011,Sabbato per annum,,,04007000,"Saturdays, Ferial Office"
4486,"Salvii, Epi.",9,10,14091020,"Salvius, Bishop of Albi"
2409,Samsonis,7,28,14072810,"Samson, Bishop of Dol"
4587,"Sanctae familiae Jesu, Mariae, Joseph",,,05011020,The Holy Family
3014,Sanctissimi Nominis BMV,9,12,14091200,The Most Holy Name of Mary
3016,Sanctorum Angelorum Custodum,10,2,,
2708,Saturnini,11,29,14112900,"Saturninus, Martyr Bishop of Toulouse"
2203,Scholasticae,2,10,14021000,"Scholastica, Virgin"
2410,Sept. Dorm. Eph.,7,27,14072710,Seven Sleepers of Ephesus
2709,Severini,11,24,14112410,"Severinus, Monk, Teacher of St. Cloud"
2170,"Severini, Apost.",1,5,14010530,"Severinus, ""Apostle"" of Noricum"
2644,"Severini, Epi.",10,23,14102300,"Severinus, Confessor and Bishop of Cologne"
2756,Silvestri,12,31,14123100,"Silvester I, Pope"
2171,Simeonis Stylitae,1,5,14010500,Simeon the Stylite
2645,"Simonis, Judae",10,28,14102800,"Simon, Jude (Thaddeus), Apostles"
2412,Simplicii et Soc.,7,29,14072920,"Simplicius and Companions, Martyrs"
2172,Speusippi,1,17,14011720,"Speusippus and Meleusippus, Martyrs"
2296,Stanislai,5,7,14050710,"Stanislaus, Bishop of Krakow"
2504,"Stephani, Reg.",8,20,14082030,"Stephen I, King and Apostle of Hungary"
2297,Subventio Martini,5,12,14051220,Hiding of Martin's relics
4400,Suff. Adalberti,,,15042310,Memorial chants for Adalbert
2018,Suff. Afrae,,,15080500,Memorial chants for Afra
2019,Suff. Agnetis,,,15012100,Memorial chants for Agnes
2020,Suff. Annae,,,15072600,Memorial chants for Anne
2021,Suff. Annae TP,,,15072680,"Memorial chants for Anne, Eastertide"
2022,Suff. Apostolorum,,,15004000,Memorial chants for Apostles
2023,Suff. Benedicti,,,15032100,Memorial chants for Benedict
2097,Suff. Caeciliae,,,15112200,Memorial chants for Cecilia
2024,Suff. Confessorum,,,15005000,Memorial chants for Confessors
4204,Suff. Corporis Christi,,,15915000,Memorial chants for Corpus Christi
2026,Suff. Crucis,,,15050300,Memorial chants for the Holy Cross
2027,Suff. Crucis TP,,,15050380,"Memorial chants for the Holy Cross, Eastertide"
2028,Suff. David,,,15030100,Memorial chants for David
2029,Suff. Exalt. Crucis,,,15091400,Memorial chants for the Exaltation of the Cross
2030,Suff. Francisci,,,15100400,Memorial chants for Francis
2031,Suff. Genovefae,,,15010300,Memorial chants for Genevieve
4401,Suff. Georgii,,,15042300,Memorial chants for George
2032,Suff. Hermagorae,,,15071200,Memorial chants for Hermagoras
2033,Suff. Jo. Bapt. Adv.,,,15062410,"Memorial chants for John the Baptist, Advent"
2034,Suff. Jo. Bapt. Nat.,,,15062430,"Memorial chants for John the Baptist, Christmas"
2035,Suff. Jo. Bapt. TP,,,15062480,"Memorial chants for John the Baptist, Eastertide"
2036,Suff. Joannis Bapt.,,,15062400,Memorial chants for John the Baptist
2100,Suff. Joannis Evang.,,,15122700,Memorial chants for John the Evangelist
2037,Suff. Justinae,,,15092600,Memorial chants for Justina
2038,Suff. Justinae TP,,,15092680,"Memorial chants for Justina, Eastertide"
2039,Suff. Lamberti,,,15091700,Memorial chants for Lambert
2040,Suff. Laurentii,,,15081000,Memorial chants for Laurence
2041,Suff. Ludgeri,,,15032600,Memorial Chants for Ludger
4402,Suff. Ludmilae,,,15091630,Memorial chants for Ludmila
2042,Suff. Marcelli Par.,,,15110300,Memorial chants for Marcellus of Paris
2043,Suff. Mariae,,,15081500,Memorial chants for Mary
