type,siglum,id,incipit
chant,CH-ENstb,274353,Domine clamavi ad te exaudi 
chant,CH-ENstb,274395,Domine exaudi orationem meam R.
chant,CH-ENstb,274396,Domine exaudi orationem meam et
chant,CH-ENstb,274722,Domine iste sanctus habitabit in 
chant,CH-ENstb,274917,Domine in virtute tua laetabitur
chant,CH-ENstb,274937,Domine audivi auditum tuum et
chant,CH-ENstb,274974,Domine in virtute tua laetabitur 
chant,CH-ENstb,275092,Domine refugium tu factus es 
chant,CH-ENstb,275119,Domine non habeo hominem ut 
chant,CH-ENstb,275123,Domine bonum est nos hic 
chant,CH-ENstb,275155,Domine labia mea aperies et 
chant,CH-ENstb,275163,Domine dimitte eam quia clamat 
chant,CH-ENstb,275245,Domine ut video propheta es 
chant,CH-ENstb,275311,Domine si hic fuisses Lazarus 
chant,CH-ENstb,275320,Domine deus meus in te
chant,CH-ENstb,275342,Domine labia mea aperies et 
chant,CH-ENstb,275391,Domine deus meus in te 
chant,CH-Fco,253346,Domine deus virtutum converte nos
chant,CH-Fco,253370,Domine deus*
chant,CH-Fco,253443,Domine praestolamur adventum tuum ut 
chant,CH-Fco,253845,Domine audivi auditum tuum et
chant,CH-Fco,254031,Domine ne in ira tua
chant,CH-Fco,254049,Domine in virtute tua laetabitur
chant,CH-Fco,254059,Domine deus Israel exaudi preces
chant,CH-Fco,254112,Domine in caelo misericordia tua
chant,CH-Fco,254224,Domine deus in adjutorium meum
chant,CH-Fco,254238,Domine refugium factus es nobis
chant,CH-Fco,254271,Domine audivi auditum tuum et
chant,CH-Fco,254277,Domine probasti me et cognovisti
chant,CH-Fco,254279,Domine clamavi ad te et
chant,CH-Fco,254291,Domine exaudi orationem meam*
chant,CH-Fco,254294,Domine exaudi orationem meam et
chant,CH-Fco,254315,Domine si tu vis potes
chant,CH-Fco,254317,Domine salva nos perimus impera
chant,CH-Fco,254318,Domine nonne bonum semen seminasti
chant,CH-Fco,254359,Domine refugium factus es nobis
chant,CH-Fco,254409,Domine refugium R. A generatione*
chant,CH-Fco,254449,Domine refugium factus*
chant,CH-Fco,254475,Domine puer meus jacet in 
chant,CH-Fco,254476,Domine non sum dignus ut 
chant,CH-Fco,254477,Domine puer meus jacet paralyticus
chant,CH-Fco,254478,Domine non sum dignus ut
chant,CH-Fco,254586,Domine qui dixisti mihi revertere 
chant,CH-Fco,254591,Domine labia mea aperies et
chant,CH-Fco,254597,Domine bonum est nos hic
chant,CH-Fco,254661,Domine ut video propheta es
chant,CH-Fco,254713,Domine si hic fuisses Lazarus
chant,CH-Fco,254752,Domine labia mea aperies et 
chant,CH-Fco,254867,Domine vim patior responde pro 
chant,CH-Fco,254990,Domine abstraxisti ab inferis animam
chant,CH-Fco,255414,Domine qui custodis pactum et
chant,CH-Fco,255417,Domine si conversus fuerit populus
chant,CH-Fco,255500,Domine pater et deus vitae
chant,CH-Fco,255573,Domine deus qui conteris bella
chant,CH-Fco,255577,Domine rex omnipotens in ditione
chant,CH-Fco,255578,Domine deus rex omnipotens libera
chant,CH-Fco,255579,Domine rex omnipotens in ditione
chant,CH-Fco,255582,Domine rex universae potestatis converte
chant,CH-Fco,255584,Domine deus creator caeli et
chant,CH-Fco,255652,Domine dominus noster quam admirabile
chant,CH-Fco,255929,Domine qui me creasti et 
chant,CH-Fco,256115,Domine ostende nobis patrem et 
chant,CH-Fco,256123,Domine ostende nobis*
chant,CH-Fco,256349,Domine si tu es jube 
chant,CH-Fco,256615,Domine mi rex da mihi
chant,CH-Fco,256829,Domine qui operati sunt justitiam
chant,CH-Fco,256836,Domine spes sanctorum et turris
chant,CH-Fco,256867,Domine si adhuc populo tuo
chant,CH-Fco,256870,Domine si adhuc populo tuo
chant,CH-Fco,256892,Domine si adhuc populo tuo
chant,CH-Fco,256914,Domine Jesu Christe seminator casti
chant,CH-Fco,256921,Domine Jesu Christe pastor bone
chant,CH-Fco,257052,Domine praevenisti eum in benedictionibus
chant,CH-Fco,257150,Domine quinque talenta tradidisti mihi
chant,CH-Fco,257157,Domine dominus noster quam admirabile
chant,CH-Fco,257165,Domine iste sanctus habitavit in
chant,CH-Fco,257217,Domine iste sanctus*
chant,CH-Fco,257222,Domine quinque talenta tradidisti mihi
chant,CH-Fco,257238,Domine quinque talenta*
chant,CH-Fco,257315,Domine si conversus fuerit populus
chant,CH-Fco,675825,Domine deus virtutum converte nos
chant,CH-Fco,676040,Domine Dominus noster quam admirabile
chant,CH-Fco,676471,Domine non secundum peccata nostra
chant,CH-Fco,676472,Domine ne memineris iniquitatum nostrarum
chant,CH-Fco,676490,Domine vivifica me secundum eloquium
chant,CH-Fco,676516,Domine deus virtutum exaudi preces
chant,CH-Fco,676520,Domine refugium factus es nobis
chant,CH-Fco,676567,Domine deus salutis meae in
chant,CH-Fco,676574,Domine refugium tu factus es 
chant,CH-Fco,676579,Domine Deus salutis meae in
chant,CH-Fco,676580,Domine deus meus in te
chant,CH-Fco,676596,Domine Dominus noster quam admirabile
chant,CH-Fco,676680,Domine ne in furore tuo
chant,CH-Fco,677049,Domine libera animam meam a
chant,CH-Fco,677050,Domine in auxilium meum respice
chant,CH-Fco,677223,Domine quis habitabit in tabernaculo
chant,CH-Fco,677229,Domine fac mecum misericordiam tuam
chant,CH-Fco,677421,Domine ad adjuvandum me festina
chant,CH-Fco,677422,Domine memorabor justitiae tuae solius
chant,CH-Fco,677563,Domine convertere et eripe animam
chant,CH-Fco,677574,Domine deus meus clamavi ad
chant,CH-Fco,677661,Domine ne longe facias auxilium
chant,CH-Fco,677781,Domine exaudi orationem meam et
chant,CH-Fco,677784,Domine exaudi orationem meam et
chant,CH-Fco,677790,Domine exaudi orationem meam et
chant,CH-Fco,677827,Domine ne in furore tuo
chant,CH-Fco,677882,Domine tu mihi lavas pedes
chant,CH-Fco,677884,Domine
chant,CH-Fco,677886,Domine non tantum pedes sed
chant,CH-Fco,677934,Domine audivi auditum tuum et
chant,CH-Fco,677946,Domine domine virtus salutis meae 
chant,CH-Fco,678182,Domine Deus salutis meae*
chant,CH-Fco,678192,Domine in tua misericordia speravi
chant,CH-Fco,678207,Domine convertere*
chant,CH-Fco,678253,Domine Dominus noster quam admirabile
chant,CH-Fco,678306,Domine in auxilium*
chant,CH-Fco,678307,Domine memorabor*
chant,CH-Fco,678347,Domine refugium factus es nobis
chant,CH-Fco,678404,Domine quinque*
chant,CH-Fco,678758,Domine praevenisti*
chant,CH-Fco,678853,Domine quinque talenta*
chant,CH-Fco,678865,Domine in virtute tua laetabitur
chant,CH-Fco,678978,Domine probasti me et cognovisti 
chant,CH-Fco,679011,Domine quinque*
chant,CH-Fco,679026,Domine quinque talenta*
chant,CH-Fco,679272,Domine probasti me et cognovisti 
chant,CH-Fco,679317,Domine quinque*
chant,CH-Fco,679375,Domine dominus noster quam admirabile
chant,CH-Fco,679625,Domine quinque talenta tradidisti mihi 
chant,CH-Fco,679633,Domine praevenisti eum in benedictionibus
chant,CH-Fco,679703,Domine deus in simplicitate cordis 
chant,CH-Fco,679712,Domine Jesu Christe rex gloriae 
chant,CH-P,638374,Domine deus virtutum converte nos
chant,CH-P,638447,Domine dominus noster quam admirabile
chant,CH-P,638460,Domine dominus noster quam admirabile
chant,CH-P,638576,Domine non secundum peccata nostra 
chant,CH-P,638577,Domine ne memineris iniquitatum nostrarum
chant,CH-P,638580,Domine abstraxisti ab inferis animam
chant,CH-P,638593,Domine refugium factus es nobis
chant,CH-P,638595,Domine vivifica me secundum eloquium
chant,CH-P,638602,Domine vivifica*
chant,CH-P,638630,Domine deus virtutum exaudi preces
chant,CH-P,638635,Domine refugium factus es nobis
chant,CH-P,638672,Domine deus salutis meae*
chant,CH-P,638676,Domine deus*
chant,CH-P,638678,Domine refugium factus es nobis
chant,CH-P,638684,Domine deus salutis meae in
chant,CH-P,638688,Domine deus meus in te
chant,CH-P,638710,Domine dominus noster quam admirabile
chant,CH-P,638716,Domine ne in furore tuo 
chant,CH-P,638738,Domine libera animam meam a
chant,CH-P,638739,Domine in auxilium meum respice
chant,CH-P,638775,Domine quis habitabit in tabernaculo
chant,CH-P,638780,Domine fac mecum misericordiam tuam
chant,CH-P,638816,Domine nomen tuum in aeternum
chant,CH-P,642098,Domine deus tu cognovisti justitiam
chant,CH-P,642116,Domine ad adjuvandum me festina
chant,CH-P,642118,Domine memorabor justitiae tuae solius
chant,CH-P,642149,Domine convertere et eripe animam
chant,CH-P,642150,Domine ne in ira tua
chant,CH-P,642164,Domine deus meus clamavi ad 
chant,CH-P,642195,Domine ne longe facias auxilium 
chant,CH-P,642235,Domine exaudi orationem*
chant,CH-P,642238,Domine exaudi orationem meam et
chant,CH-P,642361,Domine exaudi orationem meam et
chant,CH-P,642372,Domine audivi auditum tuum et
chant,CH-P,642384,Domine domine virtus salutis meae
chant,CH-P,642428,Domine probasti me*
chant,CH-P,642613,Domine deus salutis*
chant,CH-P,643021,Domine in tua misericordia speravi
chant,CH-P,643056,Domine refugium factus es nobis
chant,CH-P,643074,Domine dominus noster quam admirabile
chant,CH-P,643118,Domine in auxilium*
chant,CH-P,643119,Domine memorabor*
chant,CH-P,643142,Domine refugium*
chant,CH-P,643145,Domine deus salutis*
chant,CH-P,643168,Domine refugium*
chant,CH-P,643237,Domine quinque talenta tradidisti mihi 
chant,CH-P,643331,Domine probasti me*
chant,CH-P,643388,Domine refugium factus est nobis 
chant,CH-P,643461,Domine in virtute*
chant,CH-P,643492,Domine probasti me et cognovisti 
chant,CH-P,643497,Domine probasti me*
chant,CH-P,643508,Domine probasti me*
chant,CH-P,643535,Domine praevenisti*
chant,CH-P,643537,Domine quinque talenta*
chant,CH-P,643954,Domine quinque talenta*
chant,CH-P,644232,Domine praevenisti*
chant,CH-P,644252,Domine praevenisti eum in benedictionibus 
chant,CH-P,644257,Domine quinque*
chant,CH-P,644394,Domine dominus noster*
chant,CH-P,644641,Domine quinque*
chant,CH-P,644683,Domine praevenisti*
chant,CH-P,644693,Domine praevenisti*
chant,CH-P,644696,Domine quinque talenta*
chant,CH-P,644716,Domine exaudi*
chant,CH-P,644721,Domine quinque talenta*
chant,CH-P,644739,Domine praevenisti*
chant,CH-P,644742,Domine quinque*
chant,CH-P,644757,Domine deus in simplicitate cordis
chant,CH-P,644766,Domine Jesu Christe judex mortuorum
chant,CH-P,644805,Domine praevenisti*
chant,CH-P,644809,Domine quinque*
chant,CH-ROM,701793,Domine in caelo misericordia tua
chant,CH-SGs,455959,Domine deus virtutum converte nos
chant,CH-SGs,456109,Domine deus virtutum converte nos
chant,CH-SGs,456252,Domine audivi auditum tuum et 
chant,CH-SGs,456267,Domine audivi auditum tuum et
chant,CH-SGs,456280,Domine audivi auditum tuum et 
chant,CH-SGs,456399,Domine libera animam meam a
chant,CH-SGs,456586,Domine audivi*
chant,CH-SGs,456654,Domine si tu vis potes
chant,CH-SGs,456655,Domine puer meus jacet paralyticus
chant,CH-SGs,456656,Domine non sum dignus ut
chant,CH-SGs,456660,Domine salva nos perimus impera
chant,CH-SGs,456664,Domine ne in ira tua 
chant,CH-SGs,456679,Domine dilexi decorem domus tuae 
chant,CH-SGs,456681,Domine deus Israel exaudi preces 
chant,CH-SGs,456722,Domine deus propitius esto populo 
chant,CH-SGs,456725,Domine deus virtutum convertere respice 
chant,CH-SGs,456734,Domine exaudi orationem meam et 
chant,CH-SGs,456738,Domine in virtute tua laetabitur 
chant,CH-SGs,456744,Domine deus meus in te 
chant,CH-SGs,456822,Domine in caelo misericordia tua
chant,CH-SGs,456825,Domine in caelo misericordia tua
chant,CH-SGs,456864,Domine deus meus in te
chant,CH-SGs,456866,Domine libera animam meam 
chant,CH-SGs,456877,Domine non est exaltatum cor 
chant,CH-SGs,456889,Domine deus in adjutorium meum
chant,CH-SGs,456923,Domine deus salutis meae in
chant,CH-SGs,456924,Domine refugium factus es nobis
chant,CH-SGs,456927,Domine refugium tu factus es
chant,CH-SGs,456930,Domine probasti me et cognovisti
chant,CH-SGs,456932,Domine clamavi ad te exaudi
chant,CH-SGs,456933,Domine clamavi ad te exaudi
chant,CH-SGs,456949,Domine audivi auditum tuum et
chant,CH-SGs,456967,Domine exaudi*
chant,CH-SGs,456968,Domine exaudi orationem meam 
chant,CH-SGs,457277,Domine quinque*
chant,CH-SGs,457306,Domine non aspicias peccata mea
chant,CH-SGs,457418,Domine audivi auditum tuum et 
chant,CH-SGs,457535,Domine refugium*
chant,CH-SGs,457554,Domine non habeo hominem ut
chant,CH-SGs,457558,Domine bonum est nos hic
chant,CH-SGs,457584,Domine labia mea aperies et
chant,CH-SGs,457589,Domine dimitte eam quia clamat
chant,CH-SGs,457655,Domine ut video propheta es
chant,CH-SGs,457711,Domine si hic fuisses Lazarus
chant,CH-SGs,457742,Domine labia mea aperies et 
chant,CH-SGs,457871,Domine vim patior responde pro
chant,CH-SGs,457946,Domine tu mihi lavas pedes
chant,CH-SGs,457947,Domine non tantum pedes sed
chant,CH-SGs,458009,Domine libera alleluia alleluia alleluia
chant,CH-SGs,458023,Domine probasti alleluia alleluia alleluia
chant,CH-SGs,458078,Domine deus noster cujus gratia
chant,CH-SGs,458126,Domine qui custodis pactum et 
chant,CH-SGs,458127,Domine si conversus*
chant,CH-SGs,458317,Domine abstraxisti ab inferis animam
chant,CH-SGs,458348,Domine miserere*
chant,CH-SGs,458352,Domine*
chant,CH-SGs,458356,Domine*
chant,CH-SGs,458367,Domine labia mea aperies et
chant,CH-SGs,458601,Domine ostende nobis patrem*
chant,CH-SGs,458617,Domine ostende nobis patrem et
chant,CH-SGs,458857,Domine si in tempore hoc
chant,CH-SGs,459048,Domine si tu es jube
chant,CH-SGs,459312,Domine mi rex da mihi
chant,CH-SGs,459333,Domine mi rex da mihi
chant,CH-SGs,459334,Domine mi rex da mihi
chant,CH-SGs,459347,Domine mi rex*
chant,CH-SGs,459555,Domine Jesu Christe ne despicias 
chant,CH-SGs,459600,Domine dilexi decorem domus tuae
chant,CH-SGs,459625,Domine si conversus*
chant,CH-SGs,459654,Domine dilexi*
chant,CH-SGs,459677,Domine qui operati sunt justitiam
chant,CH-SGs,459689,Domine spes sanctorum et turris
chant,CH-SGs,459691,Domine deus virtutum beati omnes
chant,CH-SGs,459752,Domine si adhuc populo tuo 
chant,CH-SGs,459753,Domine si adhuc in eodem
chant,CH-SGs,459755,Domine si adhuc populo tuo
chant,CH-SGs,459778,Domine si adhuc populo tuo
chant,CH-SGs,459890,Domine Jesu Christe seminator casti
chant,CH-SGs,459909,Domine Jesu Christe pastor bone 
chant,CH-SGs,459926,Domine Jesu Christe*
chant,CH-SGs,459958,Domine quinque talenta*
chant,CH-SGs,460266,Domine dominus noster quam admirabile
chant,CH-SGs,460268,Domine quinque talenta tradidisti mihi
chant,CH-SGs,460273,Domine iste sanctus habitabit in
chant,CH-SGs,460309,Domine quinque talenta tradidisti mihi
chant,CH-SGs,460465,Domine quando veneris judicare terram
chant,CH-SGs,460481,Domine secundum actum meum noli
chant,CH-SGs,460530,Domine si conversus fuerit populus
chant,CH-SGs,460559,Domine pater et deus vitae
chant,CH-SGs,460560,Domine pater et deus vitae
chant,CH-SGs,460662,Domine deus qui conteris bella
chant,CH-SGs,460672,Domine rex omnipotens in ditione
chant,CH-SGs,460677,Domine deus caeli et terrae
chant,CH-SGs,460684,Domine rex omnipotens in ditione
chant,CH-SGs,460840,Domine factum est ut imperasti
chant,CH-SGs,460938,Domine descende ut sanes filium
chant,CH-SGs,470833,Domine deus virtutum converte nos 
chant,CH-SGs,470923,Domine deus te decet hymnus
chant,CH-SGs,471027,Domine deus virtutum converte nos
chant,CH-SGs,471172,Domine audivi auditum tuum et
chant,CH-SGs,471189,Domine audivi auditum tuum et
chant,CH-SGs,471205,Domine audivi auditum tuum et
chant,CH-SGs,471327,Domine libera animam meam a
chant,CH-SGs,471516,Domine audivi*
chant,CH-SGs,471583,Domine si tu vis potes
chant,CH-SGs,471584,Domine puer meus jacet paralyticus
chant,CH-SGs,471585,Domine non sum dignus ut 
chant,CH-SGs,471589,Domine salva nos perimus impera
chant,CH-SGs,471590,Domine salva nos perimus impera
chant,CH-SGs,471593,Domine ne in ira tua
chant,CH-SGs,471608,Domine dilexi decorem domus tuae 
chant,CH-SGs,471610,Domine deus Israel exaudi preces 
chant,CH-SGs,471632,Domine ne in ira tua 
chant,CH-SGs,471651,Domine deus propitius esto populo
chant,CH-SGs,471654,Domine deus virtutum convertere respice 
chant,CH-SGs,471663,Domine exaudi orationem meam et 
chant,CH-SGs,471667,Domine in virtute tua laetabitur
chant,CH-SGs,471673,Domine deus meus in te 
chant,CH-SGs,471750,Domine in caelo misericordia tua
chant,CH-SGs,471754,Domine in caelo misericordia tua
chant,CH-SGs,471792,Domine deus meus in te
chant,CH-SGs,471794,Domine libera animam meam
chant,CH-SGs,471805,Domine non est exaltatum cor
chant,CH-SGs,471817,Domine deus in adjutorium meum
chant,CH-SGs,471850,Domine deus salutis meae in
chant,CH-SGs,471851,Domine refugium factus es nobis
chant,CH-SGs,471854,Domine refugium tu factus es
chant,CH-SGs,471857,Domine probasti me et cognovisti
chant,CH-SGs,471859,Domine clamavi ad te exaudi
chant,CH-SGs,471860,Domine clamavi ad te exaudi
chant,CH-SGs,471876,Domine audivi auditum tuum et
chant,CH-SGs,471894,Domine exaudi*
chant,CH-SGs,471895,Domine exaudi orationem meam
chant,CH-SGs,472202,Domine quinque*
chant,CH-SGs,472272,Domine non aspicias peccata mea 
chant,CH-SGs,472358,Domine audivi auditum tuum et
chant,CH-SGs,472495,Domine refugium R. Tu factus
chant,CH-SGs,472513,Domine non habeo hominem ut
chant,CH-SGs,472517,Domine bonum est nos hic
chant,CH-SGs,472543,Domine labia mea aperies et
chant,CH-SGs,472548,Domine dimitte eam quia clamat
chant,CH-SGs,472620,Domine ut video propheta es
chant,CH-SGs,472679,Domine si hic fuisses Lazarus
chant,CH-SGs,472710,Domine labia mea aperies et
chant,CH-SGs,472853,Domine vim patior responde pro
chant,CH-SGs,472942,Domine tu mihi lavas pedes
chant,CH-SGs,472943,Domine non tantum pedes sed 
chant,CH-SGs,473001,Domine abstraxisti ab inferis animam
chant,CH-SGs,473032,Domine miserere*
chant,CH-SGs,473036,Domine miserere*
chant,CH-SGs,473040,Domine miserere*
chant,CH-SGs,473281,Domine ostende nobis patrem*
chant,CH-SGs,473297,Domine ostende nobis patrem et
chant,CH-SGs,473562,Domine si in tempore hoc
chant,CH-SGs,473753,Domine si tu es jube 
chant,CH-SGs,474204,Domine mi rex da mihi 
chant,CH-SGs,474205,Domine mi rex da mihi 
chant,CH-SGs,474212,Domine mi rex da mihi
chant,CH-SGs,474521,Domine Jesu Christe ne despicias
chant,CH-SGs,474580,Domine qui operati sunt justitiam
chant,CH-SGs,474592,Domine spes sanctorum et turris
chant,CH-SGs,474594,Domine deus virtutum beati omnes
chant,CH-SGs,474660,Domine si adhuc populo tuo 
chant,CH-SGs,474661,Domine si adhuc in eodem
chant,CH-SGs,474664,Domine si adhuc populo tuo
chant,CH-SGs,474687,Domine si adhuc populo tuo
chant,CH-SGs,474777,Domine Jesu Christe seminator casti
chant,CH-SGs,474796,Domine Jesu Christe pastor bone
chant,CH-SGs,474813,Domine Jesu Christe*
chant,CH-SGs,474846,Domine quinque talenta*
chant,CH-SGs,475171,Domine dominus noster quam admirabile
chant,CH-SGs,475173,Domine quinque talenta tradidisti mihi
chant,CH-SGs,475178,Domine iste sanctus habitabit in
chant,CH-SGs,475214,Domine quinque talenta tradidisti mihi
chant,CH-SGs,475348,Domine dilexi decorem domus tuae
chant,CH-SGs,475372,Domine si conversus*
chant,CH-SGs,475413,Domine dilexi*
chant,CH-SGs,475418,Domine dilexi decorem domus tuae
chant,CH-SGs,475437,Domine qui custodis pactum et
chant,CH-SGs,475438,Domine si conversus fuerit populus
chant,CH-SGs,475469,Domine pater et deus vitae
chant,CH-SGs,475470,Domine pater et deus vitae 
chant,CH-SGs,475575,Domine deus qui conteris bella 
chant,CH-SGs,475584,Domine rex omnipotens in ditione
chant,CH-SGs,475589,Domine deus caeli et terrae 
chant,CH-SGs,475596,Domine rex omnipotens in ditione
chant,CH-SGs,475754,Domine factum est ut imperasti
chant,CH-SGs,475815,Domine descende ut sanes filium
chant,CH-SGs,476350,Domine si inquiris cordis secreta 
chant,CH-SGs,476356,Domine deus salutis meae in 
chant,CH-SGs,672681,Domine deus virtutum converte nos
chant,CH-SGs,672843,Domine quinque talenta*
chant,CH-SGs,672969,Domine vivifica me*
chant,CH-SGs,673045,Domine deus virtutum exaudi preces 
chant,CH-SGs,673048,Domine refugium factus*
chant,CH-SGs,673075,Domine deus*
chant,CH-SGs,673088,Domine deus salutis*
chant,CH-SGs,673089,Domine deus meus in te*
chant,CH-SGs,673094,Domine Dominus noster*
chant,CH-SGs,673112,Domine libera animam meam a 
chant,CH-SGs,673113,Domine in auxilium meum*
chant,CH-SGs,673139,Domine quis habitabit*
chant,CH-SGs,673143,Domine fac mecum*
chant,CH-SGs,673193,Domine ad adjuvandum*
chant,CH-SGs,673194,Domine memorabor*
chant,CH-SGs,673217,Domine convertere*
chant,CH-SGs,673226,Domine deus meus clamavi ad 
chant,CH-SGs,673256,Domine ne longe facias*
chant,CH-SGs,673288,Domine exaudi orationem meam et
chant,CH-SGs,673294,Domine exaudi*
chant,CH-SGs,673308,Domine audivi auditum tuum et
chant,CH-SGs,673320,Domine domine virtus salutis meae
chant,CH-SGs,673367,Domine probasti me*
chant,CH-SGs,673492,Domine deus in simplicitate*
chant,CH-SGs,673795,Domine quinque*
chant,CH-SGs,673874,Domine praevenisti eum in benedictionibus 
chant,CH-SGs,673905,Domine quinque*
chant,CH-SGs,673961,Domine praevenisti*
chant,CH-SGs,673974,Domine quinque*
chant,CH-SGs,674007,Domine in tua misericordia*
chant,CH-SGs,674014,Domine convertere*
chant,CH-SGs,674030,Domine refugium tu factus es 
chant,CH-SGs,674043,Domine Dominus noster quam admirabile 
chant,CH-SGs,674074,Domine in auxilium*
chant,CH-SGs,674075,Domine memorabor*
chant,CH-SGs,674089,Domine refugium*
chant,CH-SGs,674106,Domine refugium factus es nobis
chant,CH-SGs,701194,Domine convertere et eripe animam 
chant,CH-SGs,701203,Domine Jesu Christe rex gloriae
chant,CH-Zz,469228,Domine audivi*
chant,CZ-Pst,645858,Domine deus virtutum converte nos 
chant,CZ-Pst,645877,Domine deus virtutum*
chant,CZ-Pst,645879,Domine deus virtutum converte nos
chant,CZ-Pst,645935,Domine deus virtutum*
chant,CZ-Pst,646026,Domine audivi auditum tuum et
chant,CZ-Pst,646110,Domine virtus et laetitia rectorum
chant,CZ-Pst,646137,Domine libera animam meam a
chant,CZ-Pst,646174,Domine suscipe me ut cum
chant,CZ-Pst,646313,Domine audivi auditum tuum et
chant,CZ-Pst,646327,Domine audivi auditum tuum et
chant,CZ-Pst,646397,Domine virtus et laetitia*
chant,CZ-Pst,646407,Domine suscipe me*
chant,CZ-Pst,646444,Domine audivi auditum*
chant,CZ-Pst,646452,Domine audivi*
chant,CZ-Pst,646634,Domine deus meus in te 
chant,CZ-Pst,646637,Domine ne in ira tua
chant,CZ-Pst,646654,Domine in virtute tua laetabitur
chant,CZ-Pst,646659,Domine dilexi decorem domus
chant,CZ-Pst,646663,Domine deus Israel exaudi preces
chant,CZ-Pst,646716,Domine in caelo misericordia*
chant,CZ-Pst,646764,Domine ne in ira tua 
chant,CZ-Pst,646808,Domine deus in adjutorium meum
chant,CZ-Pst,646822,Domine refugium factus es nobis
chant,CZ-Pst,646852,Domine audivi auditionem tuam et
chant,CZ-Pst,646858,Domine probasti me et cognovisti
chant,CZ-Pst,646860,Domine clamavi te exaudi me
chant,CZ-Pst,646870,Domine exaudi*
chant,CZ-Pst,646873,Domine exaudi orationem meam
chant,CZ-Pst,646892,Domine ne in ira tua*
chant,CZ-Pst,646916,Domine si tu vis potes
chant,CZ-Pst,646917,Domine puer meus jacet paralyticus
chant,CZ-Pst,646918,Domine non sum dignus ut
chant,CZ-Pst,646922,Domine in*
chant,CZ-Pst,646940,Domine exaudi orationem*
chant,CZ-Pst,646948,Domine ne in ira*
chant,CZ-Pst,646959,Domine dilexi*
chant,CZ-Pst,646967,Domine salva nos perimus impera
chant,CZ-Pst,646971,Domine in caelo misericordia*
chant,CZ-Pst,647016,Domine in caelo misericordia*
chant,CZ-Pst,647190,Domine non secundum peccata*
chant,CZ-Pst,647199,Domine non secundum peccata nostra
chant,CZ-Pst,647203,Domine puer meus jacet paralyticus
chant,CZ-Pst,647205,Domine non sum dignus ut
chant,CZ-Pst,647208,Domine exaudi orationem meam*
chant,CZ-Pst,647227,Domine deus salutis meae in
chant,CZ-Pst,647287,Domine non secundum peccata*
chant,CZ-Pst,647358,Domine labia mea aperies et
chant,CZ-Pst,647366,Domine dimitte*
chant,CZ-Pst,647558,Domine ut video propheta es
chant,CZ-Pst,647634,Domine si hic fuisses Lazarus
chant,CZ-Pst,647731,Domine labia mea aperies et
chant,CZ-Pst,647857,Domine vim patior responde mihi
chant,CZ-Pst,647933,Domine miserere nobis
chant,CZ-Pst,647937,Domine miserere nobis
chant,CZ-Pst,647940,Domine miserere nobis
chant,CZ-Pst,647944,Domine miserere*
chant,CZ-Pst,648749,Domine deus meus*
chant,CZ-Pst,648763,Domine in cujus conspectu ambulaverunt 
chant,CZ-Pst,648768,Domine qui custodis pactum et
chant,CZ-Pst,648769,Domine si conversus fuerit
chant,CZ-Pst,648798,Domine factum est ut imperasti
chant,CZ-Pst,648804,Domine si conversus fuerit*
chant,CZ-Pst,648810,Domine si conversus fuerit*
chant,CZ-Pst,648816,Domine si conversus fuerit*
chant,CZ-Pst,648839,Domine pater et deus vitae
chant,CZ-Pst,648842,Domine pater et deus vitae
chant,CZ-Pst,648933,Domine deus exercituum magne
chant,CZ-Pst,648934,Domine deus qui conteris
chant,CZ-Pst,648936,Domine rex omnipotens in
chant,CZ-Pst,649012,Domine descende ut sanes filium
chant,CZ-Pst,649158,Domine exaudi orationem*
chant,CZ-Pst,649166,Domine ne in ira tua*
chant,CZ-Pst,649178,Domine salva nos perimus*
chant,CZ-Pst,649199,Domine exaudi orationem meam*
chant,CZ-Pst,649257,Domine dimitte eam quia clamat
chant,CZ-Pst,649331,Domine abstraxisti ab inferis animam
chant,CZ-Pst,649341,Domine si in tempore hoc
chant,CZ-Pu,461338,Domine libera animam meam a
chant,CZ-Pu,461423,Domine dominus noster quam
chant,CZ-Pu,461426,Domine quinque talenta tradidisti mihi 
chant,CZ-Pu,461432,Domine iste sanctus habitabit in 
chant,CZ-Pu,461489,Domine quinque talenta tradidisti mihi 
chant,CZ-Pu,461512,Domine iste sanctus habitabit
chant,CZ-Pu,461528,Domine quinque talenta
chant,CZ-Pu,461792,Domine deus virtutum converte
chant,CZ-Pu,462086,Domine deus virtutum converte nos
chant,CZ-Pu,462241,Domine audivi auditum tuum et
chant,CZ-Pu,462251,Domine audivi auditum tuum et
chant,CZ-Pu,462553,Domine audivi auditum tuum et
chant,CZ-Pu,462575,Domine iste sanctus*
chant,CZ-Pu,462745,Domine audivi*
chant,CZ-Pu,462865,Domine quinque talenta
chant,CZ-Pu,462899,Domine si tu vis potes
chant,CZ-Pu,462900,Domine puer meus jacet paralyticus
chant,CZ-Pu,462901,Domine non sum dignus ut
chant,CZ-Pu,462905,Domine salva nos perimus impera
chant,CZ-Pu,462906,Domine salva nos perimus impera
chant,CZ-Pu,462913,Domine in virtute tua laetabitur
chant,CZ-Pu,462917,Domine ne in ira tua
chant,CZ-Pu,462940,Domine dilexi decorem domus tuae
chant,CZ-Pu,462950,Domine deus Israel exaudi preces
chant,CZ-Pu,462990,Domine ne in ira tua
chant,CZ-Pu,463000,Domine in caelo misericordia tua
chant,CZ-Pu,463003,Domine in caelo misericordia tua
