id,name,feast_code
1851,Fer. 6 Q.T. Quad.,07016009
1852,Fer. 6 Q.T. Sept.,11090609
1853,Fer. 6 Quadragesimae,07006000
1854,Fer. 6 Septuagesimae,06016000
1855,Fer. 6 Sexagesimae,06026000
1828,Fer. 6 de Passione,07056000
1841,Fer. 6 in Parasceve,07066000
4311,Fer. 6 in Pent. 17,09166000
1871,Fer. 6 in estate,10006000
1842,Fer. 6 p. Ascensio.,08066000
1843,Fer. 6 p. Epiphaniam,05016000
1844,Fer. 6 p. Nat. Dom.,03026000
1845,Fer. 6 p. Oct. Asc.,08076000
1846,Fer. 6 p. Oct.Pasch.,08026000
1847,Fer. 6 p. Pascha,08016000
1872,Fer. 6 per annum,04006000
1849,Fer. 6 post Cineres,06036000
1860,Feria 2 TP,08002000
1856,Feria 2 de Job,10302000
1857,Feria 2 de Regum,10102000
1864,Feria 3 TP,08003000
1861,Feria 3 de Job,10303000
1867,Feria 4 TP,08004000
1870,Feria 5 TP,08005000
1873,Feria 6 TP,08006000
1874,Fest. per annum,04000000
1875,Festi 3 lectionum,16017000
1876,Festi 9 lectionum,16014000
1877,Festi 9 lectionum TP,16014080
1878,"Festi 9 lectionum,8",16014008
1886,Festum Sanguinis,17007000
2463,Fidei et Soc.,14080140
2597,Fidis,14100600
2682,Findani,14111530
2464,"Firmi, Rustici",14080920
2536,Firmini,14092500
1887,"Firmini,8",14092508
4615,"Florentii, Episc.",14110710
4561,Flori,14110400
2270,Floriani,14050400
2683,Florini,14111720
2598,Foliani,14103110
4439,Fortunatae et sociorum,14101420
4440,"Fortunatae et sociorum,8",14101428
4562,Franchae,14042700
4192,Franciscae Romanae,14030910
2599,Francisci,14100400
4193,Francisci Borgiae,14101030
4313,Francisci Carracciolo,14060400
4315,Francisci Salesii,14012930
4316,Francisci Xaverii,14120300
4314,Francisci de Paola,14040220
1888,"Francisci,8",14100408
4558,Fructuosi Archiepiscopi Bracharensis,14041610
2139,Fursei,14011610
2736,"Fusciani, Gentiani",14121110
2737,Gabrielis,14121000
2217,"Gabrielis, Archang.",14031800
2600,Galli,14101600
4194,"Galli,8",14101608
2271,Gangulfi,14051110
2738,Gatiani,14121800
2773,Gaudentii,14012220
2465,Gaugerici,14081110
1889,"Gaugerici,8",14081118
2466,Gemmae,14081610
2467,Genesii,14082530
2140,Genovefae,14010300
2684,Genulfi,14111330
2234,Georgii,14042300
2325,"Georgii, Adalberti",14062000
2601,Geraldi,14101300
4559,Geraldi Archiepiscopi Bracharensis,14120510
2537,Gerardi,14092440
2602,Gereonis et Soc.,14101000
2373,Germani,14073100
2792,Germani Ant.,
4603,Germani Capuanae,14103030
2272,Germani Parisien.,14052800
2603,"Germani, Vedasti",14100110
2218,Gertrudis,14111730
4195,Gertrudis Nivellensis,14031700
4511,"Geruntii Italicensis, Epi.",14082540
2326,"Gervasii, Protasii",14061900
2604,Gisleni,14100910
2374,Goaris,14070610
2273,Godehardi,14050410
2274,"Gordiani, Epimachi",14051000
2538,Gorgonii,14090900
2605,Gratiarum Actionis,14101020
2219,Gregorii,14031200
2685,Gregorii Thauma.,14111700
2880,Gregorii VII Papae Confessoris,
2739,"Gregorii, Mart.",14122400
2141,Gudulae,14010810
2235,Guthlaci,14041100
2275,Hadulfi,14051900
1890,Hebd. 1 Adventus,01018000
1891,Hebd. 1 Quad.,07018000
1892,Hebd. 2 Adventus,01028000
1894,Hebd. 2 Quad.,07028000
1893,Hebd. 2 p. Pascha,08028000
1895,Hebd. 3 Adventus,01038000
1897,Hebd. 3 Quad.,07038000
1896,Hebd. 3 p. Pascha,08038000
1898,Hebd. 4 Adventus,01048000
1900,Hebd. 4 Quad.,07048000
1899,Hebd. 4 p. Pascha,08048000
1901,Hebd. 5 p. Pascha,08058000
1902,Hebd. 6 p. Pascha,08068000
1903,Hebd. Adventus,01008000
1910,Hebd. Nat. Dom.,02008000
1913,Hebd. Quadragesimae,07008000
1914,Hebd. Quinquagesimae,06038000
1915,Hebd. Sancta,07068000
1916,Hebd. Septuagesimae,06018000
1917,Hebd. Sexagesimae,06028000
1918,Hebd. TP,08008000
1904,Hebd. de Job,10308000
1905,Hebd. de Judith,10508000
1906,Hebd. de Machabaeis,10808000
1907,Hebd. de Passione,07058000
2089,Hebd. de Prophetis,10908000
2088,Hebd. de Regum,10100008
1908,Hebd. de Sapientia,10208000
1909,Hebd. de Tobia,10408000
1911,Hebd. p. Pent.,09008000
1912,Hebd. per annum,04008000
2606,Hedwigis,14101640
2220,"Helari, Tatiani",14031600
2468,Helenae,14081830
2375,Helenae Schedviensis,14073110
2142,Henrici,14011940
4196,Henrici Imperatoris,14071300
2607,Herblandi,14101820
4234,Herculani Perusini,14030120
1919,"Hermagorae, Fort.,8",14071208
2377,"Hermagorae,Fortunati",14071200
2884,Hermenegildi Martyris,
2469,Hermetis,14082830
2539,Hieronimi,14093000
1920,"Hieronimi,8",14093008
2470,Hilariae et Soc.,14081230
2143,Hilarii,14011400
4318,Hilarii Arelatensis,14050500
2608,Hilarionis,14102120
4540,Hildegardis Bingensis,14091701
2471,Hippolyti,14081300
2686,Huberti,14110330
2236,Hugonis,14040910
4564,Hugonis Episc. Lincolniensis,14111740
2237,Hugonis TP,14040980
4563,Humbelinae,14021200
2540,Humberti,14090600
2472,Hunegundis,14082510
1921,Hymni,16007000
2193,Ignatii,14020110
4319,Ildefonsi,14012301
4464,Imerii,14111240
1922,In Dedic. Altaris,16011000
2091,In Dedicat. Eccl. TP,12008080
1923,"In Dedicat. Eccl.,8",12008008
1924,In Dedicatione Eccl.,12008000
1926,In Letaniis,08068010
2238,In Letaniis maj.,08042500
2105,In Temp Pestilentiae,16018000
1932,In Triduum,07069000
4454,In dedicatione S. Mariae,14051310
1925,In estate,10000000
4455,In nativitate Pontificis,16208020
1927,In tempore Adventus,01000000
1928,In tempore Epiph.,05000000
1929,In tempore Nat.,03000000
1930,In tempore Paschae,08000000
1931,In tempore Quad.,07000000
4197,In tempore belli contra Sarracenos,16021000
4198,In tempore oritur inter christianos,16022000
4320,In transitu Francisci,14100330
4321,Ingenuini et Albuini,14020510
1933,Inventio Afrae,17004000
2687,Inventio Antonini,14111310
4247,Inventio Catharinae,
2276,Inventio Crucis,14050300
1934,"Inventio Crucis,8",14050308
2239,Inventio Dionysii,14042200
2144,Inventio Firmini,14011520
4323,Inventio Francisci,14121220
2473,Inventio Stephani,14080300
1935,Inventio Udalrici,17005000
1936,Invitatoria,16004000
4565,Irenes,14102010
4324,Isabelle,14090160
2240,Ivonis,14042410
4538,Ivonis de Kermartin,14051930
4325,Iwigii,14100860
4503,"Iwigii, transl.",17009000
2378,Jacobi,14072500
4599,"Jacobi, miracula",14100420
1937,"Jacobi,8",14072508
2541,Januarii,14091900
2609,Januarii et Soc.,14101910
2221,Joachimi,14032010
4567,Joannis Abbatis Reomensis,14012830
2327,Joannis Baptistae,14062400
1938,"Joannis Baptistae,8",14062408
2920,Joannis Capistranensis,14102340
2379,Joannis Cassiani,14072310
2145,Joannis Chrysostomi,14012700
2740,Joannis Evang.,02122700
1939,"Joannis Evang.,8",02122708
4326,Joannis Francisci Regis,14061610
2277,Joannis Port. Lat.,14050600
4507,Joannis de Husinec,14070640
2328,"Joannis, Pauli",14062600
2222,Josephi,14031900
4327,Josephi Prophetae,14030800
2278,Judae Quiriaci,14050420
2741,Judoci,14121330
2194,Julianae,14021600
2474,Juliani,14082810
2146,"Juliani, Epi.",14012710
2475,"Juliani, Hermetis",14082860
4501,Justae et Rufinae,14071730
2610,Justi,14101810
2542,"Justi, Epi.",14090150
4568,"Justi, Pastoris",14080630
2543,"Justinae, Cypriani",14092600
1940,"Justinae, Cypriani,8",14092608
2476,Justini,14080810
2930,Justini Martyris,
2279,Juvenalis,14050320
2147,Karoli Magni,14012810
2380,Kenelmi,14071710
2381,Kiliani et Soc.,14070810
2223,Kunegundis,14030300
1941,LACUNA,00000000
1944,LITURA,00000001
2546,LOCAL:Adriani,14090830
2478,LOCAL:Afrae,14080710
2479,LOCAL:Annae,14081650
2383,"LOCAL:Annae,Zutfania",14071900
2547,LOCAL:Hieronimi,14092810
2334,LOCAL:Sept.Dorm.Eph.,14062710
2613,"LOCAL:Sulpit.,Sever.",14100310
2384,LOCAL:Tr.Trium Regum,14072620
2335,LOCAL:Transl. Serva.,14060710
2329,Ladislai,14062700
2544,Lamberti,14091700
1942,"Lamberti,8",14091708
2330,Landelini,14061520
2331,Landerici,14061000
2148,Launomari,14011930
2477,Laurentii,14081000
1943,"Laurentii,8",14081008
4569,Lauteni,14110200
2742,Lazari,14121700
2688,Lebuini,14111200
4591,Leocadiae,14120920
2611,Leodegarii,14100200
2689,Leonardi,14110610
4329,Leonardi a Portu Mauritio,14112630
2332,Leonis,14062800
2934,"Leonis I Papae, Confessoris et Ecclesiae Doctoris",
2241,"Leonis, Pont.",14041900
2242,"Leonis, Pont., Quad.",14041910
2545,Leopardi,14093010
2690,Leopoldi,14111520
4604,"Leopoldi, transl.",14021520
2333,Leutfredi,14062110
2382,Liborii,14072300
4330,Licinii,14110150
2691,Lini,14112600
2614,Lucae,14101800
1945,"Lucae,8",14101808
2615,Lucani,14103000
2743,Luciae,14121300
2548,"Luciae, Germiniani",14091620
1946,"Luciae,8",14121308
2616,Luciani et Soc.,14101620
2224,Ludgeri,14032600
2549,Ludmillae,14091630
2480,Ludovici,14082500
2481,Ludovici Toul.,14081900
2550,Lupi,14090110
2617,Lupi Bajocensis,14102520
4570,Lutgardae,14061620
2149,Macarii,14011530
2482,Machabaeorum,14080120
2692,Maclovii,14111510
2385,Madelgari,14071400
4331,Mafaldae Reginae,14050230
2618,Maglorii,14102400
2551,Magni,14090610
4332,Malachiae,14110220
2281,Mamerti,14051100
2552,Marcelli,14090420
1947,"Marcelli Parisien.,8",14110318
2693,Marcelli Parisiensis,14110310
2619,"Marcelli, Apuleii",14100710
2150,"Marcelli, Pont.",14011600
2336,"Marcellini, Petri",14060200
2243,Marci,14042500
2337,"Marci, Marcellini",14061800
2620,"Marci, Pont.",14100700
4479,"Marci,8",14042508
2386,Margaritae,14072010
4333,Margaritae Cortonensis,14022210
2244,Mariae Aegyptiacae,14040200
1948,"Mariae Mag.,8",14072208
2387,Mariae Magdalenae,14072200
4571,Mariae Salome,14102210
2483,Mariae ad Nives,14080520
2151,"Marii, Marthae",14011900
2388,Marinae,14071720
1949,Mart. sive Conf. TP,12802300
2389,Marthae,14072930
2390,"Martialis, Apost.",14070800
2338,"Martialis, Epi.",14063010
2940,Martinae,14013020
2694,Martini,14111100
4572,Martini Archiepiscopi Bracharensis,14032020
2941,"Martini, Pont.",14111250
1950,"Martini,8",14111108
2553,Materni,14091910
2554,Matris dolorosae,14091550
2555,Matthaei,14092100
1951,"Matthaei,8",14092108
2195,Matthiae,14022400
2695,Maturini,14110930
2152,Mauri,14011510
1952,"Mauri,8",14011518
2556,Maurilii,14091300
2557,Mauritii,14092200
2696,Maxellendis,14111320
2621,Maximiliani,14101220
2282,Maximini,14052900
2339,Medardi,14060800
2484,Mederici,14082920
2153,Meginrati,14012110
2622,Melori,14100120
2697,Mennae,14111110
2775,Mercurii,
2558,Michaelis,14092900
2196,Milburgae,14022300
2391,Mildrithae,14071310
2623,Miniatis,14102510
2698,Mirac. Genovefae,14112610
4457,Miraculi sanctae crucis,17008000
2948,Missa Votiva. Feria II. Missa de Sanctissima Trinitate,
4549,Missa in dominicis diebus,16012700
4334,Missa in gratiarum actione pro expulsa tribulatione vel egritudine et reddit prosperitate atque salute,15009080
4335,Missa pro solo Episcopo dicenda,15009070
2969,Missa pro vitanda mortalitate,
4336,Missa quam Sacerdos pro se dicere debeat,15009050
4337,Missa quam Sacerdos pro se dicere debeat digeritur hoc modo,15009040
4338,Missa quam Sacerdos pro se in tribulatione dicere debeat,15009060
4339,Missa votiva de omnibus Apostolis,15009021
4340,Missa votiva de rege,15009020
4341,Missa votiva omnimoda,15009010
4342,Missa votiva pluralis,15009012
4343,Missa votiva quam dicit Episcopus quando presbyterum ordinat,15009030
4344,Missa votiva singularis,15009011
2197,Modesti,14021210
2283,Monicae,14050440
2972,Monicae Viduae,
4345,Multorum in tribulatione,16026020
2392,"Mustiolae, Irenaei",14070310
2624,Narcissi,14102900
2744,Nat. Innocentium,02122800
1953,"Nat. Innocentium,8",02122808
2745,Nativitas Domini,02122500
1954,"Nativitas Domini,8",02122508
2559,Nativitas Mariae,14090800
1955,"Nativitas Mariae,8",14090808
2779,Nazarii,
2393,"Nazarii, Celsi",14072800
4346,"Nerei, Achillei",14051240
2746,Nicasii,14121400
2625,Nicasii et Soc.,14101130
2747,Nicolai,14120600
4347,Nicolai Pici et sociorum,14070920
1956,"Nicolai,8",14120608
2560,Nicomedis,14091530
2561,"Nicomedis, Valeriani",14091540
4546,Nominis BMV,14090811
2154,Nominis Jesu,14011430
2245,Oct. Adalberti,14043020
2394,"Oct. Apost, Die 3",14070820
1957,"Oct. Apostolorum,8",14070608
1958,Oct. Ascens. Domini,08075000
4199,Oct. Corporis Christi,09025000
1959,Oct. Dedicat. Eccl.,12008100
2155,Oct. Joannis Evang.,02010300
4480,"Oct. Joannis, Pauli",14070320
2626,"Oct. Justinae, Cypr.",14100300
2699,Oct. Marcel. Paris.,14111000
2156,Oct. Nat. Innocent.,02010400
2700,Oct. Om. Sanctorum,14110810
2284,"Oct. Philippi,Jacobi",14050830
4348,Oct. Wenceslai,14100520
2395,Oct.Visitatio Mariae,14070900
2485,Octava Afrae,14081220
2486,Octava Agapiti,14082520
2157,Octava Agnetis,14012800
2198,Octava Amandi,14021310
2748,Octava Andreae,14120710
2396,Octava Apostolorum,14070600
2487,Octava Assumptionis,14082210
2562,Octava Augustini,14090400
2488,Octava Bartholomaei,14083130
2199,Octava Blasii,14021010
2749,Octava Concep.Mariae,14121500
2340,Octava Cyrici,14062310
2627,Octava Dionysii,14101610
2158,Octava Epiphaniae,05011300
2309,Octava Floriani,14051120
2628,Octava Galli,14102320
2489,Octava Gaugerici,14081810
2246,Octava Georgii,14043000
2490,Octava Jacobi,14080110
2397,Octava Joannis Bapt.,14070100
2563,Octava Lamberti,14092410
2491,Octava Laurentii,14081700
2247,Octava Ludgeri,14040210
2398,Octava Mariae Mag.,14072910
2399,Octava Martialis,14070630
2701,Octava Martini,14111800
2159,Octava Nat. Domini,02010100
1962,"Octava Nat. Domini,8",02010108
2564,Octava Nat. Mariae,14091510
2750,Octava Nicolai,14121320
1963,Octava Paschae,08021000
1964,"Octava Paschae,8",08021008
1965,Octava Pentecostes,08091000
2400,Octava Rel. Vedasti,14072210
2751,Octava Saturnini,14120610
2285,Octava Servatii,14052000
2160,Octava Stephani,02010200
2161,Octava Thomae Cant.,14010510
2401,Octava Tr. Benedicti,14071800
2629,Octava Tr. Vedasti,14101210
2402,Octava Udalrici,14071110
2200,Octava Vedasti,14021300
2341,Octava Viti,14062230
1961,Octava de Trinitate,09021020
2752,Odiliae,14121340
1966,Officia votiva,15009000
2403,Olavi,14072940
2702,Omnium Sanctorum,14110100
1967,"Omnium Sanctorum,8",14110108
2630,Opilii,14101200
2248,Opportunae,14042210
2565,Ordin. Gregorii,14090310
1968,"Ordin. Gregorii,8",14090318
2631,Ordinatio Amandi,14102600
2342,Ordinatio Oswaldi,14060100
4349,Ordinatio Zenonis,14120820
4350,Ordo ad consecrandum novum sepulcrum,13005000
4351,Ordo ad corpus parvuli commendandum,13006000
4352,Ordo ad reconciliandum paenitentes,16038020
4353,Ordo ad visitandum vel perunguendum infirmum,16013010
4354,Ordo celebrandus super eum qui ab spiritu inmundo vexatur,16036000
4355,Ordo de energumeno,16041000
4356,Ordo de parvulo defuncto,13010000
4357,Ordo de patribus et fratribus defunctis,13012000
4358,Ordo in commendatione presbyteri,13007000
4359,Ordo in finem hominis diei,13004000
4360,Ordo quando rex cum exercitu ad prelium egreditur,16040000
4361,Ordo quando sal ante altare ponitur antequam exorcizetur,16035000
4362,Ordo super eum qui barbam tangere cupit,16034000
4363,Ordo super sepulcrum quando clamore proclamatur,13008000
4606,Ordo virtutum Hildegardiensis,17010000
4364,Ordo votivo energumeno id est daemonia sustinens,16041010
2286,Orientii,14050120
2201,"Oswaldi, Epi.",14022800
2492,"Oswaldi, Reg.",14080510
2703,Othmari,14111600
2287,Pancratii et Soc.,14051210
2404,Pantaleonis,14072700
1969,Pascha Annotinum,08020100
4541,Paschalis Baylon,14051720
2493,Passio Laurentiae,14081630
4605,Passio Ragnulfi,14110950
2632,Patriarcharum,14100930
2162,Paulae,14012610
2343,Pauli,14063000
2163,Pauli Heremitae,14011010
1970,"Pauli,8",14063008
2494,Paulini,14083110
2633,Paulini Ebor.,14101010
1971,"Paulini Ebor.,8",14101018
2344,Paulini Nolansis,14062200
2495,Pelagii,14082840
2753,Perpetui,14123010
2345,Petri,14062910
2634,Petri Alcantarae,14101920
4574,Petri Gundisalvi,14041410
4573,Petri Regalati,14051330
4560,Petri de Rates,14042610
4535,Petri de Tarentasia,14050820
2249,"Petri, Mart.",14042900
2346,"Petri, Pauli",14062900
1972,"Petri, Pauli,8",14062908
1973,"Petri,8",14062918
2288,Petronillae,14053110
2496,Philiberti,14082000
4365,Philippi Benitii,14082310
4366,Philippi Nerii,14052620
2289,"Philippi, Jacobi",14050100
1974,"Philippi, Jacobi,8",14050108
4525,Photini Episc. et soc.,14060210
4494,Piati,14100130
2704,Pirmini,14110300
4200,Placidi et Soc.,14100510
2164,Polycarpi,14012600
2165,Pontiani,14011420
4201,"Pontiani, Pont.",14111910
2290,Pontii,14051400
4367,Potentianae virginis,14041700
2166,Praejecti,14012510
2705,Praesentatio Mariae,14112100
2405,Praxedis,14072100
4202,Pretiosissimi Sanguinis,14070110
2347,"Primi, Feliciani",14060900
2167,Priscae,14011800
2566,Prisci,14090120
4369,Pro Archiepiscopo,16028010
4383,Pro Sacerdote,16028000
4600,Pro adversitate ecclesiae,16052000
4368,Pro amico,16029000
4370,Pro baptismo,16032000
4448,Pro consecratione crucis,16048010
4371,Pro conversis,16037000
1975,Pro defunctis,13001000
4372,Pro defunctis Episcopis,13003000
4373,Pro defunctis Sacerdotibus,13011000
4543,Pro familiaribus,16044000
4374,Pro febribus,16031000
4375,Pro infirmis,16013030
4376,Pro iter agentibus,16030000
2999,Pro nec Virgine nec Martyre,
4377,Pro omni populo christiano,16043000
4452,Pro ordinatione Episcopi,16033010
4453,Pro ordinatione Episcoporum,16033020
4378,Pro ordinatione clerici,16033000
4379,Pro pace,16019010
2106,Pro pace regni,16019000
4380,Pro paenitente,16038000
4381,Pro paenitentibus,16038030
2107,Pro pluvia,16020000
2967,Pro quacumque necessitate,16050000
4444,Pro reconciliatione ecclesiae,16047000
4382,Pro remissione peccatorum,16045000
4384,Pro salute vivorum,16027000
4385,Pro serenitate,16042000
4386,Pro sponso et sponsa,16044000
4469,Pro stabilitate loci,16049000
4468,Pro stabilitate loci,16049000
4387,Pro tribulatione,16026000
4388,Pro uno infirmo,16013020
4389,Pro uno paenitente,16038010
2635,"Probi, Tarachi",14101110
2406,"Processi, Martiniani",14070210
4390,Procopii Sázaviensis,14070430
4610,Procopii megalomartyris,14070840
2771,Prosperi,14062520
2567,"Proti, Hiacinthi",14091100
2291,"Pudentianae,Pudentis",14051910
2202,Purificatio Mariae,14020200
2096,Purificatio Mariae TP,14020280
4487,"Purificatio Mariae, Vigilia",14020130
1976,"Purificatio Mariae,8",14020208
4539,Purissimi cordis de BMV,14070930
1977,Q.T. Adventus,01030009
4391,Q.T. Quadragesimae,07010009
2226,Quadrag. Martyrorum,14030900
2706,Quattuor Coronatorum,14110800
2568,Quattuor Virginum,14091920
4392,Quinque fratrum,14111230
2636,Quintini,14103100
4393,Quirini,14060410
2497,Radegundis,14081310
2637,Ragenfredis,14100800
2292,Ragnulfi,14052700
2638,"Raphaelis, Archang.",14102410
1978,Recollectio Mariae,15081520
4394,Reginae Mariae,14053130
4496,Reguli Silvanecti,14043040
4495,"Reguli Silvanecti, transl.",14033000
2754,Relatio Martini,14121410
2407,Relatio Vedasti,14071500
1979,"Relatio Vedasti,8",14071508
2569,Reliquiarum,14091500
1980,"Reliquiarum,8",14091508
2570,Remacli,14090300
2639,Remigii,14100100
2168,"Remigii, Hilarii",14011440
2640,Richarii,14100920
2293,Rictrudis,14051200
2250,Roberti,14042910
2498,Rocho,14081640
2499,Romani,14080900
2707,Romani Antiochiae,14111810
2500,Rufi,14082820
2408,"Rufinae, Secundae",14071010
2571,Ruperti,14092420
4203,Ruperti Bingensis,14051510
4395,Ruperti Salisburgii,14032700
3009,Rustici et Eleutherii Martyrum,
2755,Sabae,14120500
1981,Sabb. Adventus,01007000
1982,Sabb. Cor. Christi,09017000
1984,Sabb. Hebd. 1 Quad.,07017000
1986,Sabb. Hebd. 2 Quad.,07027000
1985,Sabb. Hebd. 2 p. Ep.,05027000
1988,Sabb. Hebd. 3 Quad.,07037000
1987,Sabb. Hebd. 3 p. Ep.,05037000
1990,Sabb. Hebd. 4 Quad.,07047000
1989,Sabb. Hebd. 4 p. Ep.,05047000
4396,Sabb. Hebd. 5 p.Ep.,05057000
1996,Sabb. Q.T. Adventus,01037009
1997,Sabb. Quadragesimae,07007000
1998,Sabb. Septuagesimae,06017000
1999,Sabb. Sexagesimae,06027000
1983,Sabb. de Passione,07057000
4397,Sabb. in Pent. 17,09167000
1991,Sabb. p. Ascensionem,08067000
4545,Sabb. p. Dom. 1 p. Pent.,09017010
1992,Sabb. p. Epiphaniam,05017000
1993,Sabb. p. Nat. Dom.,03027000
1994,Sabb. p. Oct. Asc.,08077100
1995,Sabb. p. Oct. Pasch.,08027000
2000,Sabb.p.Oct.Cor.Chri.,09027000
2001,Sabbato 3 p. Pascha,08037000
2002,Sabbato 4 p. Pascha,08047000
2003,Sabbato 5 p. Pascha,08057000
2004,Sabbato Hebd. 1 Adv.,01017000
2005,Sabbato Hebd. 2 Adv.,01027000
2006,Sabbato Hebd. 3 Adv.,01037000
2007,Sabbato Hebd. 4 Adv.,01047000
2010,Sabbato Pent.,08087000
4398,Sabbato Q.T. Pent.,08087009
2013,Sabbato Q.T. Sept.,11090709
2014,Sabbato Sancto,07067000
2015,Sabbato TP,08007000
2008,Sabbato in Albis,08017000
2009,Sabbato in estate,10007000
2011,Sabbato per annum,04007000
2012,Sabbato post Cineres,06037000
2501,Sabinae,14082910
2169,Sabini,14011710
4577,"Sabiniani, Potentiani",14101930
4575,Sacratissimi Cordis Jesu,09026010
4486,"Salvii, Epi.",14091020
2409,Samsonis,14072810
4587,"Sanctae familiae Jesu, Mariae, Joseph",05011020
3014,Sanctissimi Nominis BMV,14091200
3015,Sanctissimi Redemptoris. Die 23 Octobris,
3016,Sanctorum Angelorum Custodum,
4576,Sanctorum Quinque Martyrum Ordinis Minorum,14011630
2708,Saturnini,14112900
2203,Scholasticae,14021000
2410,Sept. Dorm. Eph.,14072710
2411,Septem Fratrum,14071000
2641,Sereni,14100210
2642,"Sergii, Bacchi",14100820
2294,Servatii,14051300
2643,"Severi, Epi.",14102200
2709,Severini,14112410
2170,"Severini, Apost.",14010530
2644,"Severini, Epi.",14102300
2204,Sigfridi,14021510
2295,Sigismundi,14050140
2756,Silvestri,14123100
2171,Simeonis Stylitae,14010500
2645,"Simonis, Judae",14102800
2646,Simperti,14101350
2412,Simplicii et Soc.,14072920
2502,Sixti,14080610
4399,Sophiae viduae,14011620
2172,Speusippi,14011720
2016,Ss Ord. Benedictinae,12016000
2296,Stanislai,14050710
2757,Stephani,02122600
4578,Stephani Abbatis,14041710
2503,"Stephani, Pont.",14080200
2504,"Stephani, Reg.",14082030
2017,"Stephani,8",02122608
2572,Stig. Francisci,14091710
2297,Subventio Martini,14051220
4400,Suff. Adalberti,15042310
2018,Suff. Afrae,15080500
2019,Suff. Agnetis,15012100
2020,Suff. Annae,15072600
2021,Suff. Annae TP,15072680
2022,Suff. Apostolorum,15004000
2023,Suff. Benedicti,15032100
2097,Suff. Caeciliae,15112200
2024,Suff. Confessorum,15005000
4204,Suff. Corporis Christi,15915000
2026,Suff. Crucis,15050300
2027,Suff. Crucis TP,15050380
2028,Suff. David,15030100
2029,Suff. Exalt. Crucis,15091400
2030,Suff. Francisci,15100400
2031,Suff. Genovefae,15010300
4401,Suff. Georgii,15042300
2032,Suff. Hermagorae,15071200
2033,Suff. Jo. Bapt. Adv.,15062410
2034,Suff. Jo. Bapt. Nat.,15062430
2035,Suff. Jo. Bapt. TP,15062480
2036,Suff. Joannis Bapt.,15062400
2100,Suff. Joannis Evang.,15122700
2037,Suff. Justinae,15092600
2038,Suff. Justinae TP,15092680
2039,Suff. Lamberti,15091700
2040,Suff. Laurentii,15081000
2041,Suff. Ludgeri,15032600
4402,Suff. Ludmilae,15091630
2042,Suff. Marcelli Par.,15110300
2043,Suff. Mariae,15081500
2044,Suff. Mariae Adv.,15081510
4403,Suff. Mariae Mag.,15072200
2045,Suff. Mariae Nat.,15081530
2046,Suff. Mariae TP,15081580
2047,Suff. Martini,15111100
2048,Suff. Martyrorum,15007000
2049,Suff. Mauritii,15092200
2050,Suff. Michaelis,15092900
2051,Suff. Nicolai,15120600
2052,Suff. Om. Sanct. Adv,15110110
2053,Suff. Om. Sanct. Nat,15110130
2054,Suff. Om. Sanct. TP,15110180
2055,Suff. Om. Sanctorum,15110100
2056,Suff. Ordinis Carm.,12017000
2057,"Suff. Oswaldi,Wulst.",15022800
2058,Suff. Paschae,15811000
2059,Suff. Pauli,15063000
2113,"Suff. Perpetuae, Felicitatis",15030710
2060,Suff. Petri,15062910
2061,"Suff. Petri, Pauli",15062900
2065,Suff. Reliquiarum,15120400
2066,Suff. Stephani,15122600
2112,Suff. Thomae Apost.,15122100
2067,Suff. Udalrici,15070400
2069,Suff. Vedasti,15020600
2070,Suff. Virginum,15010000
2071,Suff. Walburgae,15022500
4404,Suff. Wenceslai,15092800
2062,Suff. pro Pace,15001000
2063,Suff. pro Pace TP,15001080
2064,Suff. pro Penitent.,15003000
2068,Suff. un. Mart. TP,15006080
2102,Suff. unius Conf.,15005100
2101,Suff. unius Mart.,15006000
2173,Sulpicii Severi,14012910
2251,"Sulpitii, Serviliani",14042000
2758,Suscept. Reliquiarum,14120410
2413,Swithuni,14071520
2505,Symphoriani,14082200
2759,Syri,14120900
2506,Taurini,14081130
4405,Teresiae Avilensis,14101500
3031,Teresiae Virginis,
2507,Tertullini,14080400
2573,Theclae,14092300
4406,Theodardi,14091010
2710,Theodori Tiro,14110910
2760,Thomae Apost.,14122100
2761,Thomae Cant.,14122900
2072,"Thomae Cant.,8",14122908
4579,Thomae de Aquino,14030700
4542,Tiburtii (filius Chromatii),14081140
2508,"Tiburtii, Susannae",14081100
2252,"Tiburtii, Valeriani, Maximi",14041400
2174,Timothei,14012400
2509,"Timothei, Apollinaris",14082300
2073,Tr. Christophori,17002000
2414,"Tr. Germani, Juliani",14072520
2574,Tr. Kunegundis,14090910
2415,Tr. Marcelli Paris.,14072600
2510,Transfiguratio Dom.,14080600
2712,Transl. Adalberti,14110620
2349,Transl. Aichardi,14061700
2647,Transl. Augustini,14101120
2762,Transl. Baboleni,14120720
2778,Transl. Bartholomaei,14021320
2416,Transl. Benedicti,14071100
2074,"Transl. Benedicti,8",14071108
4408,Transl. Candidi,14082420
4409,Transl. Clarae,14100340
2575,Transl. Cuthberti,14090410
2099,Transl. Dominici,14052400
4410,Transl. Edithae,14110350
2576,Transl. Egwini,14090810
2350,Transl. Eligii,14062500
4411,Transl. Eustachii,14110340
4412,Transl. Francisci,14052530
2205,Transl. Gerardi,14022410
2417,Transl. Gudulae,14070620
2511,Transl. Hadulfi,14083100
2175,Transl. Hugonis,14011910
2086,Transl. Jacobi,14123020
2649,Transl. Januarii,14102310
2418,Transl. Justae,14070910
