id,name,month,day,feast_code,description
4272,Candidi,,,14120110,"Candidus, Martyr, at Innichen, diocese of Brixen, Tyrol"
2763,Transl. Patrocli,12,9,14120901,Moving of Patroclus' relics (Muenster)
4557,Eulaliae Emeritensis,12,10,14121010,"Eulalia of Mérida, Virgin Martyr"
4618,Dominici Silensis,12,20,14122010,"Dominic of Silos, Abbot"
2753,Perpetui,12,30,14123010,"Perpetuus, Bishop of Tours"
2062,Suff. pro Pace,,,15001000,Memorial chants for peace
2063,Suff. pro Pace TP,,,15001080,"Memorial chants for peace, Eastertide"
1557,De BMV Adv.,,,15008010,"Votive Office for Mary, Advent"
4341,Missa votiva omnimoda,,,15009010,Votive Mass
4344,Missa votiva singularis,,,15009011,Votive Mass on behalf of one person
4342,Missa votiva pluralis,,,15009012,Votive Mass on behalf of several people
2070,Suff. Virginum,,,15010000,Memorial chants for Virgins
2031,Suff. Genovefae,,,15010300,Memorial chants for Genevieve
4287,De Sancta Cruce,,,15011000,"Votive Mass/Office for the Holy Cross, including e.g. Missa Votiva de Sancta Cruce. Fer. VI."
2019,Suff. Agnetis,,,15012100,Memorial chants for Agnes
2028,Suff. David,,,15030100,Memorial chants for David
2055,Suff. Om. Sanctorum,,,15110100,Memorial chants for All Saints
2052,Suff. Om. Sanct. Adv,,,15110110,"Memorial chants for All Saints, Advent"
2053,Suff. Om. Sanct. Nat,,,15110130,"Memorial chants for All Saints, Christmas"
2054,Suff. Om. Sanct. TP,,,15110180,"Memorial chants for All Saints, Eastertide"
1471,Ad Benedicite,,,16001000,Antiphons for the Benedicite canticle
1470,Ad aquam benedictio,,,16010000,Chants for the blessing of water
1922,In Dedic. Altaris,,,16011000,Commemoration of an Altar's Dedication
1476,Ad Missam,,,16012000,Mass chants appearing as a group
4549,Missa in dominicis diebus,,,16012700,Mass on Sundays
1480,Ad visitandum infirmum,,,16013000,Chants for the visiting of the sick
4353,Ordo ad visitandum vel perunguendum infirmum,,,16013010,Rite for the visiting or anointing of the sick
4388,Pro uno infirmo,,,16013020,Chants for one who is sick
4375,Pro infirmis,,,16013030,Chants for many who are sick
1876,Festi 9 lectionum,,,16014000,Feasts of nine lessons
1878,"Festi 9 lectionum,8",,,16014008,In week after feasts of nine lessons
1877,Festi 9 lectionum TP,,,16014080,Feasts of nine lessons in Eastertide
1885,De festis semiduplicibus,,,16015000,Chants for feasts of semiduplex rank
1884,De festis semiduplicibus TP,,,16015080,Chants for feasts of semiduplex rank in Eastertide
1881,De festis duplicibus,,,16016000,Chants for feasts of duplex rank
1883,De festis duplicibus minoribus,,,16016001,Chants for feasts of duplex minor rank
1882,De festis duplicibus majoribus,,,16016002,Chants for feasts of duplex major rank
1880,De festis duplicibus minoribus TP,,,16016081,Chants for feasts of duplex minor rank in Eastertide
1879,De festis duplicibus majoribus TP,,,16016082,Chants for feasts of duplex major rank in Eastertide
1875,Festi 3 lectionum,,,16017000,Feasts of three lessons
2105,In Temp Pestilentiae,,,16018000,Chants in time of the plague
2106,Pro pace regni,,,16019000,Chants for the peace of the realm and the church
4379,Pro pace,,,16019010,Chants for peace
4415,Unius in tribulatione,,,16026010,Chants for one in tribulation
4369,Pro Archiepiscopo,,,16028010,Chants for the Archbishop
4452,Pro ordinatione Episcopi,,,16033010,Chants for the ordination of a bishop
4389,Pro uno paenitente,,,16038010,Chants for one penitent
4364,Ordo votivo energumeno id est daemonia sustinens,,,16041010,Votive ordo for a possessed person who is sustained by a demon
4448,Pro consecratione crucis,,,16048010,Chants for the consecration of the cross
1481,Additamenta,,,17001000,"Added or Miscellaneous Items

To be used when the feast designation is unknown/unknowable because it was not provided by the scribe(s)."
4606,Ordo virtutum Hildegardiensis,,,17010000,Hildegard of Bingen's Ordo virtutum.
