id,name,month,day,feast_code,description
1593,"Dom. 13 p. Pent.,8",,,09131008,In 14th week after Pentecost
1594,Dom. 14 p. Pent.,,,09141000,14th Sunday after Pentecost
1595,"Dom. 14 p. Pent.,8",,,09141008,In 15th week after Pentecost
1596,Dom. 15 p. Pent.,,,09151000,15th Sunday after Pentecost
1597,"Dom. 15 p. Pent.,8",,,09151008,In 16th week after Pentecost
1598,Dom. 16 p. Pent.,,,09161000,16th Sunday after Pentecost
1599,"Dom. 16 p. Pent.,8",,,09161008,In 17th week after Pentecost
4303,Fer. 4 in Pent. 17,,,09164000,Wednesday in the 17th week after Pentecost
4311,Fer. 6 in Pent. 17,,,09166000,Friday in the 17th week after Pentecost
4397,Sabb. in Pent. 17,,,09167000,Saturday in the 17th week after Pentecost
1600,Dom. 17 p. Pent.,,,09171000,17th Sunday after Pentecost
1601,"Dom. 17 p. Pent.,8",,,09171008,In 18th week after Pentecost
1602,Dom. 18 p. Pent.,,,09181000,18th Sunday after Pentecost
1603,"Dom. 18 p. Pent.,8",,,09181008,In 19th week after Pentecost
1787,Fer. 4 in Pent. 19,,,09184000,Wednesday in the 19th week after Pentecost
1604,Dom. 19 p. Pent.,,,09191000,19th Sunday after Pentecost
1605,"Dom. 19 p. Pent.,8",,,09191008,In 20th week after Pentecost
1614,Dom. 20 p. Pent.,,,09201000,20th Sunday after Pentecost
1615,"Dom. 20 p. Pent.,8",,,09201008,In 21st week after Pentecost
1616,Dom. 21 p. Pent.,,,09211000,21st Sunday after Pentecost
1617,"Dom. 21 p. Pent.,8",,,09211008,In 22nd week after Pentecost
1618,Dom. 22 p. Pent.,,,09221000,22nd Sunday after Pentecost
1619,"Dom. 22 p. Pent.,8",,,09221008,In 23rd week after Pentecost
1620,Dom. 23 p. Pent.,,,09231000,23rd Sunday after Pentecost
1621,"Dom. 23 p. Pent.,8",,,09231008,In 24th week after Pentecost
1622,Dom. 24 p. Pent.,,,09241000,24th Sunday after Pentecost
1623,"Dom. 24 p. Pent.,8",,,09241008,In 25th week after Pentecost
1624,Dom. 25 p. Pent.,,,09251000,25th Sunday after Pentecost
1625,Dom. 26 p. Pent.,,,09261000,26th Sunday after Pentecost
1626,Dom. 27 p. Pent.,,,09271000,27th Sunday after Pentecost
1627,Dom. 28 p. Pent.,,,09281000,28th Sunday after Pentecost
1544,Commem. Dom. Res.,,,09991000,Commemoration of Easter (last Sunday before Advent)
2090,Dom. ult. ante Adv.,,,09991010,The last Sunday before Advent
1925,In estate,,,10000000,"General, in summer"
1700,Dominica in estate,,,10001000,Sundays in summer
1858,Fer. 2 in estate,,,10002000,Mondays in summer
1862,Fer. 3 in estate,,,10003000,Tuesdays in summer
1865,Fer. 4 in estate,,,10004000,Wednesdays in summer
1868,Fer. 5 in estate,,,10005000,Thursdays in summer
1871,Fer. 6 in estate,,,10006000,Fridays in summer
2009,Sabbato in estate,,,10007000,Saturdays in summer
1572,De Regum,,,10100000,"Summer Histories, from Kings"
2088,Hebd. de Regum,,,10100008,"Summer Histories, from Kings, for weekdays"
1857,Feria 2 de Regum,,,10102000,"Summer Histories, from Kings, for Mondays"
1576,De Sapientia,,,10200000,"Summer Histories, from Wisdom"
1908,Hebd. de Sapientia,,,10208000,"Summer Histories, from Wisdom, for weekdays"
1566,De Job,,,10300000,"Summer Histories, from Job"
1856,Feria 2 de Job,,,10302000,"Summer Histories, from Job, for Mondays"
1861,Feria 3 de Job,,,10303000,"Summer Histories, from Job, for Tuesdays"
1904,Hebd. de Job,,,10308000,"Summer Histories, from Job, for weekdays"
1577,De Tobia,,,10400000,"Summer Histories, from Tobias"
1909,Hebd. de Tobia,,,10408000,"Summer Histories, from Tobias, for weekdays"
1567,De Judith,,,10500000,"Summer Histories, from Judith"
1905,Hebd. de Judith,,,10508000,"Summer Histories, from Judith, for weekdays"
1565,De Esther,,,10600000,"Summer Histories, from Esther"
1564,De Esdras,,,10700000,"Summer Histories, from Esdras"
1568,De Machabaeis,,,10800000,"Summer Histories, from Maccabees"
1906,Hebd. de Machabaeis,,,10808000,"Summer Histories, from Maccabees, for weekdays"
1571,De Prophetis,,,10900000,"Summer Histories, from the Prophets"
2089,Hebd. de Prophetis,,,10908000,"Summer Histories, from the Prophets, for weekdays"
1661,Dom. mensis Augusti,,,11080100,Sundays in August
1691,Dom.1 mensis Augusti,,,11081100,First Sunday in August
1695,Dom.2 mensis Augusti,,,11082100,Second Sunday in August
1664,Dom. mensis Sept.,,,11090100,Sundays in September
1797,Fer. 4 Q.T. Sept.,,,11090409,"Ember Day, September (Wednesday)"
1852,Fer. 6 Q.T. Sept.,,,11090609,"Ember Day, September (Friday)"
2013,Sabbato Q.T. Sept.,,,11090709,"Ember Day, September (Saturday)"
1694,Dom.1 mensis Sept.,,,11091100,First Sunday in September
1696,Dom.2 mensis Sept.,,,11092100,Second Sunday in September
1697,Dom.3 mensis Sept.,,,11093100,Third Sunday in September
1698,Dom.4 mensis Sept.,,,11094100,Fourth Sunday in September
1663,Dom. mensis Octobris,,,11100100,Sundays in October
1693,Dom.1 mensis Oct.,,,11101100,First Sunday in October
1662,Dom. mensis Nov.,,,11110100,Sundays in November
1692,Dom.1 mensis Nov.,,,11111100,First Sunday in November
1546,Commune BMV,,,12000000,Common chants for Mary
1500,Comm. Apostolorum,,,12001000,Common of Apostles
1503,"Comm. Apostolorum,8",,,12001008,"Common of Apostles, in week of"
4278,Comm. plurimorum Apostolorum in vigilia,,,12001010,Eve of Apostles
1523,Comm. unius Apostoli,,,12001100,Common of one Apostle
4281,Comm. unius Apostoli in vigilia,,,12001110,Eve of one Apostle
1507,Comm. duorum Apostolorum,,,12001200,Common of two Apostles
1526,Comm. unius Martyris,,,12002000,Common of one Martyr
4283,Comm. unius Martyris in vigilia,,,12002010,Eve of one Martyr
1520,Comm. unius Martyris Pontificis,,,12002100,Common of one Martyr (Pope)
1542,Comm. unius Martyris non Pontificis,,,12002200,Common of one Martyr (not Pope)
4284,Comm. unius Martyris non Virginis,,,12002300,Common of one Martyr (not Virgin)
1513,Comm. plurimorum Martyrum,,,12003000,Common of several Martyrs
1515,"Comm. plurimorum Martyrum,8",,,12003008,"Common of several Martyrs, in week of"
4465,Comm. plurimorum Martyrum in vigilia,,,12003010,Eve of several Martyrs
4467,Comm. plurimorum Martyrum in vigilia,,,12003010,Eve of several Martyrs
4466,Comm. plurimorum Martyrum in vigilia,,,12003010,Eve of several Martyrs
4279,Comm. plurimorum Martyrum non Virginum,,,12003100,Common of several Martyrs (not Virgins)
1524,Comm. unius Confessoris,,,12004000,Common of one Confessor
1519,Comm. unius Confessoris Pontificis,,,12004100,Common of one Confessor (Pope)
1516,Comm. unius Confessoris Abbatis,,,12004200,Common of one Confessor (Abbot)
1518,Comm. unius Confessoris et Episcopi,,,12004300,Common of one Confessor (Bishop)
1540,"Comm. unius Confessoris et Episcopi,8",,,12004308,"Common of one Confessor (Bishop), in week of"
1537,Comm. unius Confessoris non Episcopus,,,12004400,Common of one Confessor (not Bishop)
1517,Comm. unius Confessoris et Doctoris,,,12004500,Common of one Confessor (Doctor)
1539,Comm. unius Confessoris non Sacerdotis,,,12004600,Common of one Confessor (not Priest)
1538,Comm. unius Confessoris non Pontificis,,,12004700,Common of one Confessor (not Pope)
1533,Comm. unius Confessoris et Doctoris non Pontificis,,,12004800,"Common of one Confessor (Doctor, not Pope)"
1512,Comm. plurimorum Confessorum,,,12005000,Common of several Confessors
1511,Comm. plurimorum Confessorum Pontificum,,,12005100,Common of several Confessors (Popes)
1535,Comm. plurimorum Confessorum non Pontificum,,,12005200,Common of several Confessors (not Popes)
1510,Comm. plurimorum Confessorum et Doctorum,,,12005300,Common of several Confessors (Doctors)
1531,Comm. plurimorum Virginum,,,12006000,Common of several Virgins
4280,Comm. plurimorum Virginum in vigilia,,,12006010,Eve of several Virgins
1530,Comm. plurimorum Virginum Martyrum,,,12006100,Common of several Virgin Martyrs
4472,Comm. plurimorum Virginum non Martyrum,,,12006200,Common of several Virgins (not Martyrs)
1521,Comm. unius Virginis Martyris,,,12007000,Common of one Virgin Martyr
1528,Comm. unius Virginis,,,12007100,Common of one Virgin
1543,Comm. unius Virginis non Martyris,,,12007200,Common of one Virgin (not Martyr)
1924,In Dedicatione Eccl.,,,12008000,Dedication of a Church
1668,Dom. p. Ded. Eccl.,,,12008001,Sunday after Dedication of a Church
1923,"In Dedicat. Eccl.,8",,,12008008,In week after Dedication of Church
2091,In Dedicat. Eccl. TP,,,12008080,"Dedication of a Church, in Eastertide"
1959,Oct. Dedicat. Eccl.,,,12008100,Octave of Dedication of Church
1548,Comm. Regum,,,12009000,Common of Kings
1522,Comm. unius Abbatis,,,12010000,Common of one Abbot
1508,Comm. Evangelistarum,,,12011000,Common of Evangelists
1506,Comm. Conjungium,,,12012000,Common of Holy Matrons
1504,Comm. Conjungium non Martyrum,,,12012100,Common of Holy Matrons (not Martyrs)
1505,Comm. Conjungium Martyrum,,,12012200,Common of Holy Matron Martyrs
1554,De Angelis,,,12013000,"Memorial chants for Angels, including e.g. Missa Votiva de Angelis. Feria III."
1569,De Patronis,,,12014000,Memorial chants for Patrons
1574,De Sanctis,,,12015000,Memorial chants for Saints
2016,Ss Ord. Benedictinae,,,12016000,Saints of the Benedictine Order
2056,Suff. Ordinis Carm.,,,12017000,Suffrages for the Order of Carmelites
1547,Comm. Pontificis,,,12018000,Common of Popes
2109,Comm. Apostolorum et Evangelistarum,,,12019000,Common of Apostles and Evangelists
4186,De Patriarchis,,,12020000,"Memorial chants for Patriarchs (Abraham, Isaac, Jacob)"
4187,De Viduarum,,,12021000,Memorial chants for widows
4282,Comm. unius electae,,,12022000,"Common of those chosen (not Virgins, not Martyrs)"
1499,Comm. Apostolorum post Septuagesima,,,12601000,"Common of Apostles, after Septuagesima"
1502,Comm. Apostolorum TQ,,,12701000,"Common of Apostles, Lent"
1501,Comm. Apostolorum TP,,,12801000,"Common of Apostles, Eastertide"
1488,Comm. Apostolorum sive Martyrum TP,,,12801100,"Common of Apostles or Martyrs, Eastertide"
1527,Comm. unius Martyris TP,,,12802000,"Common of one Martyr, Eastertide"
4471,Comm. unius Martyris non Pontificis TP,,,12802200,"Common of one Martyr (not Pope), Eastertide"
1949,Mart. sive Conf. TP,,,12802300,"Common of Martyrs or Confessors, Eastertide"
1514,Comm. plurimorum Martyrum TP,,,12803000,"Common of several Martyrs, Eastertide"
1525,Comm. unius Confessoris TP,,,12804000,"Common of one Confessor, Eastertide"
1541,Comm. unius Confessoris Pontificis TP,,,12804100,"Common of one Confessor (Pope), Eastertide"
1536,Comm. unius Confessoris non Pontificis TP,,,12804700,"Common of one Confessor (not Pope), Eastertide"
1509,Comm. plurimorum Confessorum TP,,,12805000,"Common of several Confessors, Eastertide"
1534,Comm. plurimorum Confessorum non Pontificum TP,,,12805200,"Common of several Confessors (not Popes), Eastertide"
1532,Comm. plurimorum Virginum TP,,,12806000,"Common of several Virgins, Eastertide"
1529,Comm. unius Virginis TP,,,12807100,"Common of one Virgin, Eastertide"
2093,Comm. Evangelistarum TP,,,12811000,"Common of Evangelists, Eastertide"
1555,De Angelis TP,,,12813000,"Memorial chants for Angels, Eastertide"
1575,De Sanctis TP,,,12815000,"Common of Saints, Eastertide"
1570,De Plur. Sanctis TP,,,12815100,"Common of several Saints, Eastertide"
1975,Pro defunctis,,,13001000,Chants for the Dead
1545,Commendat. Animae,,,13002000,Chants for the commendation of souls
4372,Pro defunctis Episcopis,,,13003000,For the death of Bishops
4359,Ordo in finem hominis diei,,,13004000,Last rites (including extreme unction)
4350,Ordo ad consecrandum novum sepulcrum,,,13005000,Rite for the consecration of a new sepulchre
4351,Ordo ad corpus parvuli commendandum,,,13006000,Rite for the commendation of the corpse of a child
4358,Ordo in commendatione presbyteri,,,13007000,Rite for the commendation of a presbyter
4363,Ordo super sepulcrum quando clamore proclamatur,,,13008000,Rite over the sepulchre when the clamor is proclaimed
4289,De uno defuncto,,,13009000,For one dead person
4356,Ordo de parvulo defuncto,,,13010000,Rite for a dead child
4373,Pro defunctis Sacerdotibus,,,13011000,For the death of priests
4357,Ordo de patribus et fratribus defunctis,,,13012000,Rite for dead parents and siblings
2122,Basilii,1,2,14010200,"Basil of Ancyra, Martyr"
4506,De allatione reliquiarum in ecclesia Pragensis,1,2,14010210,"Showing of relics in St Vitus's Cathedral, Prague"
4552,Adalhardi Corbeiensis,1,2,14010220,"Adalard (Adalhard) of Corbie, Abbot"
2140,Genovefae,1,3,14010300,"Genevieve (Genovefa), Virgin"
4588,Celsi Treverensis,1,4,14010400,"Celsus, Confessor, reputed 5th Bishop of Trier (Treves)"
2171,Simeonis Stylitae,1,5,14010500,Simeon the Stylite
2161,Octava Thomae Cant.,1,5,14010510,"Octave of Thomas Becket, Bishop of Canterbury"
2132,"Edwardi, Conf., de morte",1,5,14010520,"Death of Edward III, Confessor, King of England (son of Ethelred the Unready)"
2170,"Severini, Apost.",1,5,14010530,"Severinus, ""Apostle"" of Noricum"
2136,Exceptio Marcelli,1,5,14010540,Reception of the Relics of Pope Marcellus I at Cluny
2176,"Valentini, Epi.",1,7,14010700,"Valentine, Bishop"
2181,Wulsini,1,8,14010800,"Wulsin, Bishop of Sherborne"
2141,Gudulae,1,8,14010810,"Gudula, Virgin"
4508,De secunda allatione reliquiarum in ecclesia Pragensis,1,8,14010820,"A second showing of relics in St Vitus's Cathedral, Prague"
2123,"Celsi, Juliani",1,9,14010900,"Celsus and Julian, Martyrs"
2180,Willelmi,1,10,14011000,"William, Archbishop of Bourges"
2163,Pauli Heremitae,1,10,14011010,Paul the Hermit
2143,Hilarii,1,14,14011400,"Hilary, Bishop of Poitiers, Doctor"
2138,Felicis Nolani,1,14,14011410,"Felix of Nola, Confessor"
2165,Pontiani,1,14,14011420,"Pontianus, Martyr at Spoleto"
2154,Nominis Jesu,1,14,14011430,The Holy Name of Jesus
2168,"Remigii, Hilarii",1,14,14011440,"Remigius, Bishop of Reims, Confessor & Hilary, Bishop of Poitiers, Doctor"
2152,Mauri,1,15,14011510,"Maurus, Abbot"
1952,"Mauri,8",,,14011518,In week after Maurus
2144,Inventio Firmini,1,15,14011520,Finding of Firminus's relics
2149,Macarii,1,15,14011530,"Macarius the Elder, Hermit"
2150,"Marcelli, Pont.",1,16,14011600,"Marcellus I, Pope and Martyr"
2139,Fursei,1,16,14011610,"Fursey, Abbot"
4399,Sophiae viduae,1,16,14011620,"Sophia, widow"
4576,Sanctorum Quinque Martyrum Ordinis Minorum,1,16,14011630,Five Martyrs of Morocco
2119,Antonii,1,17,14011700,"Antony, Abbot"
2169,Sabini,1,17,14011710,"Sabinus, Bishop of Piacenza"
2172,Speusippi,1,17,14011720,"Speusippus and Meleusippus, Martyrs"
2167,Priscae,1,18,14011800,"Prisca, Virgin Martyr"
2120,"Aquilae, Priscae",1,18,14011810,"Aquila and Prisca, Virgin Martyrs"
2151,"Marii, Marthae",1,19,14011900,"Marius, Martha, et al., Martyrs"
2175,Transl. Hugonis,1,19,14011910,Moving of Hugo's relics
2182,Wulstani,1,19,14011920,"Wulfstan, Bishop of Worcester"
2085,"Wulstani,8",,,14011928,In week after Wulfstan
2148,Launomari,1,19,14011930,"Launomarus, Abbot of Corbie"
2142,Henrici,1,19,14011940,"Henry of Uppsala, Bishop and Martyr, Patron Saint of Finland"
2137,"Fabiani, Sebastiani",1,20,14012000,"Pope Fabian and Sebastian, Martyrs"
2116,Agnetis,1,21,14012100,"Agnes, Virgin Martyr"
1484,"Agnetis,8",,,14012108,In week after Agnes
2153,Meginrati,1,21,14012110,"Meinrad, Hermit of Einsiedeln"
2179,Vincentii,1,22,14012200,"Vincent of Saragossa, Martyr"
2081,"Vincentii,8",,,14012208,In week after Vincent
2118,Anastasii,1,22,14012210,"Anastasius the Persian, Martyr"
2773,Gaudentii,1,22,14012220,"Gaudentius, Bishop of Novara"
4583,"Vincentii, Orontii, Victoris",1,22,14012230,"Vincentius, Orontius (brothers), and Victor, Martyrs, killed near Gerona"
2134,Emerentianae,1,23,14012300,"Emerentiana, Virgin Martyr"
4319,Ildefonsi,1,23,14012301,"Ildephonsus, Archbishop of Toledo"
2174,Timothei,1,24,14012400,"Timothy, Disciple of Paul, Bishop"
2133,Elevat. Auberti,1,24,14012410,Elevation of Aubertus's relics
4601,Babylae,1,24,14012420,"Babylas, Martyr, 12th Bishop of Antioch"
2124,Conversio Pauli,1,25,14012500,Conversion of Paul
2166,Praejecti,1,25,14012510,"Praejectus (Prix), Bishop Martyr"
2164,Polycarpi,1,26,14012600,"Polycarp, Bishop of Smyrna, Martyr"
2162,Paulae,1,26,14012610,"Paula, Widow"
2145,Joannis Chrysostomi,1,27,14012700,"John Chrysostom, Doctor"
2146,"Juliani, Epi.",1,27,14012710,"Julian, Bishop of Le Mans"
2157,Octava Agnetis,1,28,14012800,Octave of Agnes
2147,Karoli Magni,1,28,14012810,"Charlemagne, Emperor and Confessor"
4185,Cyrilli Alexandrini,1,28,14012820,"Cyril (Cyrillus), Confessor, Patriarch of Alexandria and Doctor of the Church"
4567,Joannis Abbatis Reomensis,1,28,14012830,"John of Réome, abbot"
4612,Agnetis secundo,1,28,14012840,"The memory of Agnes (""a remnant of an ancient octave,"" Holweck, p. 33)"
2177,Valerii,1,29,14012900,"Valerius, Bishop of Saragossa"
2173,Sulpicii Severi,1,29,14012910,"Sulpicius Severus, Bishop of Bourges"
2115,Constantii,1,29,14012920,"Constantius, Bishop of Perugia"
4315,Francisci Salesii,1,29,14012930,"Francis de Sales, Confessor, Bishop of Geneva and Doctor of the Church (canonized 1665)"
2117,Aldegundis,1,30,14013000,"Aldegundis, Virgin"
2121,Balthildis,1,30,14013010,"Balthildis (Bathildis), Queen"
2940,Martinae,1,30,14013020,"Martina, Virgin Martyr (said to have been beheaded in Rome under Emperor Alexander Severus, 1 January 228)"
2125,"Cyri, Joannis",1,31,14013100,"Cyrus and John, Martyrs"
2189,Brigidae,2,1,14020100,"Brigid (Bride), Abbess"
2193,Ignatii,2,1,14020110,"Ignatius, Bishop of Antioch, Martyr"
2207,Valerici,2,1,14020120,"Valericus, Hermit"
4487,"Purificatio Mariae, Vigilia",2,1,14020130,Eve of Purification of Mary
2202,Purificatio Mariae,2,2,14020200,Purification of Mary (Candlemas)
1976,"Purificatio Mariae,8",,,14020208,In week after Purification of Mary
2096,Purificatio Mariae TP,,,14020280,"Purification of Mary, Eastertide"
2188,Blasii,2,3,14020300,"Blaise, Bishop of Sebastea, Martyr"
1496,"Blasii,8",,,14020308,In week after Blaise
2186,Ansgarii,2,3,14020310,"Anskar, Bishop and Confessor"
2185,Andreae Corsini,2,4,14020400,"Andrew Corsini, Carmelite ""apostle of Florence"""
2183,Agathae,2,5,14020500,"Agatha, Virgin Martyr"
1483,"Agathae,8",,,14020508,In week after Agatha
4321,Ingenuini et Albuini,2,5,14020510,"Ingenuinus (Genuinus), Bishop of Seben in Tyrol, and Albuinus, Bishop of Brixen"
2208,Vedasti,2,6,14020600,"Vaast (Vedast), Bishop of Arras"
1681,Dom. p. Vedasti,,,14020601,Sunday after Vaast
2079,"Vedasti,8",,,14020608,In week after Vaast
2191,Dorotheae,2,6,14020610,"Dorothy, Virgin Martyr"
2184,Amandi,2,6,14020620,"Amand (Amandus), Bishop"
4178,Apolloniae,2,9,14020900,"Apollonia, Virgin Martyr"
2203,Scholasticae,2,10,14021000,"Scholastica, Virgin"
2199,Octava Blasii,2,10,14021010,Octave of Blaise
4533,Benedicti Anianensis,2,11,14021100,
4563,Humbelinae,2,12,14021200,"Humbelina (Humbleline), matron, sister of Bernard of Clairvaux"
2197,Modesti,2,12,14021210,"Modestus, Martyr"
2200,Octava Vedasti,2,13,14021300,Octave of Vaast
2198,Octava Amandi,2,13,14021310,Octave of Amand
2778,Transl. Bartholomaei,2,13,14021320,Moving of Bartholomew's relics to Lipari
2206,Valentini,2,14,14021400,"S. Valentine, Martyr"
2192,"Faustini, Jovitae",2,15,14021500,"Faustinus and Jovita, Martyrs"
2204,Sigfridi,2,15,14021510,"Sigfrid, Bishop of Wexiow and Confessor"
4604,"Leopoldi, transl.",2,15,14021520,"Moving of Leopold, Margrave of Austria's relics (Leopoldi Marchionis)"
2194,Julianae,2,16,14021600,"Juliana, Virgin Martyr"
2187,Barbati,2,19,14021900,"Barbatus (Barbas), Bishop of Benevento"
2190,Cathedra Petri,2,22,14022200,Peter's Chair
4333,Margaritae Cortonensis,2,22,14022210,"Margaret of Cortona, penitent (canonized in 1728)"
2196,Milburgae,2,23,14022300,"Milburga, Abbess of Wenlock"
4422,Vigilia Matthiae,2,23,14022310,"Eve of Matthias, Apostle"
4589,"Celsi Treverensis, invent.",2,23,14022320,Finding of Celsus of Trier's relics (in 980)
2195,Matthiae,2,24,14022400,"Matthias, Apostle"
2205,Transl. Gerardi,2,24,14022410,Moving of Gerard Sagredo's relics
2209,Walburgae,2,25,14022500,"Walburga, Virgin Abbess"
2201,"Oswaldi, Epi.",2,28,14022800,"Oswald, Bishop of Worcester"
2210,"Albini, Epi.",3,1,14030100,"Albinus (Aubin), Bishop of Angers"
2216,David,3,1,14030110,"David of Wales, Monk and Bishop"
4234,Herculani Perusini,3,1,14030120,"Herculanus, Martyr, Bishop of Perugia"
2223,Kunegundis,3,3,14030300,"Cunegund (Kunegunde), Queen"
2087,Transl. Wenceslai,3,4,14030400,Moving of Wenceslas's relics
4579,Thomae de Aquino,3,7,14030700,"Thomas of Aquino, Doctor of the Church"
2225,"Vibiae Perpetuae, Felicitatis",3,7,14030710,"Perpetua (Vibia Perpetua) and Felicity,  Martyrs at Carthage"
4327,Josephi Prophetae,3,8,14030800,"Joseph, son of Jacob and Rachel"
2226,Quadrag. Martyrorum,3,9,14030900,Forty Martyrs of Sebaste
4192,Franciscae Romanae,3,9,14030910,"Frances of Rome, Widow, Matron and Foundress of the Oblates of Tor de' Specchi in Rome;"
4276,Catharinae Bononiensis,,,14030920,"Catharine of Bologna, Poor Clare and mystical writer (canonized 1712)"
2227,Vindiciani,3,11,14031100,"Vindician, Bishop of Cambrai"
2219,Gregorii,3,12,14031200,"Gregory the Great, Pope and Doctor"
2220,"Helari, Tatiani",3,16,14031600,"Hilary (Bishop of Aquileia) and Tatianus, Martyrs"
4195,Gertrudis Nivellensis,3,17,14031700,"Gertrude of Nivelles, Virgin"
2217,"Gabrielis, Archang.",3,18,14031800,Gabriel the Archangel
4295,"Edwardi, Mart.",3,18,14031810,"Edward ""the Martyr"" (son of King Edgar the Peaceful)"
2222,Josephi,3,19,14031900,"Joseph, spouse of Mary"
2215,Cuthberti,3,20,14032000,"Cuthbert, Bishop of Lindisfarne"
2221,Joachimi,3,20,14032010,"Joachim, the father of Mary"
4572,Martini Archiepiscopi Bracharensis,3,20,14032020,"Martin, Bishop of Braga"
2213,Benedicti,3,21,14032100,"Benedict, Abbot"
1493,"Benedicti, Fer.3",,,14032103,"Benedict, for Tuesday within the octave"
1494,"Benedicti,8",,,14032108,In week after Benedict
2214,Benedicti TP,3,21,14032180,"Benedict, Eastertide"
2211,Annuntiatio Mariae,3,25,14032500,Annunciation of Mary (Lady Day)
4492,"Annuntiatio Mariae, Dom. infra oct.",,,14032501,Sunday after Annunciation of Mary
1486,"Annuntiatio Mariae,8",,,14032508,In week after Annunciation of Mary
2212,Annuntiatio TP,3,25,14032580,"Annunciation of Mary, Eastertide"
2224,Ludgeri,3,26,14032600,"Ludger (Liudger), First Bishop of Muenster"
4275,Castuli,,,14032610,"Castulus, Martyr"
4395,Ruperti Salisburgii,3,27,14032700,"Rupert (Rubert) of Salzburg, Bishop"
4495,"Reguli Silvanecti, transl.",3,30,14033000,Moving of Regulus of Senlis's relics 
2244,Mariae Aegyptiacae,4,2,14040200,"Mary the Egyptian, Penitent"
2247,Octava Ludgeri,4,2,14040210,The Octave of Ludger
4314,Francisci de Paola,4,2,14040220,"Francis de Paola (also ""de Paula"") Confessor, founder of the Order of the Minims"
2229,Ambrosii,4,4,14040400,"Ambrose, Bishop of Milan, Doctor"
2230,Ambrosii TP,4,4,14040480,"Ambrose, Eastertide"
2256,Waldetrudis,4,9,14040900,"Waldetrudis (Waudru), Widow"
2236,Hugonis,4,9,14040910,"Hugo (Hugh), Abbot of Jumieges and Archbishop of Rouen"
2237,Hugonis TP,4,9,14040980,"Hugo, Eastertide"
2235,Guthlaci,4,11,14041100,"Guthlac, Hermit of Croyland"
2774,Zenonis,4,12,14041200,"Zeno, Martyr, Bishop of Verona"
4582,Victoris Bracharensis,4,12,14041210,"Victor, Martyr at Braga"
2252,"Tiburtii, Valeriani, Maximi",4,14,14041400,"Tiburtius, Valerian and Maximus, Martyrs"
4574,Petri Gundisalvi,4,14,14041410,"Peter González, Dominican friar"
4285,Commem. Francisci,,,14041600,The commemoration of Francis of Assisi; anniversary of religious profession;&nbsp; anniversary of Papal approval for the first Franciscan Rule
4558,Fructuosi Archiepiscopi Bracharensis,4,16,14041610,"Fructuosus, Archbishop of Braga"
4367,Potentianae virginis,4,17,14041700,"Potentiana, Virgin (sepulchre found at Villanueva, Spain)"
4578,Stephani Abbatis,4,17,14041710,"Stephen Harding, third Abbot of Citeaux, founder of the Cistercian Order"
2241,"Leonis, Pont.",4,19,14041900,"Leo IX, Pope"
2242,"Leonis, Pont., Quad.",4,19,14041910,"Leo IX, Pope, when the feast occurs during Lent"
4617,Alphegi,4,19,14041920,"Alphege (Aelfeah, Elphege, Aelfeach),Archbishop of Canterbury (1006-1012)"
2251,"Sulpitii, Serviliani",4,20,14042000,"Sulpitius (Sulpitianus, Simplicius) and Servilianus, Martyrs"
4174,Anselmi,4,21,14042100,"Anselm, Bishop, Confessor, Doctor of the Church"
2239,Inventio Dionysii,4,22,14042200,Finding of Denis's relics
2248,Opportunae,4,22,14042210,"Opportuna, Virgin and Abbess"
2234,Georgii,4,23,14042300,"George, Martyr"
2228,Adalberti,4,23,14042310,"Adalbert of Prague, Bishop and Martyr"
2092,"Adalberti,8",,,14042318,In week after Adalbert
2232,Egberti,4,24,14042400,"Egbert of Iona, Bishop"
2240,Ivonis,4,24,14042410,"Ivo, Bishop of unknown origin (Persia?), came to England in the 7th century"
2231,Depositio Ludgeri,4,24,14042420,Commemoration of the Burial of Ludger
2243,Marci,4,25,14042500,"Mark, Evangelist"
4479,"Marci,8",,,14042508,"In week after Mark, Evangelist"
4180,BMV de Bono Consilio,4,26,14042600,Our Lady of Good Counsel
4560,Petri de Rates,4,26,14042610,"Peter de Rates, reputed first Bishop of Braga"
4562,Franchae,4,27,14042700,"Franca Visalta, Virgin and Abbess, at Piacenza"
2255,"Vitalis, Valeriae",4,28,14042800,"Vitalis and Valeria, Martyrs"
2254,Transl. Petri Alcan.,4,28,14042810,Moving of Peter of Alcantara's Relics
2253,Transl. Lamberti,4,28,14042820,Moving of Lambert's relics
2249,"Petri, Mart.",4,29,14042900,"Peter the Martyr, Dominican Friar and Priest"
2250,Roberti,4,29,14042910,"Robert of Molesmes, Abbot"
4277,Catharinae Senensis,,,14042920,Catherine of Siena
2246,Octava Georgii,4,30,14043000,Octave of George
2233,Eutropii,4,30,14043010,"Eutropius, Bishop of Saintes, Martyr"
2245,Oct. Adalberti,4,30,14043020,Octave of Adalbert
4424,"Vigilia Philippi, Jacobi",4,30,14043030,Eve of Philip and James
4496,Reguli Silvanecti,4,30,14043040,"Regulus of Senlis (Rieule), Confessor, Bishop of Senlis"
2289,"Philippi, Jacobi",5,1,14050100,"Philip and James, Apostles"
1974,"Philippi, Jacobi,8",,,14050108,In week after Philip and James
2286,Orientii,5,1,14050120,"Orientius (Orens), Bishop"
2258,Amatoris,5,1,14050130,"Amator (Amatre), Bishop of Auxerre"
2295,Sigismundi,5,1,14050140,"Sigismund, King of Burgundy, Martyr"
