id,name,month,day,feast_code,description
1750,Fer. 3 Hebd. 3 Pasc.,,,08033000,"Tuesday, 3rd week after Easter"
1751,Fer. 3 Hebd. 3 Quad.,,,07033000,"Tuesday, 3rd week, Lent"
1749,Fer. 3 Hebd. 3 p.Ep.,,,05033000,"Tuesday, 3rd week after Epiphany"
1752,Fer. 3 Hebd. 4 Adv.,,,01043000,"Tuesday, 4th week, Advent"
1753,Fer. 3 Hebd. 4 Pasc.,,,08043000,"Tuesday, 4th week after Easter"
1754,Fer. 3 Hebd. 4 Quad.,,,07043000,"Tuesday, 4th week, Lent"
4299,Fer. 3 Hebd. 4 p.Ep.,,,05043000,"Tuesday, 4th week after Epiphany"
1755,Fer. 3 Hebd. 5 Pasc.,,,08053000,"Tuesday, 5th week after Easter"
4300,Fer. 3 Hebd. 5 p.Ep.,,,05053000,"Tuesday, 5th week after Epiphany"
1757,Fer. 3 Maj. Hebd.,,,07063000,"Tuesday, Holy Week"
1742,Fer. 3 de Passione,,,07053000,"Tuesday, 5th week, Lent"
1758,Fer. 3 p. Ascensio.,,,08073000,"Tuesday, week after Ascension"
1759,Fer. 3 p. Epiphaniam,,,05013000,"Tuesday, 1st week after Epiphany"
1760,Fer. 3 p. Nat. Dom.,,,03023000,"Tuesday, week after Christmas"
1761,Fer. 3 p. Oct.Pasch.,,,08023000,"Tuesday, 2nd week after Easter"
1863,Fer. 3 per annum,,,04003000,"Tuesdays, Ferial Office"
1773,Fer. 4 Hebd. 1 Adv.,,,01014000,"Wednesday, 1st week, Advent"
1774,Fer. 4 Hebd. 1 Quad.,,,07014000,"Wednesday, 1st week, Lent"
1775,Fer. 4 Hebd. 2 Adv.,,,01024000,"Wednesday, 2nd week, Advent"
1777,Fer. 4 Hebd. 2 Quad.,,,07024000,"Wednesday, 2nd week, Lent"
1776,Fer. 4 Hebd. 2 p.Ep.,,,05024000,"Wednesday, 2nd week after Epiphany"
1778,Fer. 4 Hebd. 3 Adv.,,,01034000,"Wednesday, 3rd week, Advent"
1780,Fer. 4 Hebd. 3 Pasc.,,,08034000,"Wednesday, 3rd week after Easter"
1781,Fer. 4 Hebd. 3 Quad.,,,07034000,"Wednesday, 3rd week, Lent"
1779,Fer. 4 Hebd. 3 p.Ep.,,,05034000,"Wednesday, 3rd week after Epiphany"
1782,Fer. 4 Hebd. 4 Adv.,,,01044000,"Wednesday, 4th week, Advent"
1783,Fer. 4 Hebd. 4 Pasc.,,,08044000,"Wednesday, 4th week after Easter"
1784,Fer. 4 Hebd. 4 Quad.,,,07044000,"Wednesday, 4th week, Lent"
4301,Fer. 4 Hebd. 4 p.Ep.,,,05044000,"Wednesday, 4th week after Epiphany"
1785,Fer. 4 Hebd. 5 Pasc.,,,08054000,"Wednesday, 5th week after Easter"
4302,Fer. 4 Hebd. 5 p.Ep.,,,05054000,"Wednesday, 5th week after Epiphany"
1788,Fer. 4 Maj. Hebd.,,,07064000,"Wednesday, Holy Week"
1795,Fer. 4 Q.T. Adventus,,,01034009,"Ember Day, Advent (Wednesday)"
4304,Fer. 4 Q.T. Pent.,,,08084009,"Ember Day, Pentecost (Wednesday)"
1796,Fer. 4 Q.T. Quad.,,,07014009,"Ember Day, Lent (Wednesday)"
1797,Fer. 4 Q.T. Sept.,,,11090409,"Ember Day, September (Wednesday)"
1772,Fer. 4 de Passione,,,07054000,"Wednesday, 5th week, Lent"
1789,Fer. 4 p. Ascensio.,,,08074000,"Wednesday, week after Ascension"
1790,Fer. 4 p. Epiphaniam,,,05014000,"Wednesday, 1st week after Epiphany"
1791,Fer. 4 p. Nat. Dom.,,,03024000,"Wednesday, week after Christmas"
1792,Fer. 4 p. Oct.Pasch.,,,08024000,"Wednesday, 2nd week after Easter"
1866,Fer. 4 per annum,,,04004000,"Wednesdays, Ferial Office"
1803,Fer. 5 Hebd. 1 Adv.,,,01015000,"Thursday, 1st week, Advent"
1804,Fer. 5 Hebd. 1 Quad.,,,07015000,"Thursday, 1st week, Lent"
1805,Fer. 5 Hebd. 2 Adv.,,,01025000,"Thursday, 2nd week, Advent"
1807,Fer. 5 Hebd. 2 Quad.,,,07025000,"Thursday, 2nd week, Lent"
1806,Fer. 5 Hebd. 2 p.Ep.,,,05025000,"Thursday, 2nd week after Epiphany"
1808,Fer. 5 Hebd. 3 Adv.,,,01035000,"Thursday, 3rd week, Advent"
1809,Fer. 5 Hebd. 3 Pasc.,,,08035000,"Thursday, 3rd week after Easter"
1810,Fer. 5 Hebd. 3 Pent.,,,09025010,"Thursday, 3rd week after Pentecost"
1811,Fer. 5 Hebd. 3 Quad.,,,07035000,"Thursday, 3rd week, Lent"
4305,Fer. 5 Hebd. 3 p.Ep.,,,05035000,"Thursday, 3rd week after Epiphany"
1812,Fer. 5 Hebd. 4 Adv.,,,01045000,"Thursday, 4th week, Advent"
1813,Fer. 5 Hebd. 4 Pasc.,,,08045000,"Thursday, 4th week after Easter"
1814,Fer. 5 Hebd. 4 Quad.,,,07045000,"Thursday, 4th week, Lent"
4306,Fer. 5 Hebd. 4 p.Ep.,,,05045000,"Thursday, 4th week after Epiphany"
1815,Fer. 5 Hebd. 5 Pasc.,,,08055000,"Thursday, 5th week after Easter"
4307,Fer. 5 Hebd. 5 p.Ep.,,,05055000,"Thursday, 5th week after Epiphany"
1823,Fer. 5 Q.T. Adventus,,,01035009,"Ember Day, Advent (Thursday)"
4548,Fer. 5 Q.T. Pent.,,,08085009,"Ember Day, Pentecost (Thursday)"
1802,Fer. 5 de Passione,,,07055000,"Thursday, 5th week, Lent"
1817,Fer. 5 p. Epiphaniam,,,05015000,"Thursday, 1st week after Epiphany"
1818,Fer. 5 p. Nat. Dom.,,,03025000,"Thursday, week after Christmas"
1819,Fer. 5 p. Oct.Pasch.,,,08025000,"Thursday, 2nd week after Easter"
1869,Fer. 5 per annum,,,04005000,"Thursdays, Ferial Office"
1829,Fer. 6 Hebd. 1 Adv.,,,01016000,"Friday, 1st week, Advent"
1830,Fer. 6 Hebd. 1 Quad.,,,07016000,"Friday, 1st week, Lent"
1831,Fer. 6 Hebd. 2 Adv.,,,01026000,"Friday, 2nd week, Advent"
1833,Fer. 6 Hebd. 2 Quad.,,,07026000,"Friday, 2nd week, Lent"
1832,Fer. 6 Hebd. 2 p.Ep.,,,05026000,"Friday, 2nd week after Epiphany"
1834,Fer. 6 Hebd. 3 Adv.,,,01036000,"Friday, 3rd week, Advent"
1835,Fer. 6 Hebd. 3 Pasc.,,,08036000,"Friday, 3rd week after Easter"
1836,Fer. 6 Hebd. 3 Quad.,,,07036000,"Friday, 3rd week, Lent"
4308,Fer. 6 Hebd. 3 p.Ep.,,,05036000,"Friday, 3rd week after Epiphany"
1837,Fer. 6 Hebd. 4 Adv.,,,01046000,"Friday, 4th week, Advent"
1838,Fer. 6 Hebd. 4 Pasc.,,,08046000,"Friday, 4th week after Easter"
1839,Fer. 6 Hebd. 4 Quad.,,,07046000,"Friday, 4th week, Lent"
4309,Fer. 6 Hebd. 4 p.Ep.,,,05046000,"Friday, 4th week after Epiphany"
1840,Fer. 6 Hebd. 5 Pasc.,,,08056000,"Friday, 5th week after Easter"
4310,Fer. 6 Hebd. 5 p.Ep.,,,05056000,"Friday, 5th week after Epiphany"
1850,Fer. 6 Q.T. Adventus,,,01036009,"Ember Day, Advent (Friday)"
4312,Fer. 6 Q.T. Pent.,,,08086009,"Ember Day, Pentecost (Friday)"
1851,Fer. 6 Q.T. Quad.,,,07016009,"Ember Day, Lent (Friday)"
1852,Fer. 6 Q.T. Sept.,,,11090609,"Ember Day, September (Friday)"
1828,Fer. 6 de Passione,,,07056000,"Friday, 5th week, Lent"
1843,Fer. 6 p. Epiphaniam,,,05016000,"Friday, 1st week after Epiphany"
1844,Fer. 6 p. Nat. Dom.,,,03026000,"Friday, week after Christmas"
1845,Fer. 6 p. Oct. Asc.,,,08076000,"Friday, after the Octave of Ascension"
1846,Fer. 6 p. Oct.Pasch.,,,08026000,"Friday, 2nd week after Easter"
1872,Fer. 6 per annum,,,04006000,"Fridays, Ferial Office"
1860,Feria 2 TP,,,08002000,"Mondays, Eastertide"
1856,Feria 2 de Job,,,10302000,"Summer Histories, from Job, for Mondays"
1857,Feria 2 de Regum,,,10102000,"Summer Histories, from Kings, for Mondays"
1864,Feria 3 TP,,,08003000,"Tuesdays, Eastertide"
1861,Feria 3 de Job,,,10303000,"Summer Histories, from Job, for Tuesdays"
1867,Feria 4 TP,,,08004000,"Wednesdays, Eastertide"
1870,Feria 5 TP,,,08005000,"Thursdays, Eastertide"
1873,Feria 6 TP,,,08006000,"Fridays, Eastertide"
1878,"Festi 9 lectionum,8",,,16014008,In week after feasts of nine lessons
2463,Fidei et Soc.,8,1,14080140,"Faith and Companions, Martyrs"
2597,Fidis,10,6,14100600,"Fides (Faith, Foy), Virgin Martyr"
2682,Findani,11,15,14111530,"Findan (Fintan) of Rheinau, Benedictine Hermit"
2464,"Firmi, Rustici",8,9,14080920,"Firmus and Rusticus, Martyrs"
2536,Firmini,9,25,14092500,"Firminus, Bishop Martyr"
1887,"Firmini,8",,,14092508,In week after Firminus
4615,"Florentii, Episc.",11,7,14110710,"Florentius, Bishop of Strasbourg"
4561,Flori,11,4,14110400,"Florus, Bishop of Lodève"
2270,Floriani,5,4,14050400,"Florian, Martyr"
2683,Florini,11,17,14111720,"Florinus, Confessor and Priest"
2598,Foliani,10,31,14103110,"Foillan (Folianus), Abbot"
4439,Fortunatae et sociorum,10,14,14101420,"Fortunata (Virgin Martyr), and her brothers Carponius, Evaristus, and Priscianus"
4440,"Fortunatae et sociorum,8",,,14101428,In week after Fortunata
4562,Franchae,4,27,14042700,"Franca Visalta, Virgin and Abbess, at Piacenza"
4192,Franciscae Romanae,3,9,14030910,"Frances of Rome, Widow, Matron and Foundress of the Oblates of Tor de' Specchi in Rome;"
4193,Francisci Borgiae,10,10,14101030,"Francis Borgia (Borja),  Confessor, Third General of the Society of Jesus"
4313,Francisci Carracciolo,6,4,14060400,"Francis (Ascanio) Carracciolo, confessor (canonized in 1807)"
4315,Francisci Salesii,1,29,14012930,"Francis de Sales, Confessor, Bishop of Geneva and Doctor of the Church (canonized 1665)"
4316,Francisci Xaverii,12,3,14120300,"Francis Xavier, Confessor, Apostle of India and Japan (canonized in 1622)"
4314,Francisci de Paola,4,2,14040220,"Francis de Paola (also ""de Paula"") Confessor, founder of the Order of the Minims"
1888,"Francisci,8",,,14100408,In week after Francis of Assisi
4558,Fructuosi Archiepiscopi Bracharensis,4,16,14041610,"Fructuosus, Archbishop of Braga"
2139,Fursei,1,16,14011610,"Fursey, Abbot"
2736,"Fusciani, Gentiani",12,11,14121110,"Fuscian and Gentian, Martyrs"
2217,"Gabrielis, Archang.",3,18,14031800,Gabriel the Archangel
2600,Galli,10,16,14101600,"Gall, Hermit"
4194,"Galli,8",,,14101608,In week after Gall
2271,Gangulfi,5,11,14051110,"Gangulfus (Gengoul, Gangulf, Gengulf, Gangulphus, Gangolfus, Gengulfus), Martyred Knight"
2738,Gatiani,12,18,14121800,"Gatian, Bishop of Tours"
2773,Gaudentii,1,22,14012220,"Gaudentius, Bishop of Novara"
2465,Gaugerici,8,11,14081110,"Gaugericus (Gery), Bishop"
1889,"Gaugerici,8",,,14081118,In week after Gaugericus
2466,Gemmae,8,16,14081610,"Gemma, Virgin"
2467,Genesii,8,25,14082530,"Genesius, Martyr"
2140,Genovefae,1,3,14010300,"Genevieve (Genovefa), Virgin"
2684,Genulfi,11,13,14111330,"Genulf (Gendulf, Genou), ""Bishop"""
2234,Georgii,4,23,14042300,"George, Martyr"
2325,"Georgii, Adalberti",6,20,14062000,"George and Adalbert, Martyrs"
4559,Geraldi Archiepiscopi Bracharensis,12,5,14120510,"Gerald (Girald), Archbishop of Braga"
2537,Gerardi,9,24,14092440,"Gerard Sagredo, Bishop of Csanad & Martyr"
2602,Gereonis et Soc.,10,10,14101000,"Gereon and Companions, Martyrs"
2373,Germani,7,31,14073100,"Germanus, Bishop of Auxerre"
4603,Germani Capuanae,10,30,14103030,"Germanus, Bishop of Capua"
2272,Germani Parisien.,5,28,14052800,"Germanus (Germain), Bishop of Paris"
2603,"Germani, Vedasti",10,1,14100110,"Germanus and Vedastus, Confessors"
2218,Gertrudis,11,17,14111730,"Gertrude the Great, Cistercian nun and mystic writer"
4195,Gertrudis Nivellensis,3,17,14031700,"Gertrude of Nivelles, Virgin"
4511,"Geruntii Italicensis, Epi.",8,25,14082540,"Geruntius, Bishop of Italica (Talco), near Seville"
2326,"Gervasii, Protasii",6,19,14061900,"Gervase and Protase, Martyrs"
2604,Gisleni,10,9,14100910,"Gislenus (Ghislain), Abbot"
2374,Goaris,7,6,14070610,"Goar, Hermit"
2273,Godehardi,5,4,14050410,"Godehard (Gothard), Bishop of Hildesheim"
2274,"Gordiani, Epimachi",5,10,14051000,"Gordian and Epimachus, Martyrs"
2538,Gorgonii,9,9,14090900,"Gorgonius, Martyr"
2219,Gregorii,3,12,14031200,"Gregory the Great, Pope and Doctor"
2685,Gregorii Thauma.,11,17,14111700,"Gregory the Wonderworker, Bishop"
2739,"Gregorii, Mart.",12,24,14122400,"Gregory of Spoleto, Martyr"
2141,Gudulae,1,8,14010810,"Gudula, Virgin"
2235,Guthlaci,4,11,14041100,"Guthlac, Hermit of Croyland"
2275,Hadulfi,5,19,14051900,"Hadulf, Abbot and Bishop of Arras"
1918,Hebd. TP,,,08008000,"Weekdays, Eastertide"
1904,Hebd. de Job,,,10308000,"Summer Histories, from Job, for weekdays"
1905,Hebd. de Judith,,,10508000,"Summer Histories, from Judith, for weekdays"
1906,Hebd. de Machabaeis,,,10808000,"Summer Histories, from Maccabees, for weekdays"
2089,Hebd. de Prophetis,,,10908000,"Summer Histories, from the Prophets, for weekdays"
2088,Hebd. de Regum,,,10100008,"Summer Histories, from Kings, for weekdays"
1908,Hebd. de Sapientia,,,10208000,"Summer Histories, from Wisdom, for weekdays"
1909,Hebd. de Tobia,,,10408000,"Summer Histories, from Tobias, for weekdays"
1912,Hebd. per annum,,,04008000,"Weekdays, Ferial Office"
2606,Hedwigis,10,16,14101640,"Hedwig, Matron and Duchess of Silesia"
2220,"Helari, Tatiani",3,16,14031600,"Hilary (Bishop of Aquileia) and Tatianus, Martyrs"
2468,Helenae,8,18,14081830,"Helen, Finder of the True Cross, Mother of Constantine the Great"
2375,Helenae Schedviensis,7,31,14073110,"Helen of Skoefde (Sweden), Martyr"
2142,Henrici,1,19,14011940,"Henry of Uppsala, Bishop and Martyr, Patron Saint of Finland"
4196,Henrici Imperatoris,7,13,14071300,"Henry II, Confessor; German King and Roman Emperor; died Jul.13, 1024"
2607,Herblandi,10,18,14101820,"Hermeland, Abbot of Aindre (Nantes)"
4234,Herculani Perusini,3,1,14030120,"Herculanus, Martyr, Bishop of Perugia"
1919,"Hermagorae, Fort.,8",,,14071208,In week after Hermagoras and Fortunatus
2377,"Hermagorae,Fortunati",7,12,14071200,"Hermagoras and Fortunatus, Martyrs"
2469,Hermetis,8,28,14082830,"Hermes, Martyr"
2539,Hieronimi,9,30,14093000,"Jerome, Doctor"
1920,"Hieronimi,8",,,14093008,In week after Jerome
2470,Hilariae et Soc.,8,12,14081230,"Hilaria, Martyr, Mother of Afra, Matron at Augsburg"
2143,Hilarii,1,14,14011400,"Hilary, Bishop of Poitiers, Doctor"
4318,Hilarii Arelatensis,5,5,14050500,"Hilary (Hilarius or Hilarus), Archbishop of Arles, Confessor"
2608,Hilarionis,10,21,14102120,"Hilarion, Abbot"
4540,Hildegardis Bingensis,9,17,14091701,"Hildegard of Bingen, Abbess"
2471,Hippolyti,8,13,14081300,"Hippolytus, Martyr"
2686,Huberti,11,3,14110330,"Hubert, First Bishop of Liege, Confessor"
2236,Hugonis,4,9,14040910,"Hugo (Hugh), Abbot of Jumieges and Archbishop of Rouen"
4564,Hugonis Episc. Lincolniensis,11,17,14111740,"Hugh, Bishop of Lincoln"
2237,Hugonis TP,4,9,14040980,"Hugo, Eastertide"
4563,Humbelinae,2,12,14021200,"Humbelina (Humbleline), matron, sister of Bernard of Clairvaux"
2540,Humberti,9,6,14090600,"Humbert, Abbot and Bishop"
2472,Hunegundis,8,25,14082510,"Hunegundis, Abbess"
2193,Ignatii,2,1,14020110,"Ignatius, Bishop of Antioch, Martyr"
4319,Ildefonsi,1,23,14012301,"Ildephonsus, Archbishop of Toledo"
4464,Imerii,11,12,14111240,"Imerius (Himerius) of Immertal, monk, hermit, and missionary in the Swiss Jura"
2091,In Dedicat. Eccl. TP,,,12008080,"Dedication of a Church, in Eastertide"
1923,"In Dedicat. Eccl.,8",,,12008008,In week after Dedication of Church
1926,In Letaniis,,,08068010,"General, Rogation Days"
1932,In Triduum,,,07069000,"General, during the Triduum"
1925,In estate,,,10000000,"General, in summer"
1927,In tempore Adventus,,,01000000,"General, in Advent"
1928,In tempore Epiph.,,,05000000,"General, after Epiphany"
1929,In tempore Nat.,,,03000000,"General, in Christmastide"
1930,In tempore Paschae,,,08000000,"General, Eastertide"
1931,In tempore Quad.,,,07000000,"General, in Lent"
4321,Ingenuini et Albuini,2,5,14020510,"Ingenuinus (Genuinus), Bishop of Seben in Tyrol, and Albuinus, Bishop of Brixen"
1934,"Inventio Crucis,8",,,14050308,In week after the Finding of the Cross
4324,Isabelle,9,1,14090160,"Isabel, Virgin, Sister of King Louis IX of France (daughter of King Louis VIII), founder of a convent at Longchamp"
2240,Ivonis,4,24,14042410,"Ivo, Bishop of unknown origin (Persia?), came to England in the 7th century"
4538,Ivonis de Kermartin,5,19,14051930,"Ivo of Kermartin (Yves Hélory, Yvo, Ives)"
4325,Iwigii,10,8,14100860,"Iwigius (Ywi, Iwig, Ivi, Ywy, Ivy, Iwie), Deacon, Hermit, of Lindisfarne"
4503,"Iwigii, transl.",,,17009000,Moving of relics of Iwigius
2378,Jacobi,7,25,14072500,"James the Greater, Apostle"
4599,"Jacobi, miracula",10,4,14100420,Miracles of James (in wars under Alfonso VI and Sancho)
1937,"Jacobi,8",,,14072508,In week after James the Greater
2609,Januarii et Soc.,10,19,14101910,"Januarius, Faustus, and Martialis, Martyrs (the ""Three Crowns of Cordova"")"
2221,Joachimi,3,20,14032010,"Joachim, the father of Mary"
4567,Joannis Abbatis Reomensis,1,28,14012830,"John of Réome, abbot"
1938,"Joannis Baptistae,8",,,14062408,In week after John the Baptist
2920,Joannis Capistranensis,10,23,14102340,"John of Capistrano, Confessor, Missionary"
2379,Joannis Cassiani,7,23,14072310,"John Cassian, Abbot"
2145,Joannis Chrysostomi,1,27,14012700,"John Chrysostom, Doctor"
1939,"Joannis Evang.,8",,,02122708,In week after John the Evangelist
4326,Joannis Francisci Regis,6,16,14061610,"Jean-François Régis (also ""John Francis Regis"" and ""St Regis""), priest of the Society of Jesus, canonized in 1737"
4507,Joannis de Husinec,7,6,14070640,"Jan Hus (d. 1415, Council of Constance), venerated as a saint in 15th- and 16th-century Bohemia"
2328,"Joannis, Pauli",6,26,14062600,"John and Paul, Martyrs"
2222,Josephi,3,19,14031900,"Joseph, spouse of Mary"
4327,Josephi Prophetae,3,8,14030800,"Joseph, son of Jacob and Rachel"
2278,Judae Quiriaci,5,4,14050420,"Judas Quiriacus (Cyriacus), Bishop"
2741,Judoci,12,13,14121330,"Judoc, Prince and Hermit"
2194,Julianae,2,16,14021600,"Juliana, Virgin Martyr"
2474,Juliani,8,28,14082810,"Julian of Brioude, Martyr"
2146,"Juliani, Epi.",1,27,14012710,"Julian, Bishop of Le Mans"
2475,"Juliani, Hermetis",8,28,14082860,"Julian of Brioude and Hermes, Martyrs"
4501,Justae et Rufinae,7,17,14071730,"Justa and Rufina, Virgin Martyrs, patronesses of Seville"
2610,Justi,10,18,14101810,"Justus of Beauvais, Martyr"
2542,"Justi, Epi.",9,1,14090150,"Justus, Bishop of Lyons"
4568,"Justi, Pastoris",8,6,14080630,"Justus and Pastor, Martyrs at Alcalá de Henares (Complutum)"
2543,"Justinae, Cypriani",9,26,14092600,"Justina and Cyprian, Martyrs"
1940,"Justinae, Cypriani,8",,,14092608,In week after Justina and Cyprian
2476,Justini,8,8,14080810,"Justin, child martyred near Paris"
2279,Juvenalis,5,3,14050320,"Juvenal, Bishop of Narni"
2147,Karoli Magni,1,28,14012810,"Charlemagne, Emperor and Confessor"
2380,Kenelmi,7,17,14071710,"Kenelm, Prince of Mercian Royal Family"
2381,Kiliani et Soc.,7,8,14070810,"Kilian and Companions, Martyrs"
2223,Kunegundis,3,3,14030300,"Cunegund (Kunegunde), Queen"
2546,LOCAL:Adriani,9,8,14090830,"Adrian, Martyr, as witnessed at Augsburg"
2478,LOCAL:Afrae,8,7,14080710,"Afra, Martyr, as witnessed at Augsburg and Muenster"
2479,LOCAL:Annae,8,16,14081650,"Anne, as witnessed in Muenster (after 1510)"
2383,"LOCAL:Annae,Zutfania",7,19,14071900,"Anne, as witnessed at Zutphen"
2547,LOCAL:Hieronimi,9,28,14092810,"Jerome, as witnessed in Muenster"
2334,LOCAL:Sept.Dorm.Eph.,6,27,14062710,"Seven Sleepers of Ephesus, as witnessed at Muenster"
2613,"LOCAL:Sulpit.,Sever.",10,3,14100310,"Sulpitius (Sulpitianus, Simplicius) and Servilianus, Martyrs, as witnessed at Augsburg"
2384,LOCAL:Tr.Trium Regum,7,26,14072620,"Moving of relics of the Three Kings (the Magi) to Cologne in the 12th Century, as witnessed in Muenster"
2329,Ladislai,6,27,14062700,"Ladislaus, King of Hungary"
2544,Lamberti,9,17,14091700,"Lambert, Bishop of Maestricht"
1942,"Lamberti,8",,,14091708,In week after Lambert
2330,Landelini,6,15,14061520,"Landelinus, Abbot"
2331,Landerici,6,10,14061000,"Landericus (Landry), Bishop of Paris"
2148,Launomari,1,19,14011930,"Launomarus, Abbot of Corbie"
2477,Laurentii,8,10,14081000,"Laurence, Martyr"
1943,"Laurentii,8",,,14081008,In week after Laurence
4569,Lauteni,11,2,14110200,"Lautein (Lothenus, Lautenus), Abbot, founder of Silèze and Maximiac abbeys in the Jura mountains"
2742,Lazari,12,17,14121700,"Lazarus of Bethany, ""Bp."" Marseilles"
2688,Lebuini,11,12,14111200,"Lebwin (Lebuin, Liafwin, Leafwine), Confessor"
4591,Leocadiae,12,9,14120920,"Leocadia of Toledo, Virgin Martyr"
2611,Leodegarii,10,2,14100200,"Leodegarius (Leger), Bishop Martyr"
2689,Leonardi,11,6,14110610,"Leonard, Hermit"
4329,Leonardi a Portu Mauritio,11,26,14112630,"Leonardo of Porto Maurizio (Leonard of Port Maurice), confessor, missionary and ascetic writer (canonized 1867)"
2332,Leonis,6,28,14062800,"Leo the Great, Pope"
2934,"Leonis I Papae, Confessoris et Ecclesiae Doctoris",4,11,,
2241,"Leonis, Pont.",4,19,14041900,"Leo IX, Pope"
2242,"Leonis, Pont., Quad.",4,19,14041910,"Leo IX, Pope, when the feast occurs during Lent"
2545,Leopardi,9,30,14093010,"Leopardus, Martyr"
2690,Leopoldi,11,15,14111520,"Leopold, Margrave of Austria (Leopoldi Marchionis)"
4604,"Leopoldi, transl.",2,15,14021520,"Moving of Leopold, Margrave of Austria's relics (Leopoldi Marchionis)"
2333,Leutfredi,6,21,14062110,"Leufred (Leufroy), Abbot"
2382,Liborii,7,23,14072300,"Liborius, Confessor and Bishop of Lemans"
4330,Licinii,11,1,14110150,"Licinius, Confessor, Bishop of Angers"
2691,Lini,11,26,14112600,"Linus, Bishop of Rome"
2614,Lucae,10,18,14101800,"Luke, Evangelist"
1945,"Lucae,8",,,14101808,In week after Luke
2615,Lucani,10,30,14103000,"Lucanus of Gascony, Martyr"
2743,Luciae,12,13,14121300,"Lucy (Lucia), Virgin Martyr"
2548,"Luciae, Germiniani",9,16,14091620,"Lucy and Germinianus, Martyrs"
1946,"Luciae,8",,,14121308,In week after Lucy
2616,Luciani et Soc.,10,16,14101620,"Lucianus and Companions, Martyrs"
2224,Ludgeri,3,26,14032600,"Ludger (Liudger), First Bishop of Muenster"
2549,Ludmillae,9,16,14091630,"Ludmilla, Matron and Martyr"
2480,Ludovici,8,25,14082500,"Louis IX, King of France"
2481,Ludovici Toul.,8,19,14081900,"Louis, Bishop of Toulouse"
2550,Lupi,9,1,14090110,"Lupus (Leu), Bishop of Sens"
2617,Lupi Bajocensis,10,25,14102520,"Lupus, Bishop of Bayeux"
4570,Lutgardae,6,16,14061620,"Lutgard, Virgin, Mystic, Cistercian Order"
2149,Macarii,1,15,14011530,"Macarius the Elder, Hermit"
2482,Machabaeorum,8,1,14080120,"Holy Maccabees, Martyrs"
2692,Maclovii,11,15,14111510,"Maclovius (Malo, Maclou, Machut, Maclow, Maloù, Mac'h Low, Maglovius, Machutus), Bishop of Aleth"
2385,Madelgari,7,14,14071400,"Vincent (ne Madelgar), Abbot"
2618,Maglorii,10,24,14102400,"Magloire (Maelor), Bishop of Dol"
2551,Magni,9,6,14090610,"Magnus, ""Apostle"" of Bavaria"
4332,Malachiae,11,2,14110220,"Malachy, Bishop at Armagh, Ireland"
2281,Mamerti,5,11,14051100,"Mamertus, Bishop of Vienne"
2552,Marcelli,9,4,14090420,"Marcellus, Martyr"
1947,"Marcelli Parisien.,8",,,14110318,In week after Marcellus of Paris
2693,Marcelli Parisiensis,11,3,14110310,"Marcellus, Bishop of Paris"
2619,"Marcelli, Apuleii",10,7,14100710,"Marcellus and Apulejus, Martyrs"
2150,"Marcelli, Pont.",1,16,14011600,"Marcellus I, Pope and Martyr"
2336,"Marcellini, Petri",6,2,14060200,"Marcellinus and Peter, Martyrs"
2243,Marci,4,25,14042500,"Mark, Evangelist"
2337,"Marci, Marcellini",6,18,14061800,"Mark and Marcellian, Martyrs"
2620,"Marci, Pont.",10,7,14100700,"Mark, Pope"
4479,"Marci,8",,,14042508,"In week after Mark, Evangelist"
2386,Margaritae,7,20,14072010,"Margaret (Marina), Virgin Martyr"
4333,Margaritae Cortonensis,2,22,14022210,"Margaret of Cortona, penitent (canonized in 1728)"
2244,Mariae Aegyptiacae,4,2,14040200,"Mary the Egyptian, Penitent"
1948,"Mariae Mag.,8",,,14072208,In week after Mary Magdalene
2151,"Marii, Marthae",1,19,14011900,"Marius, Martha, et al., Martyrs"
2388,Marinae,7,17,14071720,"Marina, Virgin"
1949,Mart. sive Conf. TP,,,12802300,"Common of Martyrs or Confessors, Eastertide"
2389,Marthae,7,29,14072930,"Martha, Virgin"
2390,"Martialis, Apost.",7,8,14070800,"Martial, ""Apostle"" of Limoges"
2338,"Martialis, Epi.",6,30,14063010,"Martial, Bishop of Limoges"
2940,Martinae,1,30,14013020,"Martina, Virgin Martyr (said to have been beheaded in Rome under Emperor Alexander Severus, 1 January 228)"
2694,Martini,11,11,14111100,"Martin, Bishop of Tours"
4572,Martini Archiepiscopi Bracharensis,3,20,14032020,"Martin, Bishop of Braga"
2941,"Martini, Pont.",11,12,14111250,"Martin I, Pope"
1950,"Martini,8",,,14111108,In week after Martin
2553,Materni,9,19,14091910,"Maternus, Bishop of Cologne"
2555,Matthaei,9,21,14092100,"Matthew, Apostle and Evangelist"
1951,"Matthaei,8",,,14092108,In week after Matthew
2195,Matthiae,2,24,14022400,"Matthias, Apostle"
2695,Maturini,11,9,14110930,"Maturin, Priest of Larchant (Sens)"
2152,Mauri,1,15,14011510,"Maurus, Abbot"
1952,"Mauri,8",,,14011518,In week after Maurus
2556,Maurilii,9,13,14091300,"Maurilius, Bishop of Angers"
2557,Mauritii,9,22,14092200,"Maurice and Companions, Martyrs"
2696,Maxellendis,11,13,14111320,"Maxellendis, Virgin Martyr"
2621,Maximiliani,10,12,14101220,"Maximilian, Bishop of Lorch"
2282,Maximini,5,29,14052900,"Maximinus, Bishop of Trier"
2339,Medardi,6,8,14060800,"Medard, Bishop of Vermandois"
