id,title,shelfmark,siglum
706317,"Cincinnati (Ohio), Private collections, D-05k5s",D:05k5s,
710892,"Mascouche (Quebec), Private collections, D-06b7w",D:06b7w,
705107,"New York (USA), Private collections, D-06g6c",D:06g6c,
706230,"Hartford (CT), Private collections, D-0777g",D:0777g,
1000009,"Connecticut USA, Private collections, D-07e7c",D:07e7c,
1000007,"Connecticut USA, Private collections, D-07lvz",D:07lvz,
701879,"Oxford (UK), Private collections, D-083py",D:083py,
1000008,"Connecticut USA, Private collections, D-0b3z1",D:0b3z1,
1000053,"Austin (USA), Private Collection, D-0bz05",D:0bz05,
710155,"Montreal (Quebec), Private collections, D-0dex0",D:0dex0,
699072,"Oakland (California), Private collections, D-0e330",D:0e330,
1000006,"Connecticut USA, Private collections, D-0e78r",D:0e78r,
702383,"Porto Alegre (Brazil), Private collections, D-0egev",D:0egev,
702589,"Bristol (UK), Private collections, D-0eqhg",D:0eqhg,
713018,"Victoria (British Columbia), Private collection, D-0es6l",D:0es6l,
706707,"Rottenburg (Germany), Private collections, D-0f2cr",D:0f2cr,
1000028,"Connecticut USA, Private collections, D-0f4dd",D:0f4dd,
706305,"Salem (New Hampshire), Private collections, D-0fery",D:0fery,
701833,"Oxford (UK), Private collections, D-0fmrt",D:0fmrt,
705131,"New York (USA), Private collections, D-0ghwf",D:0ghwf,
1000031,"Connecticut USA, Private collections, D-0gpiu",D:0gpiu,
699064,"Villars (France), Private collections, D-0iml3",D:0iml3,
675559,"California, Private collections, D-0io1s",D:0io1s,
1000029,"Connecticut USA, Private collections, D-0jb34",D:0jb34,
699152,"Newcastle (South Africa), Private collections, D-0jwc0)",D:0jwc0,
1000027,"Connecticut USA, Private collections, D-0k0iy",D:0k0iy,
698931,"New York (USA), Private collections, D-0kmpp",D:0kmpp,
1000034,"Connecticut USA, Private collections, D-0ksrz",D:0ksrz,
1000054,"Newcastle (South Africa), Private collections, D-0luvn",D:0luvn,
1000010,"Connecticut USA, Private collections, D-0ly13",D:0ly13,
706237,"Issaquah (WA), Private collections, D-0p4kz",D:0p4kz,
711340,"Ashland (Oregon), Private collections, D-0pkms",D:0pkms,
1000033,"Connecticut USA, Private collections, D-0qz8m",D:0qz8m,
1000032,"Connecticut USA, Private collections, D-0rvs2",D:0rvs2,
1000063,"Montague (USA), Private Collection, D-0tczn",D:0tczn,
711030,"[Unspecified], Private Collections, D-0tgz3",D:0tgz3,
1000055,"Seattle (USA), Private Collection, D-0to02",D:0to02,
698806,"Kitchener (Ontario), Private collections, D:0uhiz",D:0uhiz,
698934,"Berlin (Germany), Private collections, D-0ukk4",D:0ukk4,
702518,"Eindhoven (Netherlands), Private collections, D-0v8wt",D:0v8wt,
1000030,"Connecticut USA, Private collections, D-0vyii",D:0vyii,
702186,"Dublin (Ireland), Private collections, D-0wg82",D:0wg82,
1000070,"Cleveland Heights, Private Collection, D-0x5uo",D:0x5uo,
706914,"Montreal (Quebec), Private collections, D-0xbns",D:0xbns,
674961,"California, Private collections, D-0xpcp",D:0xpcp,
714555,"Connecticut USA, Private collections, D-0yp1h",D:0yp1h,
703087,"Phoenix, Private collections, D-0zgch",D:0zgch,
702189,"Dublin (Ireland), Private collections, D-0zkxv",D:0zkxv,
711106,"Sydney (Nova Scotia), Private Collections, D-qev2",D:qev2,
707345,"Nevada, Private collections, F-1gne",F-1gne,
711259,"Halifax (Nova Scotia), Private Collections, F-nmt3",F-nmt3,
1000013,"California, Private collections, F-rqu3",F-rqu3,
